date,total,Bjelovar-Bilogora County,Brod-Posavina County,City of Zagreb,Dubrovnik-Neretva County,Koprivnica-Križevci County,Krapina-Zagorje County,Primorje-Gorski Kotar County,Sisak-Moslavina County,Split-Dalmatia County,Varaždin County
2020-03-20,-65.01648188912493,-63.97345317584352,-60.03183837918118,-69.49081885655156,-59.278339164473394,-62.72040571311875,-65.23350512515145,-66.14907616219885,-54.49227230821898,-65.66329568248003,-67.97159759845545
2020-03-21,-73.34017261610033,-70.10020811536566,-70.3976252216686,-79.40678911125039,-65.79961489812241,-70.63043120438688,-72.96496903066769,-75.10751530788322,-63.56665271105933,-73.21559293006119,-75.35053213170956
2020-03-22,-78.83702499467584,-80.82250716553095,-84.97025270884055,-76.0201898814893,-80.58174577168944,-84.10297219805793,-82.52924014623973,-83.46936666942963,-75.48474138500411,-83.74001020867978,-84.71381472930302
2020-03-23,-73.24495785146416,-67.03491902159851,-65.77793213954894,-78.74566017795041,-77.2037363925385,-68.58582573021395,-65.23735353924081,-75.40388472322915,-63.11920939481749,-77.92833400060725,-70.34648224992539
2020-03-24,-79.6219467098698,-79.97279029482344,-77.15699615869217,-83.07383807802354,-79.75346550584113,-79.02644590118977,-79.3119659675381,-80.52010609139283,-75.90056665106184,-80.46529877176751,-77.75420326380339
2020-03-25,-79.58914162289432,-77.1158682177202,-77.48959859072421,-83.63473755204772,-79.85461493922814,-76.25333589801009,-78.14878280903024,-81.46406192403691,-72.60079195911989,-81.24627278121594,-79.62724360306373
2020-03-26,-79.3595060140659,-77.16174719386639,-75.3885954372194,-83.2993543613941,-80.00061364968298,-76.16418994906584,-78.06989032019844,-81.49870250505137,-71.71452843123188,-80.83225088936813,-79.14842847535323
2020-03-27,-78.22573020323017,-77.71420653162674,-73.95473088284865,-81.49907907363264,-79.88133365748132,-74.67746557473758,-77.44163672011108,-79.40968302220703,-71.81800568637989,-80.72946587213444,-78.56886066545916
2020-03-28,-78.88343219088506,-78.26188680937184,-75.53652617007086,-81.8084411546666,-76.15025550141347,-78.61905850010046,-80.89943677939745,-79.75416435562862,-72.6266612729069,-80.81015691370106,-81.23640786993853
2020-03-29,-82.34076830847236,-85.11697049521474,-81.16949642884632,-85.40899173018947,-77.44515909675467,-81.2397576873432,-87.37727979530597,-82.27137990934617,-75.48474138500411,-82.95615437631825,-86.20783307368231
2020-03-30,-74.50115264540354,-73.37673166180592,-69.01307091158166,-78.60591718184473,-72.9573686701595,-72.46415378858414,-71.32362042155735,-76.56241971049059,-68.873694528326,-76.39424360320366,-74.5061287000758
2020-03-31,-74.1130924702057,-71.11719208660617,-69.376613104733,-76.60325548593025,-74.89065878376395,-68.99129601412167,-72.20971776563157,-76.17271317407791,-66.3040093588172,-79.34811208912481,-72.11493170958565
2020-04-01,-72.16238998127308,-70.24931478784079,-65.76923033173415,-75.61059834117955,-76.50427851826798,-66.5661427794018,-69.36477765007513,-74.9035207752425,-62.88542744800162,-76.50279226626353,-71.13907001643618
2020-04-02,-70.56694258056281,-69.44547689327946,-65.29643210713044,-73.69660116693213,-70.94678512160836,-68.2695013952505,-69.95647131631362,-72.74906908381529,-63.11154441295468,-74.7026135532176,-69.87630306640204
2020-04-03,-70.68056019886816,-68.70376677891608,-64.19033564711685,-73.57420557723957,-71.16148910757133,-66.9160166650432,-71.42848970549231,-73.08970146379083,-62.04419568855766,-73.83422424873866,-72.07654973542047
2020-04-04,-72.93450971130589,-72.18387828200503,-67.82865818123497,-75.11137853440204,-71.7998756258346,-72.10181864126237,-76.41507226177535,-75.21528600437264,-65.52984619067287,-76.67089860286066,-75.54340155188954
2020-04-05,-76.3830444640949,-74.867798386557,-75.46884544262248,-77.60362258908675,-78.16847296946551,-76.22937193324015,-82.5927389787141,-76.91844790425034,-69.28951979438372,-79.497006272968,-80.38048984605523
2020-04-06,-65.68538561379583,-61.92036899330162,-59.52326605578333,-69.26337508357955,-66.58877132652859,-62.28522011289629,-65.00067607274542,-68.81543866195088,-55.20703186692649,-69.55471722279437,-66.6762059703809
2020-04-07,-64.731637719289,-60.11388430754548,-55.32899468905351,-67.5662204894961,-66.331126543373,-60.21089932240863,-64.53982848554503,-68.13224942527677,-54.08986076042118,-69.09074373378627,-65.15532024408601
2020-04-08,-63.76588796369356,-61.005656906387,-54.69859705624856,-67.90256742495045,-65.89408465194613,-60.35660022820998,-64.86117106200626,-67.88687864309101,-50.1673062921255,-69.00813147694423,-63.48666391725521
2020-04-09,-59.90688956167469,-55.2574035200709,-50.45694918030487,-64.45717976234494,-63.18690594893731,-55.96256764799026,-58.991377472216,-65.28883506700639,-46.15181391874318,-65.96780830363028,-59.36156124385345
2020-04-10,-64.41558871062273,-60.81927356579312,-58.946046137402114,-68.56562384785188,-64.88068183820086,-59.9942650808882,-63.593118619563455,-67.80605062072392,-51.6792239645658,-69.31072288281909,-65.2992526472054
2020-04-11,-69.99965461310867,-69.0000684998602,-67.99979373492587,-72.99981367600519,-64.99996183040251,-69.99969965164155,-74.00019242070447,-73.00021329617013,-60.99984190974908,-72.00042426837331,-74.00044619044968
