date,total,Eastern Cape,Free State,Gauteng,KwaZulu-Natal,Limpopo,Mpumalanga,North West,Northern Cape,Western Cape
2020-03-25,-24.24905593698591,-19.483686019730563,-20.71915757177472,-27.484360183648423,-17.98138350157702,-20.924306392847672,-15.767108798072536,-16.785664105723036,-16.25567820626999,-28.08363459553277
2020-03-26,-31.719518975373628,-27.32995704503273,-25.962829507145454,-35.547342372422435,-24.923884334960213,-28.578029273473824,-24.12716304530608,-24.22634383258751,-24.87375284151693,-34.5815669657952
2020-03-27,-75.04245440196974,-70.78215123856822,-67.64799643728094,-78.03566160241567,-71.89681433931946,-69.38013631240003,-66.13081836302142,-69.0006557945946,-66.60837775355832,-77.95890529894297
2020-03-28,-57.85895186466484,-54.13772856750728,-48.030993522021255,-59.61989042649378,-58.37559512107563,-50.49656453027331,-46.06165199240355,-51.955489180570446,-43.42384734633409,-64.4007931673002
2020-03-29,-48.56998932462982,-45.31356398981296,-37.178193295357474,-50.57038314208703,-47.6622020120862,-38.16599681834119,-34.91814131484688,-41.72781039615231,-33.27046143222494,-58.30993940219129
2020-03-30,-74.04255919948295,-68.97088042231476,-65.97596128907703,-77.46225581665622,-70.2894703101895,-67.595945663653,-64.39527420048174,-68.46139221786477,-65.50249759972439,-77.02310342309592
2020-03-31,-73.69195696794007,-68.72616617373585,-65.47068653840873,-77.10924393524024,-69.92377321720103,-67.09447482477565,-63.97494709861667,-67.58641535902046,-64.31966186817525,-76.92157322981058
2020-04-01,-72.81026023986865,-68.28587321467849,-64.24414172380932,-76.24388778268812,-69.3675689998547,-65.35384824504305,-62.6558560554364,-66.1374459632276,-61.71267291446368,-76.14285580395217
2020-04-02,-73.20558621848762,-68.12016120382977,-65.51889977797632,-76.74287484750043,-69.12823844161616,-65.97923465800592,-63.239858918165986,-67.53528661203178,-62.978164636892174,-76.46372952801435
2020-04-03,-72.62178159147658,-67.64133056783085,-64.91816281296418,-76.2801430569957,-69.11770789705368,-64.02272391404622,-61.97790911694433,-66.80404906075947,-61.63666740560912,-75.66489762990132
2020-04-04,-55.00142388183917,-50.08067462748427,-44.1642917087008,-57.96645910083465,-55.09389450650894,-45.78293226291071,-43.0748114805328,-48.143985796564024,-37.16289355443933,-60.99282686815606
2020-04-05,-44.25334909344684,-40.665920150660504,-31.12936025920805,-46.038473853638735,-44.04926790491739,-33.68857861407912,-29.821917328639405,-36.01103766681238,-27.63180274407694,-54.93166589542307
2020-04-06,-73.11454144765418,-69.15489782971072,-65.31833270137516,-76.34597500244895,-69.66242424760456,-66.8311542298439,-62.13480540842393,-66.78861396732893,-62.50883061971524,-76.44361505575971
2020-04-07,-73.36052205657263,-69.78113508001113,-64.97023311169717,-76.46809803169556,-70.50008120143941,-66.69271729942024,-63.175938206822444,-67.19764394323849,-62.66274177514574,-76.44840421582033
2020-04-08,-73.41802401709904,-69.15489782971072,-66.29995425897123,-76.74764527833038,-70.04439581855326,-66.98314442618319,-63.58658035242336,-67.53335722535294,-63.217581989784065,-76.14285580395217
2020-04-09,-73.71352020313746,-69.70020595843384,-66.51112824827725,-77.07680500559663,-70.35073893309857,-67.80602128534485,-63.986569046133674,-67.63272063931213,-63.12922558574063,-76.24247033321328
2020-04-10,-84.83695501163267,-83.21055205222218,-81.46783942693399,-86.57187052952028,-81.77637978340584,-80.28664301277117,-78.8587878853967,-80.1515461048275,-77.57787281899334,-87.56117122050559
2020-04-11,-55.999721807644676,-52.99990365580765,-47.00019446006625,-57.99985211664427,-55.99952133888353,-48.9998967370216,-45.00018078585026,-48.999668788620134,-41.00022168273416,-62.000466144912565
