date,total,Central Finland,Central Ostrobothnia,Lapland,North Karelia,Ostrobothnia,Pirkanmaa,Päijänne Tavastia,Satakunta
2020-03-23,-15.592397907451296,-18.61510012184946,-8.45621124718512,-14.481626333748897,-13.663017403152656,-11.67977626143314,-15.022165892018462,-16.72846322630079,-15.74983145995315
2020-03-24,-14.806690985979664,-15.900534623277542,-14.605762408612767,-14.380301714621483,-16.600706614509058,-11.68540642593612,-15.535141153834134,-17.182789839113145,-17.070823056731374
2020-03-25,-15.638851527681016,-18.791200299120515,-11.128420273313386,-18.5141513199832,-16.971546565958572,-13.56118956617914,-15.47030413189461,-19.105319120602655,-16.322980860041177
2020-03-26,-14.544788678822455,-18.951376524191527,-11.610420458401457,-18.091315890163028,-15.733540465412457,-11.137403747646015,-14.285121510264714,-14.544351955616287,-13.84980194185312
2020-03-27,-15.660476488822438,-19.654840530205163,-4.350340870530895,-20.27953795324161,-15.744778039698806,-12.690390789718148,-16.10723252388879,-19.40623674727058,-15.120741108144205
2020-03-28,-16.426961222612807,-17.23814660808109,-5.666779776043434,-26.988396869697134,-17.274024607166133,-12.541191430389164,-16.874788445378783,-19.79664294918942,-14.76841125432297
2020-03-29,-20.739138659109507,-21.52824667138661,-10.49834963136626,-30.03203254425523,-19.39137089561906,-15.695960273559264,-21.321845361936962,-22.206934135343275,-22.96228855112935
2020-03-30,-20.28821817308654,-21.96756041149366,-12.683931270629609,-24.135719131186853,-20.126495546851054,-13.348181675816376,-19.50736223324695,-20.63940898204697,-21.381220599859134
2020-03-31,-17.55866752234717,-21.32123529278606,-15.602153191226828,-24.04608581426645,-18.511094243188385,-17.872018853961244,-19.06971233515514,-19.82614467729412,-18.50860365797959
2020-04-01,-12.785958505986876,-17.644675740717467,-4.868587469537588,-19.20004104946108,-17.26653289097523,-10.338858748973275,-13.130450428371072,-14.571886901847341,-12.027304619997874
2020-04-02,-15.803841971945191,-20.317089601112805,-12.23817749946016,-19.30428849414025,-16.59134196927043,-9.171537975355307,-16.4342780904367,-18.93912605227952,-14.213908838141919
2020-04-03,-14.751427196396033,-19.025376066768196,-1.4498565567449178,-19.274085963438807,-15.863709034229336,-12.375101577551238,-15.930837684788603,-14.444046080060316,-13.164770638323253
2020-04-04,-13.091110735426927,-16.150634343125265,1.4166949440108585,-24.7582809737101,-14.080680580795292,-9.221271095131636,-14.062959361560159,-15.33008131413809,-11.054717196218363
2020-04-05,-12.980583156259666,-14.583530106026982,-2.738532251596385,-22.042976036132185,-14.24643480151894,-9.587231787825372,-14.08774998759586,-15.042931160585692,-14.1677820884773
2020-04-06,-14.951658318075857,-20.202811826500735,-5.6374741647900795,-21.37754608551657,-15.866518427800923,-6.813437409356956,-14.021005994422817,-18.032439608528456,-12.695651780032026
2020-04-07,-9.054451322361665,-10.2091267663683,-5.9752598944998,-16.973822254209722,-9.990203540564258,-3.4372154290696226,-9.993482749238051,-10.023703819039678,-8.05549704781253
2020-04-08,1.1525303363890702,-4.146784493505135,9.389363605515626,-9.371552994101899,-1.9188158093940912,6.444661634411731,-0.4328824700080217,0.53988162431598,4.009101539999291
2020-04-09,10.660304918233859,6.744262108253213,18.514205509454918,2.095665920606423,8.868319040977084,22.536610144680623,9.986808349920747,6.591669449526436,17.312252427316402
2020-04-10,-38.34746349963328,-43.22603659855014,-24.360674954499185,-51.06273666429719,-42.144649431904185,-37.75588315698753,-40.81395182531579,-41.73707814065359,-42.27663819793132
2020-04-11,-16.999622230617106,-19.999547260182545,-1.000246784094765,-29.999881463185957,-17.999784613159505,-14.999696596690669,-17.99990147315294,-20.00020487311184,-12.999892043777383
