date,total,Apurimac,Arequipa,Ayacucho,Cajamarca,Callao Region,Cusco,Ica,Junin,La Libertad,Lambayeque,Madre de Dios,Metropolitan Municipality of Lima,Piura,Puno
2020-03-27,-72.20966638122333,-56.20545907295047,-69.73851233539604,-58.88894796520599,-65.23408039352869,-73.26667171774741,-69.58713218798964,-69.01908929990945,-58.49184233746854,-68.0960907003376,-67.15397347929462,-66.96556022798,-81.61607539958929,-66.1005834299563,-56.98522084050786
2020-03-28,-73.83814312858898,-56.78526174889239,-71.20451580554925,-61.42836215098515,-66.4566066960977,-74.49941101597338,-72.72064535908957,-71.8796924064207,-62.8837840021418,-70.16218196639618,-69.60643309410628,-74.41830409690004,-81.88748323181514,-68.34973799713953,-57.49963489487534
2020-03-29,-76.15768269998405,-60.40185269783703,-73.62839752219294,-64.66652204185998,-67.4792230372403,-80.18290695299336,-71.97631546121599,-73.82207723182958,-66.28243694415056,-73.75299261609442,-72.20298551824884,-66.48019848853976,-82.94050725932036,-70.89671698680446,-58.154604462239135
2020-03-30,-70.67157169301893,-56.722114922799705,-67.44764268295032,-65.29060724695911,-64.62089503107663,-69.05938349616744,-69.47336155593123,-66.78940332833446,-62.19708975375643,-66.20852670388241,-67.17991018497418,-52.652654179910236,-78.93556341700543,-65.23611903483085,-55.0843748552243
2020-03-31,-72.01610480319657,-60.74724670116216,-69.33182077220079,-65.84768943924087,-65.37536291434444,-70.74634055299033,-68.25273765605047,-66.66627426569183,-59.73369503454858,-68.60079211656769,-67.98875115468488,-59.662158432733925,-80.61867559211622,-66.04353264772766,-56.025236248342516
2020-04-01,-72.31204605885732,-60.66496447322321,-69.79784145755627,-63.5399142406304,-63.99233197928406,-71.03600060667183,-64.67185521990734,-66.33793009864482,-61.792810604707,-67.50936324131676,-68.50076093717396,-54.93107812442272,-81.17491779243774,-65.3376500879496,-55.9085847341551
2020-04-02,-72.44881890944647,-57.98026759419182,-68.88111082804794,-63.494926503453,-63.292647114291746,-72.72488231501423,-67.94035049683927,-66.70445381999961,-57.14263321564093,-67.7042957194783,-68.25964563622695,-58.23670748593599,-81.48372811744382,-64.94022853717047,-58.26456285676007
2020-04-03,-75.12988671748658,-63.73811000973384,-72.14038486156092,-66.99056940072609,-68.53836139056659,-75.26542232072583,-72.68689983263157,-72.02382022393262,-62.46209570313331,-71.17833988473325,-70.05312080303203,-69.8777306646216,-83.48428196204846,-67.23096248801185,-61.277422866633565
2020-04-04,-78.50041766709309,-65.76646260543824,-76.03027004835782,-70.50631320184439,-71.12469651652036,-78.94824300324792,-77.24158174656267,-76.99957063909551,-66.76312291802033,-75.29508222056036,-75.8149119388097,-74.41830409690004,-85.54237810323806,-72.901230064092,-65.10015035615251
2020-04-05,-88.83996526689452,-76.8755201472891,-87.39562462734597,-79.16023090015929,-80.23982187309616,-91.51140579664376,-83.12680156083773,-90.18965216357964,-82.09961685695974,-87.59609360236725,-88.75732807290981,-86.08421762119796,-93.59062731892458,-85.44369949269634,-80.24668016142257
2020-04-06,-72.1976687627506,-61.20840988565722,-69.42177137676632,-64.2779045675191,-65.84053801689427,-70.55580005256196,-70.13670219030563,-68.54470833763514,-60.144744408582085,-68.33927379190544,-69.09058083670172,-64.6191664935262,-80.36357141058946,-65.15005938028257,-58.073330866288885
2020-04-07,-75.25786131452907,-65.17709222857319,-71.4131246544353,-68.74030522115741,-68.24810750426485,-73.85465275694808,-70.32953377006562,-72.1536307085791,-62.685513127608,-72.43189082102941,-72.76590809336817,-76.70821589323359,-83.28576103883026,-68.31492735035596,-60.17497044156719
2020-04-08,-68.60718147447731,-57.8788499644066,-64.40846055422537,-62.21325458684603,-61.55689042998387,-66.6285486270661,-60.63492609763184,-63.736947961426544,-54.38328294712897,-64.65775198900333,-64.72264747651816,-56.62074966310529,-77.61592674865645,-59.38212860072626,-49.17913098947416
2020-04-09,-88.7663798735951,-78.66563699000744,-87.24634490062019,-83.1717969961263,-80.19657212182604,-90.12373205109976,-82.18867592530536,-89.33347565822743,-80.02986236182635,-86.82504880013427,-87.85722832395622,-88.55219112075812,-93.99054628019022,-84.405181863653,-80.28205807965973
2020-04-10,-89.62220999131672,-79.3832145592425,-88.0013558261756,-84.28308982299762,-82.00152840816611,-91.44981694802046,-84.78900977836891,-89.90139652855582,-81.60442325812409,-87.39247601379259,-88.70257280536407,-91.714222334508,-94.7366780592422,-85.47077444019467,-80.63774958193613
2020-04-11,-72.00010797856626,-61.9996587520004,-67.9997862875707,-64.00032065727562,-64.00002082395432,-71.00039455356149,-72.00041940868599,-70.00030384561968,-57.99955026362607,-69.000307195572,-68.00027857943135,-63.99977981617343,-80.00009590382764,-66.0000193392482,-56.00037608958126
