date,total,Auckland,Bay Of Plenty,Northland,Otago,Southland,Taranaki,Tasman,Waikato
2020-03-11,-1.833230725464112,-1.0447768598218699,-3.082179984658818,-6.729849343662907,-3.0034022616376546,0.6532634401063148,-2.5017373966954164,NA,-5.068351173400597
2020-03-12,-0.8500770719925975,-0.6583920413780873,-3.7737255094186644,-7.083503021485711,1.2961650281249832,1.6274780486126887,3.575672449050066,NA,-4.756260583905487
2020-03-13,0.46697782228056345,2.909420013505796,-5.058847609597381,-6.436876189648841,0.906075626724602,-1.9465356997950483,9.821003234960543,NA,-4.3020487413479875
2020-03-14,3.2164206481086137,6.730016166028273,-0.8288941498163165,-5.777923626413322,3.9781488832298053,2.0686675603366638,-1.7645929305473926,NA,NA
2020-03-15,6.29976471473831,7.354767738138867,1.4109449664891878,-6.910942781904611,6.806058602428168,9.510190225895554,3.3612649209297913,NA,3.2879943951731048
2020-03-16,5.213375895028606,6.491649412361461,1.6501044604686348,-4.026721634620508,6.574293994750191,11.517318476656984,7.810695482363808,NA,-1.1331289095514787
2020-03-17,10.479175897912542,11.816455119273293,6.831893496689988,-0.19815983556291175,8.269132298633998,11.391399581679972,13.198396155793187,NA,6.00462294188593
2020-03-18,12.826162880358897,16.575139786226448,7.704969721699295,1.3852225825713593,4.967201962086029,21.879591450517296,14.386175913344442,NA,7.8838884300149505
2020-03-19,22.42622681577435,34.20082336986347,14.877833581291707,7.488355891272139,5.892352865162727,17.57562681468642,29.257140529651096,NA,16.791433993573865
2020-03-20,12.230141100280596,23.520454955566677,5.369082615843811,5.33324916287741,-0.11349789429497645,2.5950653468571145,10.741247935299773,NA,6.251414577271294
2020-03-21,6.344123575231282,12.74300975852654,4.038817960576606,-2.3475777648505716,-8.066934369301773,7.930996866334202,0.8822964652736963,NA,0.4570926787682236
2020-03-22,-4.458468741911839,-3.917672935265815,-4.467191993969511,-8.471570003610607,-17.07618739039713,-10.566772833371854,-9.075320415922773,NA,-7.744648013163284
2020-03-23,29.226036866978895,37.22077635381961,26.98660362385753,28.611815109004727,2.557040794998587,20.516259053773688,26.828453485456837,NA,23.722725916576046
2020-03-24,12.384187324901646,19.795013273257965,11.459485633207963,7.916912090671355,-2.1574137554221577,NA,12.875836157736135,NA,9.373280750959308
2020-03-25,4.095532610605702,13.53884714576896,4.953194821092404,-3.1667648362685417,-12.476184498088966,-2.938738721869567,3.7530804479814437,NA,0.0701003477942864
2020-03-26,-58.18430752152748,-55.794160014535166,-56.709614469993944,-56.263171302099266,-66.1158616001854,-63.794488581512624,-55.58847213574942,NA,-58.158321422098105
2020-03-27,-47.97289783604525,-43.785473642304765,-48.321743542594305,-50.94509227017404,-54.82997434646728,-48.33676077482305,-44.80832725950747,NA,-50.41751452388245
2020-03-28,-53.88956330107152,-49.669672295321774,-51.16380355337817,-57.2359559494081,-59.12381905332429,-51.72426307728739,-53.52978038344413,NA,-54.55535560121916
2020-03-29,-54.80738845090793,-54.7224707792993,-51.02453396853071,-54.39819332816507,-61.13912199992332,-52.48072320575832,-51.09255498636012,NA,-54.65426431112069
2020-03-30,-43.86688040386848,-41.69688107892581,-40.184557867920105,-45.14346531414793,-54.91104427096369,-45.26074205467027,-39.05442611769568,NA,-43.89530134280309
2020-03-31,-38.802711585043504,-37.48124970157649,-36.913163343847835,-40.96978303592813,-49.73496803282221,-40.35937273665521,-33.155372976758215,NA,-38.37177804810809
2020-04-01,-38.682539399344364,-37.65425782923788,-34.56094807976885,-39.18918891541546,-47.9418920557251,-43.43255118098144,-29.39660029351694,NA,-38.29399547041854
2020-04-02,-37.33644961456671,-34.884205474125984,-36.54818098355791,-37.84568419296261,-47.25899716232003,-43.940013795324894,-31.857543337516905,NA,-37.54689861310409
2020-04-03,-37.75019680425571,-32.44479087410031,-38.71886554738743,-41.74914851359662,-48.259495406987504,-41.52483258414923,-34.066130618331066,NA,-41.477319483268666
2020-04-04,-46.48405317295384,-41.70264801651452,-45.26069411563648,-55.24961692785643,-55.36694337577881,-46.552120797141306,-44.117669381314734,NA,-49.39385739033848
2020-04-05,-48.189852990092696,-48.3528882125656,-44.41066940811917,-50.60850498967245,-58.153841250820165,-52.48072320575832,-42.01723457043735,NA,-49.4668385743435
2020-04-06,-39.10112573745078,-36.409560466340615,-37.00344845402481,-39.844348945912934,-52.840423022943575,-42.11182292163606,-32.60132874480139,NA,-41.0999299396638
2020-04-07,-35.479023147015525,-33.00898960152942,-34.26800171164141,-38.397497706348325,-48.89660963714755,-41.66116582382359,-31.546367809979518,NA,-36.46754531281945
2020-04-08,-31.64883717463142,-30.48691556273219,-28.83744838248562,-34.43904166101265,-42.85928467170888,-34.615388256763886,-22.20446104272136,NA,-36.39360385007754
2020-04-09,-18.533938438700087,-16.63184800584879,-19.729217533461135,-22.667020042117375,-32.29158157264721,-26.36438698063848,-5.526211731418582,NA,-22.773010245774
2020-04-10,-91.29376099348205,-88.8291008352138,-89.10564086530628,-88.83249432325515,-94.02585219475596,-92.78139690866485,-91.15071192153921,NA,-90.01268768281138
2020-04-11,-32.99976610782648,-31.00017300812766,-28.999769484825084,-38.99956227851315,-41.000398991197045,-29.999940038621446,-25.000297261174673,NA,-35.999889567945246
