date,total,Budapest,Bács-Kiskun,Békés County,Csongrád,Fejér,Gyor-Moson-Sopron,Jász-Nagykun-Szolnok,Komárom-Esztergom,Nógrád County,Pest County,Tolna County,Vas County
2020-04-02,-53.3732447949284,-66.28682631493592,-44.497326390466945,-37.71634633950551,-41.497713093140256,-49.73459374442304,-48.641717110995536,-36.410452837335285,-42.81567686310565,-26.436819167454324,-45.46174387426892,-39.330239999999996,-46.59705590655427
2020-04-03,-51.50663250212736,-65.17493438083739,-42.05365627515795,-39.28036572182549,-37.630296959244724,-47.923320164789786,-54.12235236373925,-38.79012786231766,-39.501137534680296,-27.079794536659627,-41.70145294480634,-41.98464,-47.93216277264205
2020-04-04,-43.12050794439285,-61.787363881531114,-31.442273950169607,-27.14312087839809,-27.529629603302826,-38.548898391366976,-43.92566549144571,-31.821147429874237,-30.29120664033172,-15.230940965643477,-25.19163638828328,-28.66656,-35.99982538199136
2020-04-05,-43.749928326630304,-62.106420166855855,-40.61518379593351,-35.14593918272662,-35.578297137889415,-38.54121128864174,-46.53887228795786,-40.02223904291733,-29.01564607701988,-13.74729377750595,-19.025992778159857,-35.87808,-35.46059215529932
2020-04-06,-51.12016036933952,-66.19456907580587,-40.73457508604317,-34.5163551093351,-38.73306580441543,-45.8103278031911,-46.26738274191787,-35.66947618284975,-38.74251467334221,-24.44784507277182,-43.22214466358951,-36.62592,-43.01946932946373
2020-04-07,-49.23991731666838,-65.23740021983168,-39.48866920376979,-30.097905679984432,-36.72258880297461,-43.1957519887709,-44.08683243043765,-33.08460762277905,-34.047876359499,-21.624665865456574,-40.02175353679678,-33.47616,-40.442492001903354
2020-04-08,-48.71473215696706,-64.83954087608338,-36.77444301974455,-29.491043437813058,-35.34171362907433,-44.172014034875616,-44.52620420459425,-31.311013502363046,-35.130664236174994,-16.919675124993045,-38.28712419978175,-30.638399999999997,-39.744660767360706
2020-04-09,-43.86137983380356,-62.28997363220832,-27.722850130059822,-21.331065800878523,-31.744678648110323,-39.600109689042725,-40.8654123046345,-22.022206159337987,-27.678705155774235,-7.402531082531763,-29.869353500433814,-24.26784,-35.42887255372919
2020-04-10,-70.61375060240593,-80.20517625577357,-62.20863914504098,-59.059719798961616,-64.04363865973026,-67.94149654913966,-70.60071254864715,-56.73411251177566,-62.282841009048326,-54.643668230594514,-63.38624702342424,-64.50336,-67.81554695686957
2020-04-11,-43.00023653377422,-63.999615594836946,-28.000146029669352,-19.000184614878663,-36.000284865857545,-38.99955478863382,-47.00030858352407,-25.999730841813538,-29.999649940146156,-8.999807538502989,-24.99986347824662,-22.000320000000002,-35.99982538199136
