date,total,Oslo,Rogaland,Troms Og Finnmark,Trondelag,Vestfold Og Telemark,Vestland,Viken
2020-03-13,4.036659623494827,12.137741806449991,7.526927138331568,-4.669390319057556,-1.4183624855373287,7.612499211085478,4.844476105511245,8.307953042040165
2020-03-14,-8.098062946367452,-8.973880010893588,-10.624891395880388,-12.667125103207708,-10.581909752943563,-6.6426602898997915,-12.637980852452031,-5.973860672595981
2020-03-15,-33.08782466797905,-40.85262105355206,-41.06174060657904,-39.28341133892817,-32.25300029492498,-47.08452254893024,-38.295428822519014,-39.085723696244344
2020-03-16,-7.65267635756707,-11.442345346224478,-8.265087618462026,-17.259421941661177,-9.160824882597144,-7.348475817140133,-10.517835980879083,-5.86276023546574
2020-03-17,-12.830982777354235,-13.014671320518902,-13.964417948752214,-17.222302858407353,-14.84697928718889,-12.12614217291604,-21.63586370354589,-10.498499713953242
2020-03-18,-13.263310191483002,-14.735873608811882,-15.316589362811266,-16.890134651853934,-17.345221080333015,-15.347017201842906,-20.59626369821973,-11.848419184571128
2020-03-19,-9.76757532938617,-12.454704281414658,-12.492908986406098,-15.261653845513234,-12.232582408856809,-8.025890421525796,-18.47012689578035,-7.692476284132811
2020-03-20,-10.444590437362061,-5.066597137692783,-11.132075976100404,-18.050343946377204,-14.712674969940315,-9.637379822020886,-14.340687873663466,-8.054290097087932
2020-03-21,-8.449973337518372,-8.666522459412697,-9.56240225629235,-17.1433058350723,-9.92762993715827,-7.8575886564610355,-12.637980852452031,-4.467614038228462
2020-03-22,-27.589912131228644,-30.072054935359876,-34.46064186705517,-46.14187579859566,-30.76476326595427,-31.2431189122096,-44.01173086909628,-25.272891472857093
2020-03-23,-11.73951070480021,-16.763472956237372,-13.89416277919612,-15.553847654716385,-13.92046099049432,-11.75693017580522,-17.952823530978282,-9.935132010629097
2020-03-24,-12.058429496780732,-17.077553954156908,-12.170505126114438,-14.842874444700897,-13.226252864175665,-12.910849152530488,-20.424495013381982,-9.714897515786848
2020-03-25,-10.820557202908065,-14.385293901653993,-12.02422038950449,-14.345098020553504,-12.444928423966044,-12.432241008127576,-23.21373883170664,-7.599073261766679
2020-03-26,-8.94759662500522,-11.858238533072056,-11.045460013633988,-12.40633974906548,-9.15810249778805,-10.052874804524514,-17.010093074659462,-6.777126664944717
2020-03-27,-8.054761472456304,-3.841969393511115,-8.728001817865874,-12.30259667022788,-10.298781732797917,-9.497478979810802,-12.997496704438024,-5.614996428768211
2020-03-28,-6.964664049867713,-6.000195700315984,-6.625158729097881,-21.142649112830117,-12.000272238480893,-5.285727309065155,-9.622042316347319,-0.597779343143245
2020-03-29,-27.130091717791213,-26.100419074817758,-38.489246521326486,-45.518465554204575,-38.70414483087179,-25.082222424807682,-48.8691894914848,-21.74717317596289
2020-03-30,-9.451405837336516,-14.36896553173157,-9.83283653910416,-14.550680635497743,-13.682706050500219,-8.001697042797737,-11.014167587648634,-7.797677583008349
2020-03-31,-5.702735381599963,-7.41980339121834,-4.3692941066392175,-14.503092067223614,-10.826924385761911,-0.8720135202417936,-12.981518222127535,0.3765616585918797
2020-04-01,-4.789967804552265,-9.531926065301075,-9.036932083996092,-1.8511953058636257,-9.736155538918744,-3.257691040034783,-13.148293631243261,0.18582285502314688
2020-04-02,-3.218742894062025,-7.031764482473718,-6.932164196062177,-2.5250494326252952,-3.0100501372535633,0.5070090672575929,-13.361007177001637,1.709766904154775
2020-04-03,-2.9066973519086705,2.3945074245058025,-4.047852645930518,-7.183970266662543,-8.827786474284794,0.9077776453180554,-8.200956045858245,2.718519545709001
2020-04-04,-2.5712827603429504,-1.3850299663607568,-3.124911445871705,-9.714730327480735,-6.927561877538047,-0.6427023653410566,-5.744264390620631,4.467614038228462
2020-04-05,-19.024468196613878,-26.85728704533945,-20.58668947910121,-44.27164506542239,-26.54688173506655,-18.041949214942395,-24.292286387664614,-17.192055253622996
2020-04-06,8.001837448787123,1.1180130935117343,6.982208974376107,4.415267364473707,6.3059506794618665,16.65661531125308,6.167694171848578,16.404520296620134
2020-04-07,22.905792374014744,17.72492579696353,30.03552858460426,19.82825285709867,18.542162934730797,34.720654132860226,24.348211075751323,37.449696020273365
2020-04-08,34.75183845113604,32.161125793081546,40.590164810928556,31.35134877899631,32.8201637968193,49.89831768360671,32.92965473162807,53.87486330078496
2020-04-09,-68.76823917076527,-70.256173314441,-84.252309090666,-87.61436127813379,-77.68415798906497,-85.4941409948037,-86.0061783464934,-80.03950783981134
2020-04-10,-69.00742826475066,-68.76068672801681,-84.37453383770196,-88.90496324972816,-78.65877175072019,-85.54778718241809,-84.17065019107604,-80.38755699683881
2020-04-11,-2.0001156997054226,-7.99994076963852,-5.999599000173763,-13.999605014883326,-3.000068059620223,1.9996353461756933,-8.999880161382672,8.000214663086489
