date,GB,Aberdeen City,Aberdeenshire,Angus council,Antrim And Newtownabbey,Ards And North Down,Argyll and Bute Council,Bath and North East Somerset,Bedford,Belfast,Blackburn with Darwen,Blackpool,Blaenau Gwent,Borough of Halton,Bracknell Forest,Bridgend County Borough,Brighton and Hove,Buckinghamshire,Caerphilly County Borough,Cambridgeshire,Cardiff,Carmarthenshire,Causeway Coast and Glens,Central Bedfordshire,Ceredigion,Cheshire East,Cheshire West and Chester,City of Bristol,Clackmannanshire,Conwy Principal Area,Cornwall,County Durham,Cumbria,Darlington,Denbighshire,Derby,Derbyshire,Derry And Strabane,Devon,Dorset,Dumfries and Galloway,Dundee City Council,East Ayrshire Council,East Dunbartonshire Council,East Lothian Council,East Renfrewshire Council,East Riding of Yorkshire,East Sussex,Edinburgh,Essex,Falkirk,Fermanagh And Omagh,Fife,Flintshire,Glasgow City,Gloucestershire,Greater London,Greater Manchester,Gwynedd,Hampshire,Hartlepool,Herefordshire,Hertfordshire,Highland Council,Inverclyde,Isle of Anglesey,Isle of Wight,Kent,Kingston upon Hull,Lancashire,Leicester,Leicestershire,Lincolnshire,Lisburn and Castlereagh,Luton,Medway,Merseyside,Merthyr Tydfil County Borough,Mid And East Antrim,Mid Ulster,Middlesbrough,Midlothian,Milton Keynes,Monmouthshire,Moray,Na h-Eileanan an Iar,Neath Port Talbot Principle Area,Newport,Norfolk,North Ayrshire Council,North East Lincolnshire,North Lanarkshire,North Lincolnshire,North Somerset,North Yorkshire,Northamptonshire,Northumberland,Nottingham,Nottinghamshire,Orkney,Oxfordshire,Pembrokeshire,Perth and Kinross,Peterborough,Plymouth,Portsmouth,Powys,Reading,Redcar and Cleveland,Renfrewshire,Rhondda Cynon Taff,Rutland,Scottish Borders,Shetland Islands,Shropshire,Slough,Somerset,South Ayrshire Council,South Gloucestershire,South Lanarkshire,South Yorkshire,Southampton,Southend-on-Sea,Staffordshire,Stirling,Stockton-on-Tees,Stoke-on-Trent,Suffolk,Surrey,Swansea,Swindon,Thurrock,Torbay,Torfaen Principal Area,Tyne and Wear,Vale of Glamorgan,Warrington,Warwickshire,West Berkshire,West Dunbartonshire Council,West Lothian,West Midlands,West Sussex,West Yorkshire,Wiltshire,Windsor and Maidenhead,Wokingham,Worcestershire,Wrexham Principal Area,York
2020-03-18,-3,-4,21,25,0,-8,22,0,-9,-9,0,0,0,-27,0,0,-2,7,-33,-11,-39,-17,0,-1,14,-12,-18,-17,0,19,15,0,17,0,-9,-32,-12,-33,7,17,12,-6,0,0,0,0,12,16,-10,4,0,0,12,0,-23,-6,-7,-29,50,12,0,-8,-5,27,0,18,9,15,-21,5,-33,-25,5,0,0,13,-21,0,0,0,0,0,-17,-18,20,0,-27,-24,8,0,7,0,-17,-1,18,-8,26,-21,-26,0,-11,6,10,0,-13,-7,-8,0,0,6,-24,0,13,0,-22,-5,12,0,-18,12,-14,-10,23,-21,19,-5,-23,6,7,-32,0,0,3,0,13,-6,-17,-25,-3,0,0,-25,12,-20,-3,-6,0,-20,-14,-25
2020-03-19,2,1,26,0,0,21,36,-17,-6,-5,0,0,0,0,0,0,-3,-9,-19,-6,-33,-4,0,-10,26,29,5,-13,0,32,39,31,46,0,6,-4,22,-23,14,18,24,13,0,0,0,0,51,16,17,-1,0,0,45,0,-2,-12,-28,2,67,3,0,-11,-25,32,0,50,23,2,-8,47,-15,-3,32,0,0,-15,1,0,0,0,0,0,-11,-17,25,0,-4,-19,24,0,31,0,4,-3,43,-2,60,8,7,0,-14,13,26,0,19,-16,-4,-29,0,0,-24,0,24,0,-4,-22,-1,0,-12,45,12,-16,5,7,36,14,-2,2,-13,1,0,0,16,0,36,7,26,-10,-19,0,0,-15,11,16,-19,-33,-23,-9,6,-4
2020-03-20,6,-9,20,37,0,31,56,-9,2,11,0,0,0,0,0,0,-22,2,-15,0,-23,31,0,12,52,46,12,10,0,50,21,26,38,0,26,13,30,-26,23,22,27,18,0,0,0,0,44,-6,-8,13,0,0,44,0,-5,5,-22,6,68,12,0,4,1,40,0,50,-2,3,-3,48,-15,0,37,0,0,5,4,0,0,0,0,0,-10,2,32,0,25,-15,17,0,29,0,5,6,32,1,41,0,8,0,2,20,38,0,-3,-3,14,-11,0,0,-29,0,23,0,10,-12,19,0,14,48,6,-9,12,18,46,2,17,8,8,32,0,4,11,0,21,69,0,10,-3,0,0,-2,-6,6,-7,-17,20,12,14,-24
2020-03-21,2,-12,19,27,0,-9,29,-17,-1,-29,0,-22,0,-8,7,75,-9,32,12,13,-25,19,27,35,28,19,-11,18,0,15,-10,13,31,-13,5,-13,31,-46,1,30,19,8,0,0,58,0,37,18,-38,17,-6,-11,27,34,-39,12,-23,-18,30,32,0,4,4,16,0,33,3,5,-18,33,-21,-3,29,-43,-6,-7,-12,0,5,0,-4,37,-3,12,25,0,17,22,9,0,2,0,2,30,16,-4,20,7,7,0,0,15,8,0,-15,25,26,-16,22,22,-12,0,13,0,1,-3,23,72,40,51,-7,-16,2,20,42,-1,-7,5,17,3,0,0,-22,0,1,88,6,13,13,0,0,2,20,4,4,-24,6,17,9,-49
2020-03-22,20,-6,28,70,4,11,68,9,18,-5,0,16,0,0,3,79,3,38,-4,11,-15,38,61,55,59,-4,5,42,0,26,46,30,57,0,32,-4,56,-37,42,32,38,33,0,0,99,-20,37,25,4,22,23,0,65,42,0,24,-6,21,58,31,0,20,27,22,0,48,14,12,7,69,23,15,19,-30,0,-13,10,0,40,0,4,0,27,14,25,NA,35,14,19,0,6,0,26,37,30,4,30,12,10,NA,13,31,49,0,16,18,48,11,22,0,-3,0,43,NA,10,6,30,0,44,73,14,-17,13,23,69,9,13,12,14,27,0,8,19,0,0,54,53,7,23,0,0,13,32,27,14,-17,35,32,14,-27
2020-03-23,1,-32,-5,12,0,-31,3,3,0,-27,0,0,0,0,0,0,15,11,0,3,-25,15,0,16,31,-3,-5,34,0,10,34,6,0,0,5,15,23,-52,24,32,-1,-18,0,0,0,0,12,12,-26,1,0,0,-4,0,-37,11,-5,-10,26,20,0,14,0,-6,0,21,14,10,-23,24,-1,4,7,0,0,14,-19,0,0,0,0,0,18,-4,0,0,0,0,3,0,-5,0,-3,11,4,6,15,22,-2,0,13,8,10,0,22,8,24,0,0,0,-13,0,6,0,-2,2,8,0,25,12,1,6,23,6,3,-24,2,-7,4,37,0,0,19,0,-4,36,0,0,7,0,0,0,19,5,0,-16,0,12,0,-14
2020-03-24,-14,-30,-22,-4,0,-33,-31,-20,0,-31,0,0,0,0,0,0,-10,-8,-26,-11,-37,-21,-26,28,-16,-10,-21,9,0,-16,-5,-21,-19,0,-17,-4,11,-60,-2,-8,-29,-7,0,0,0,0,-10,-9,-37,-15,0,0,-18,0,-46,-11,-19,-20,-20,-5,0,-8,-5,-35,0,-14,-7,-3,-15,12,-17,-11,-16,0,0,-4,-23,0,0,0,-44,0,-10,-24,-12,0,-19,-16,-22,0,-21,0,-20,1,-14,-20,-17,0,-16,0,-11,-29,-26,0,-21,-12,-11,4,0,-28,-26,0,-17,0,-19,-4,-12,-17,14,-3,-4,-24,5,-8,-31,-40,0,-17,-18,-3,0,-18,-1,0,-15,-20,0,-9,-12,0,-22,-16,-3,-6,-17,-33,0,-6,-14,-32
2020-03-25,-12,-25,-21,-6,0,-40,-41,-16,0,-40,0,-14,0,0,0,-4,5,-6,-24,-7,-35,-18,-32,12,-26,-12,-19,1,0,-9,-19,-3,-22,0,-15,0,0,-65,-19,-10,-24,-15,0,0,0,-71,-8,0,-32,-10,-25,0,-23,-7,-51,-4,-17,-15,-26,-1,0,-8,0,-36,0,-16,-14,-2,-27,11,-13,-8,-20,-67,0,-7,-11,0,-20,0,-40,0,-3,-16,-30,0,-20,-17,-17,-41,-24,0,-18,1,-13,-18,-7,14,-11,0,-8,-28,-30,0,-27,-3,-16,4,0,-17,-29,0,-6,0,-15,-14,-15,-31,8,-9,-4,-19,18,0,-40,-24,4,-12,2,-19,0,-7,-23,0,6,-4,17,-13,-9,0,-20,-9,9,1,-18,-29,0,4,-16,-21
2020-03-26,-11,-16,-14,-27,0,-17,-32,-18,-4,-14,0,-22,0,0,0,0,5,10,-12,-8,-32,-12,-24,16,-19,-9,-17,21,0,-21,-10,0,-17,0,-19,9,5,-53,-11,3,-28,-31,0,0,-22,-56,-3,0,-50,-6,-27,0,-28,-23,-51,-8,-20,-12,-24,5,0,-7,-1,-24,0,-9,-11,-8,-28,20,-16,-3,-17,0,0,-19,-12,0,0,0,-43,0,8,-23,-11,0,4,-21,-20,-20,-25,0,-11,9,-14,-23,-15,15,-9,0,-9,-29,-34,0,-9,5,-17,8,0,-24,-26,0,-28,0,-12,-7,-18,-24,20,8,-4,-15,13,3,-44,-14,2,-16,-11,7,0,-13,-4,0,-3,12,24,-2,-14,0,-26,-9,11,4,-16,-37,0,9,-12,-25
2020-03-27,-26,-28,-26,-25,0,-45,-38,-38,-17,-44,0,-28,0,0,0,-17,-18,-17,-27,-19,-43,-25,-28,0,-42,-22,-27,-7,0,-36,-36,-20,-39,0,-28,-8,-21,-53,-27,-20,-43,-30,0,0,-43,-56,-36,-17,-65,-12,-33,-32,-37,-31,-52,-26,-30,-21,-40,-19,0,-18,-8,-31,0,-37,-30,-17,-35,-4,-28,-19,-34,0,0,-9,-20,0,-40,0,-44,0,-14,-42,-15,0,-22,-30,-34,-28,-39,0,-22,-27,-37,-29,-40,-19,-25,0,-22,-45,-41,0,-26,-3,-31,-9,-20,-14,-40,0,-40,0,-26,-15,-31,-40,-2,-19,-19,-28,0,-20,-51,-34,-10,-27,-17,-23,0,-21,-25,0,-19,-28,10,-16,-19,0,-51,-22,-15,-20,-32,-45,10,-16,-18,-44
2020-03-28,-54,-55,-51,-42,-56,-43,-49,-69,-54,-44,0,-69,0,-62,-45,-61,-60,-42,-53,-52,-65,-58,-49,-41,-68,-63,-64,-44,0,-70,-54,-58,-62,-62,-62,-46,-58,-64,-54,-55,-52,-18,0,0,-48,0,-59,-51,-64,-48,-38,-51,-38,-49,-55,-54,-57,-56,-69,-46,-65,-49,-48,-55,0,-65,-50,-53,-64,-43,-56,-55,-57,-76,-48,-50,-58,0,-39,0,-63,-35,-56,-66,-46,0,-58,-57,-65,-21,-69,0,-56,-57,-70,-61,-67,-52,-56,0,-56,-61,-48,-42,-35,-39,-61,-50,-54,-12,-60,-70,-48,0,-62,-37,-57,-49,-34,-6,-53,-59,-56,-55,-57,-59,-46,-60,-49,-61,-33,-32,-58,0,-55,-63,-46,-58,-44,0,-29,-49,-47,-49,-60,-72,-28,-52,-53,-74
2020-03-29,-52,-46,-45,-28,-61,-57,-34,-54,-51,-47,0,-64,0,-46,-56,-48,-59,-43,-52,-51,-48,-57,-66,-41,-60,-63,-58,-25,0,-70,-54,-56,-54,-57,-59,-55,-55,-63,-54,-57,-48,-10,0,0,-34,-54,-61,-60,-42,-58,-26,-55,-32,-48,-37,-49,-59,-44,-62,-48,-64,-42,-46,-48,0,-65,-57,-62,-49,-39,-45,-54,-63,-79,-41,-67,-53,0,-52,0,-63,-20,-53,-61,-42,NA,-46,-49,-69,-12,-72,0,-56,-52,-65,-59,-66,-48,-58,0,-48,-62,-39,-36,-43,-46,-56,-41,-63,14,-47,0,-39,0,-56,-45,-56,-35,-30,-6,-47,-57,-63,-54,-49,-60,-41,-67,-57,-51,-30,-51,-58,0,-58,-59,-29,-56,-41,0,0,-45,-53,-49,-56,-74,-26,-44,-45,-64
2020-03-30,-33,-15,-26,-16,0,-49,-33,-45,-25,-43,0,0,0,-32,0,0,-5,-28,-38,-35,-47,-34,0,-12,-42,-37,-36,-15,0,-42,-31,-17,-38,0,-37,-25,-28,-65,-26,-22,-35,-6,0,0,-26,0,-37,-16,-31,-29,0,0,-18,-34,-34,-32,-41,-34,-39,-24,0,-21,-29,-38,0,-38,-28,-18,-45,-15,-48,-30,-45,0,0,-21,-35,0,-39,0,-46,0,-40,-32,-30,0,-19,-40,-39,0,-42,0,-36,-26,-40,-43,-26,-32,-44,0,-36,-46,-14,0,-24,-16,-31,-13,0,0,-34,0,-17,0,-36,-25,-35,-16,-11,16,-28,-31,-12,-36,-33,-28,-31,-34,-37,-12,0,0,-26,0,-11,-30,-13,-43,-31,0,-20,-39,-14,-19,-39,-53,0,-31,-26,-36
2020-03-31,-21,-30,-23,-8,0,-43,-32,-24,0,-39,0,0,0,0,0,0,-5,-15,-19,-10,-32,-28,-26,4,-31,-19,-26,10,0,-14,-20,-28,-28,0,-25,-7,1,-57,-18,-22,-37,4,0,0,0,0,-20,-15,-34,-20,0,0,-8,-20,-36,-18,-30,-24,-33,-17,0,-15,-6,-44,0,-8,-26,-13,-24,3,-30,-13,-28,0,0,-7,-23,0,0,0,-42,0,-10,-28,-20,0,4,-28,-21,0,-22,0,-26,-9,-28,-25,-31,3,-18,0,-16,-40,-27,0,-22,-12,-24,8,0,-17,-12,0,-23,0,-24,-7,-22,-21,22,6,-11,-27,16,-20,-27,-33,-12,-18,-24,7,0,-30,-11,0,-21,-18,0,-19,-24,0,-28,-19,-11,-14,-29,-38,0,-10,-19,-34
2020-04-01,-29,-27,-19,-6,0,-57,-42,-34,-20,-45,0,-48,0,-37,0,-33,-5,-26,-33,-29,-46,-44,-52,-15,-54,-35,-40,-21,0,-37,-39,-22,-43,0,-40,-22,-26,-62,-31,-24,-40,-6,0,0,-20,-62,-22,-7,-34,-22,-16,0,-26,-27,-43,-28,-32,-36,-44,-18,0,-19,-25,-42,0,-44,-23,-13,-32,-19,-41,-28,-33,-73,0,-17,-30,0,-41,0,-40,0,-26,-35,-26,0,-39,-37,-36,-22,-36,0,-34,-27,-34,-35,-34,-17,-27,0,-35,-48,-27,0,-25,-11,-29,-21,-21,-19,-37,0,-22,0,-31,-16,-30,-35,-15,-10,-20,-34,-6,-29,-42,-33,-28,-32,-23,-39,0,-25,-26,0,-14,-38,-10,-32,-26,0,-30,-31,-4,-21,-39,-47,-2,-21,-29,-36
2020-04-02,-24,-33,-29,-16,0,-51,-49,-32,-9,-43,0,-50,0,0,0,0,-9,-13,-19,-21,-38,-30,-51,-4,-53,-30,-32,1,0,-41,-25,-27,-42,0,-43,-4,-22,-60,-21,-11,-42,-13,0,0,-24,-68,-25,-8,-36,-13,-25,0,-25,-34,-49,-21,-28,-36,-50,-11,0,-14,-11,-49,-46,-40,-29,-11,-37,-19,-30,-17,-27,0,0,-15,-34,0,-43,0,-45,0,-9,-27,-40,0,-24,-30,-30,-33,-36,0,-30,-13,-33,-30,-32,-3,-21,0,-20,-42,-32,0,-17,-8,-36,-2,0,-24,-31,0,-25,0,-28,-13,-28,-44,11,-17,-14,-24,8,-20,-48,-33,-26,-23,-22,-14,0,-18,-8,0,-23,-28,0,-15,-24,0,-30,-21,-3,-23,-31,-42,0,0,-24,-41
2020-04-03,-25,-33,-25,-19,0,-45,-49,-32,-9,-49,0,-32,0,0,0,-13,-15,-11,-40,-19,-38,-29,-45,4,-40,-22,-27,11,0,-36,-38,-25,-48,0,-32,7,-22,-65,-24,-22,-50,-14,0,0,-36,-59,-34,-17,-55,-14,-31,-48,-37,-23,-55,-22,-27,-23,-44,-18,0,-16,-3,-42,0,-34,-26,-12,-30,-12,-27,-15,-33,0,0,-4,-19,0,-42,0,-47,0,-10,-37,-20,0,-22,-30,-35,-32,-44,0,-32,-17,-42,-29,-44,-18,-23,0,-17,-51,-34,0,-16,1,-33,9,-22,-20,-31,0,-43,0,-23,0,-27,-47,15,-19,-16,-25,3,-18,-54,-30,-10,-26,-18,-9,0,-33,-22,0,-22,-15,18,-14,-18,0,-33,-14,-16,-20,-34,-40,16,-7,-16,-49
2020-04-04,-38,-30,-35,-31,-54,-55,-54,-56,-26,-61,0,-64,0,-43,-35,-49,-39,-20,-40,-30,-48,-54,-57,-10,-64,-52,-53,-17,0,-57,-46,-39,-56,-43,-54,-18,-45,-61,-44,-39,-54,-6,0,0,-39,-59,-48,-33,-60,-25,-38,-60,-38,-36,-58,-43,-30,-41,-67,-32,-57,-39,-24,-48,0,-53,-38,-33,-35,-30,-34,-35,-45,-76,2,-25,-47,0,-49,0,-50,-27,-19,-51,-31,0,-51,-30,-51,-37,-59,0,-34,-41,-60,-41,-58,-20,-37,0,-38,-64,-50,0,-18,-22,-51,-13,-37,-27,-40,0,-42,0,-53,-8,-42,-49,-3,-7,-33,-42,-36,-41,-63,-41,-36,-47,-37,-52,-4,-15,-42,0,-36,-46,-25,-43,-31,0,-22,-26,-31,-32,-44,-59,-14,-36,-42,-64
2020-04-05,-29,-39,-35,-28,-70,-59,-35,-37,-21,-60,0,-52,0,-28,-36,-43,-25,-16,-39,-21,-42,-50,-73,-7,-56,-53,-46,-5,0,-55,-50,-27,-40,-25,-44,-36,-38,-65,-41,-43,-43,7,0,0,-30,-51,-43,-27,-34,-22,-21,-69,-23,-32,-35,-39,-15,-22,-54,-29,-54,-24,-11,-36,0,-45,-41,-25,-15,-17,-8,-32,-39,-81,0,-26,-38,0,-55,0,-43,-14,-10,-54,-35,NA,-37,-33,-42,-24,-50,0,-30,-38,-48,-37,-53,-16,-36,0,-29,-62,-27,0,-34,-18,-46,3,-39,6,-29,0,-26,0,-43,3,-43,-42,-5,0,-22,-36,-21,-41,-49,-34,-24,-42,-34,-47,2,-14,-41,0,-37,-55,-5,-40,-26,0,0,-22,-21,-23,-40,-53,2,-30,-36,-46
2020-04-06,-20,-20,-9,-6,0,-38,-29,-29,0,-41,0,0,0,0,0,0,-5,-15,0,-22,-38,-25,0,-2,-35,-28,-27,12,0,-32,-19,-10,-38,0,-27,2,-11,-54,-18,1,-35,4,0,0,0,0,-21,-15,-25,-20,0,0,-25,-24,-35,-20,-24,-20,-34,-12,0,-12,-18,-35,0,-21,-20,-18,-26,0,-16,-16,-31,0,0,-10,-21,0,0,0,0,0,-8,-38,-30,0,-12,-26,-34,0,-33,0,-26,-13,-33,-28,-27,9,-19,0,-12,-44,-16,0,0,9,-17,7,0,0,-17,0,-23,0,-28,-4,-26,-16,14,5,-11,-17,2,-23,-39,-31,-6,-30,-29,8,0,0,-3,0,-11,-18,0,-24,-22,0,-29,-18,-7,-3,-29,-42,0,-7,0,-28
2020-04-07,-7,-9,-12,2,0,-25,-24,-14,0,-24,0,0,0,0,0,0,4,-6,-14,-3,-33,-26,-26,10,-34,-10,-12,22,0,-13,-23,-6,-20,0,-13,23,20,-42,-17,-15,-28,0,0,0,0,0,-7,-5,-18,-7,0,0,1,0,-19,-14,-9,1,-34,-7,0,-7,3,-36,0,0,-17,-1,-8,29,-1,1,-18,0,0,0,-3,0,0,0,0,0,-3,-22,-16,0,-17,-14,-16,0,-16,0,-9,4,-15,-15,-20,24,-4,0,-2,-41,-18,0,-22,1,-14,22,0,0,-8,0,-15,0,-12,15,-18,-17,30,14,13,-14,21,-5,-23,-7,20,-9,-21,10,0,-23,-5,0,6,-12,0,-7,-19,0,-20,-1,0,15,-23,-37,0,4,0,-13
2020-04-08,-14,-32,-28,-6,0,-41,-42,-23,0,-38,0,-12,0,-17,0,-11,10,-8,-24,-5,-32,-31,-39,10,-40,-21,-24,2,0,-22,-30,-10,-33,0,-22,14,-6,-58,-26,-11,-30,4,0,0,0,-53,-12,-2,-19,-12,-9,0,-15,-16,-34,-15,-19,-13,-38,-9,0,-11,-4,-51,0,-23,-22,-10,-21,6,-3,-6,-18,-67,0,-3,-12,0,-29,0,-35,0,-1,-27,-39,0,-19,-17,-20,0,-30,0,-17,-3,-24,-14,-29,22,-10,0,-14,-44,-23,0,-21,0,-20,19,0,-11,-25,0,-10,0,-16,-4,-23,-24,10,-1,1,-19,14,-10,-40,-16,16,-17,-19,-19,0,-23,-19,0,0,-18,15,-12,-18,0,-14,-2,3,-1,-33,-35,0,7,-27,-24
2020-04-09,-13,-19,-17,-18,0,-31,-37,-13,2,-38,0,-26,0,0,0,0,24,1,-12,-10,-32,-18,-29,24,-34,-19,-22,30,0,-30,-15,-25,-30,0,-22,11,-7,-44,-12,5,-33,-23,0,0,-27,-59,-29,2,-42,-6,-20,0,-26,-20,-45,-12,-10,-19,-42,-2,0,-6,-2,-36,-49,-19,-16,-3,-41,1,-10,-6,-22,0,0,-10,-18,0,-21,0,-43,0,7,-19,-28,0,-4,-19,-24,-31,-45,0,-33,9,-34,-18,-37,4,-15,0,-2,-40,-28,0,-2,18,-23,12,0,-33,-13,0,-24,0,-18,7,-21,-35,28,-14,-12,-4,22,-11,-50,-28,0,-15,-17,16,0,-27,8,0,-26,0,14,-2,-18,0,-28,-7,13,-15,-25,-39,0,11,-20,-35
2020-04-10,-18,-28,-23,-20,0,-44,-36,-22,7,-41,0,-17,0,0,0,-23,-6,-8,-29,-13,-37,-34,-45,12,-48,-23,-27,18,0,-37,-33,-15,-43,0,-39,20,-17,-52,-24,-16,-44,-4,0,0,-23,0,-34,-14,-49,-7,-10,-52,-23,-23,-34,-25,-13,-15,-53,-16,0,-16,4,-34,0,-35,-30,-9,-26,-4,-3,-12,-32,0,0,7,-21,0,-33,0,-28,0,3,-45,-24,0,-25,-38,-35,-17,-40,0,-32,1,-40,-24,-42,2,-12,0,-8,-57,-20,0,-12,8,-36,29,-13,-6,-32,0,-34,0,-23,0,-34,-33,20,-5,-5,-18,9,-13,-47,-25,10,-27,-14,-14,0,-37,-12,0,-17,-21,20,-11,-22,0,-11,-8,-14,-9,-30,-43,18,-3,-20,-39
2020-04-11,-37,-2,-25,-24,-56,-55,-55,-54,-26,-49,0,-48,0,-32,-32,-43,-43,-23,-40,-32,-47,-52,-65,-5,-60,-49,-48,-9,0,-57,-49,-35,-52,-36,-52,-10,-41,-52,-47,-38,-46,12,0,0,-39,0,-46,-37,-52,-31,-37,-51,-30,-32,-35,-44,-34,-32,-66,-34,-52,-37,-27,-51,0,-48,-36,-37,-35,-21,-17,-34,-43,-78,4,-30,-40,0,-44,0,-40,-13,-23,-53,-31,0,-54,-38,-54,-21,-60,0,-39,-37,-58,-42,-57,-20,-33,NA,-37,-61,-40,0,-25,-19,-48,-13,-35,-8,-37,0,-40,NA,-50,-3,-48,-42,-2,-3,-27,-39,-38,-38,-59,-37,-15,-47,-42,-48,0,-26,-43,0,-32,-45,-19,-41,-31,0,-7,-17,-34,-21,-47,-64,-13,-30,-31,-58
