date,total,Al Madinah Province,Al Qassim,Aseer Province,Eastern Province,Hail Province,Jazan,Makkah Province,Najran,Northern Borders Province,Riyadh Province,Tabuk Province
2020-03-19,-41.926521657508694,-51.18064757063589,-32.641732143187994,-21.041387495189813,-39.38891913553275,-40.10843053394973,-53.800038126079016,-53.951400257772356,-21.677517948135062,NA,-30.32969832460792,-20.31937849110087
2020-03-20,-59.485478584951345,-65.45690365488299,-50.62140579860928,-37.92258772940431,-57.63518638930766,-57.62669024276848,-67.68126490392255,-72.24804587475005,-45.97342035158507,NA,-55.507423861870585,-47.20407314819363
2020-03-21,-49.65953783112422,-57.35239473974272,-46.588358029846745,-29.57167972296947,-44.02409044282291,-38.676089721447816,-50.97752524105065,-65.50580712490842,-29.41962667154415,NA,-42.00699182027357,-42.49071078530897
2020-03-22,-43.08063150250493,-49.88989383486355,-35.74481330462011,-34.38452021479504,-38.34029407385049,-39.543387484931834,-40.76575880173336,-55.243574355748294,-22.953859595910355,NA,-41.35388432433497,-37.15102324357251
2020-03-23,-51.11698167837674,-58.23407290675798,-45.99551628943734,-42.68390296616276,-44.56799897527251,-53.99193291211847,-45.830020603677255,-62.36450394862091,-40.64486305599027,NA,-53.05707194979554,-38.4731580587142
2020-03-24,-50.99452758247909,-56.33403720622509,-46.841201680037514,-44.14187685028438,-42.608398814425975,-57.29748287860474,-48.06886570075222,-65.23214758439748,-39.87867158991472,NA,-50.00827792690452,-43.25021450758379
2020-03-25,-50.801642372601066,-58.446792202511666,-43.60978321131161,-40.701134817468564,-45.215144979610606,-55.22116625725619,-52.17099519552252,-63.05250715962375,-49.44012272268101,NA,-49.89415194743801,-44.27993556434013
2020-03-26,-61.24145431305241,-66.49258674190094,-56.54886546160413,-40.144852897021636,-50.9486482794923,-53.895673448912696,-63.08935779604376,-70.25630548659475,-49.548336397587015,NA,-63.66215666358256,-44.916876424189404
2020-03-27,-74.2736114601215,-76.53948271057483,-70.20433805410383,-52.794303016000924,-68.22945399060625,-66.84642162861749,-74.79562351330473,-83.02098130753974,-62.1262437183582,NA,-77.80226961529858,-60.31636930390903
2020-03-28,-59.335012114175136,-66.22307813189626,-54.5883694315265,-36.690752464743966,-48.29315108591589,-50.13481622146311,-56.8422733790434,-72.57277568162394,-41.80622767417793,NA,-60.34770804983252,-44.56366376554571
2020-03-29,-49.30738226122246,-56.9125181869851,-42.14635481172264,-34.921718707439325,-38.47889993888597,-43.779766460617935,-45.38573616807094,-63.54490161455716,-28.25149869867486,NA,-52.557411148937966,-37.15102324357251
2020-03-30,-50.78723600837782,-62.03221924632373,-41.46061218469011,-37.196463301513894,-41.21564884644871,-47.82073872599632,-42.77520213140376,-64.20110635782459,-34.83900615857792,NA,-54.99241839150491,-39.71422767351143
2020-03-31,-51.934142671262414,-60.46810677754665,-44.407581546951405,-40.049435758008435,-39.07729491483228,-50.13481622146311,-46.603404621214175,-67.18052642564083,-39.87867158991472,NA,-55.20532568092983,-42.081524535951246
2020-04-01,-52.3111092017709,-62.84844532233785,-44.20741365721705,-37.162113131469155,-43.55856591680717,-49.40901986889158,-50.27867259942155,-65.89509745718455,-44.1424836199165,NA,-54.403566699131495,-41.88658203036101
2020-04-02,-60.61637817647678,-66.2827550383973,-55.629434006364995,-39.5914334907451,-50.88747051837319,-53.895673448912696,-63.67012176415658,-71.91560734842514,-47.999528175494824,NA,-60.26523045122647,-47.0554536142288
2020-04-03,-74.39766626315507,-81.56196816416175,-67.61843708624373,-50.316319915828245,-69.65183693662557,-61.08433016111987,-73.23433637902806,-85.15918736526427,-60.88371884399104,NA,-75.56674307633696,-62.93844251028855
2020-04-04,-61.38151618744516,-73.64996539902481,-50.3532382908312,-37.23844684267971,-52.43890030425315,-47.270134596459286,-56.8422733790434,-76.23441742085478,-46.45168614692857,NA,-59.79146378016382,-48.709569726019204
2020-04-05,-51.61320089051104,-64.66281578611927,-41.07943122720555,-35.996115692727905,-43.48974093554818,-42.36764013538924,-45.38573616807094,-65.4980984054574,-35.31437337334358,NA,-52.970758183812464,-41.521788628810974
2020-04-06,-52.9770033703124,-68.1086758711789,-39.51735549439822,-36.28141293837736,-45.02492037863087,-50.90681711637342,-45.830020603677255,-66.83652482013942,-36.774291791048704,NA,-55.05091994400455,-43.43743651790312
2020-04-07,-64.3428243888918,-66.92861317165848,-43.79941594895468,-45.018760357815644,-55.659335885663864,-55.86514206610283,-48.94775517249631,-76.92242063185763,-49.373455369390705,NA,-73.1058417039751,-56.10869938126833
2020-04-08,-64.96229805049171,-68.96147811569367,-53.765669827307306,-49.549166118162155,-57.16679415573947,-63.94034843443518,-55.68461720260515,-76.17371125517808,-51.20535829458522,NA,-71.6548113936152,-53.85431476216543
2020-04-09,-69.92208911113086,-72.36594937850259,-62.065454193038995,-49.55775366067335,-62.14131085673719,-62.66876092548691,-67.15373763288672,-79.50484164794676,-57.290445120996104,NA,-72.86991741028804,-56.680016031314956
2020-04-10,-80.27786392694655,-82.25402777342374,-72.79119676306313,-60.23016065929923,-75.3910756516122,-70.30406154696888,-76.53113983801525,-87.75028069073579,-67.09634321582686,NA,-84.44459342861825,-71.6799732807655
2020-04-11,-67.99963984089442,-72.00018769349626,-56.00007981175827,-45.9996485468713,-60.00008921756831,-53.000460441099,-59.999693485683494,-80.0001268726743,-47.999528175494824,NA,-70.9997858139881,-57.00041658505732
