date,total,Alberta,British Columbia,Manitoba,New Brunswick,Nova Scotia,Ontario,Prince Edward Island,Quebec,Saskatchewan
2020-03-23,-45.1749819792961,-43.01085898966331,-48.64525229527137,-40.557309613857804,-47.27767445817663,-50.51574812415261,-46.51284787185578,-56.378570634039406,-44.65975340724875,-46.40839547122998
2020-03-24,-49.13288930423574,-47.679412608196046,-50.315965765804414,-44.93963031855446,-54.48934409374455,-65.06801764949671,-47.98407113664095,-63.880920378778754,-51.41423935500453,-53.60072779962458
2020-03-25,-53.0415214777404,-46.40850741228634,-49.399299684347405,-44.53330974589069,-48.4461742513448,-50.95363468152524,-54.25255361657413,-52.913372632357785,-60.80775462302001,-51.68760940486711
2020-03-26,-53.676535122846175,-46.90639761263149,-54.57793066195564,-43.02398214696281,-48.85231674313621,-58.18501840042184,-54.561529633820946,-57.131292363910624,-61.007637195026504,-49.81267700601298
2020-03-27,-54.33062302012035,-47.274817321108685,-53.9187441767685,-39.53575836277391,-51.985278801564924,-54.786826237602575,-54.13011110819149,-60.616575697647264,-62.97170072865556,-49.57974243100259
2020-03-28,-59.00858336441648,-54.44900575285067,-60.08083105591878,-45.93722398870298,-53.792276838329514,-55.807919946113266,-60.036048973460446,-57.77784876720535,-65.5431369086232,-53.674235841738515
2020-03-29,-58.66842586741364,-54.24052018138683,-54.77346028017561,-48.43168731569301,-42.47981622772357,-33.194688212960024,-58.46534117061437,-42.376224858544255,-70.79608952560554,-52.22794124689941
2020-03-30,-53.248953970071575,-49.12929171933498,-51.815348828293224,-37.81943726456449,-49.30838691713364,-51.72931944029961,-55.07808396606022,-56.041902211022034,-60.63780615599999,-44.31102964623888
2020-03-31,-50.56027917483647,-50.088896541415124,-48.70139446287908,-36.122282231103355,-49.639637885616,-53.193111646373836,-51.047047010400455,-56.886442601716176,-55.4814151680063,-48.41411490605306
2020-04-01,-51.18496093335104,-47.09584340587945,-50.55795786756181,-45.53090341603922,-52.253160019555,-54.98507817346799,-50.780160605410174,-56.8854861573326,-57.574871284480146,-50.57544227418226
2020-04-02,-52.647320266260465,-48.610457762952365,-51.5820684421991,-59.04777057977118,-51.27764992106785,-56.55858261589492,-51.241233176038556,-54.64071118908895,-61.85062021609738,-50.117210323342135
2020-04-03,-54.96961046776121,-50.28881421268182,-50.58506098295864,-54.792904205650665,-49.78558034129517,-53.5876907420283,-54.71936567978295,-55.53307379896169,-64.5234461065031,-46.750160134564894
2020-04-04,-56.517009174921334,-52.38414180533894,-54.8973602362754,-54.186298256367266,-54.32323853563601,-59.55449657875427,-56.957767786153106,-59.50614376832009,-62.843273762100665,-56.73961666287935
2020-04-05,-62.30286566599777,-56.85372974151577,-53.63900130713695,-54.39233345241139,-42.7524981843873,-37.95273467372989,-59.6075001941212,-41.249533374696355,-84.66813314611443,-54.52769285017823
2020-04-06,-50.33615671185796,-46.13719057271011,-47.74213777151277,-42.68282619444323,-44.14759284295209,-51.19808124322336,-54.592140260916615,-52.50784021372323,-51.38237401743828,-49.33057880773328
2020-04-07,-51.7738784690499,-47.50043869296681,-46.67543658696617,-43.4849260041592,-46.04772520998564,-52.70133135886304,-54.611271902851406,-49.58207684437626,-57.013848220056104,-45.04706471727581
2020-04-08,-50.17323080791968,-44.21417297290666,-46.27856954008405,-42.79207276350849,-41.81443384755467,-49.54854814578009,-51.96536582327026,-46.87533923886729,-57.839450147909034,-46.58214175259019
2020-04-09,-43.49962683050638,-35.574873607453036,-39.32274856716951,-27.373931976746093,-30.38963595198514,-36.362869634653876,-44.21992058597147,-32.22356772692671,-59.96380598565924,-29.70106761361996
2020-04-10,-69.99614737391259,-56.29015230632585,-52.579075901439566,-75.27855251186111,-84.96539334185553,-84.41586676909975,-81.62228056848137,-82.72861340145,-65.44560966334467,-56.8532200006918
2020-04-11,-54.00000264920168,-51.99953828537825,-51.000319429574326,-41.99955598616667,-47.99970555469467,-55.000476382078894,-54.00001594303493,-50.00004303999725,-64.00008207738465,-49.99978838593936
