date,total,Aargau,Appenzell Ausserrhoden,Basel City,Basel-Landschaft,Canton of Bern,Geneva,Glarus,Grisons,Jura,Nidwalden,Obwalden,Solothurn,St. Gallen,Vaud,Zurich
2020-03-19,-45.77959183250513,-43.08837568304352,NA,-45.09592251803673,-37.77815607219104,-36.30056057670716,-63.02188530812815,NA,-37.75160764662243,-46.4867637024256,NA,NA,-31.952204095162706,-30.297065195521018,-55.728900062600374,-47.61500485945738
2020-03-20,-44.603795257980565,-50.942387569994416,NA,-46.24157283013633,-39.17659949266216,-36.79195336736909,-65.30814988531525,NA,-39.02314843843666,-49.93859810516119,NA,NA,-33.23176123695678,-30.198685574677288,-57.724559993152546,-47.86884898875658
2020-03-21,-42.95640547741363,-45.07314402992642,NA,-43.78347619544011,-40.04738281839882,-38.67386274373975,-55.84256909666473,NA,-50.28972426995403,-48.48504164849721,NA,NA,-36.082738252283434,-36.00018968619706,-49.3858281460049,-43.96888009315967
2020-03-22,-45.0841511756217,-32.33754713742781,NA,-42.933293101935256,-39.50242239268945,-42.51461187466688,-53.68315782723347,NA,-58.55569259575088,-43.11702385039862,NA,NA,-38.32003038464995,-38.47125428033066,-50.54192127792052,-45.0602175429877
2020-03-23,-45.618676583146076,-47.76912103444236,NA,-50.28852060482424,-41.35836345449683,-39.76627411397842,-71.50265835641473,NA,-38.69048896591555,-55.1018624356101,NA,NA,-36.871347487709386,-31.194055856154996,-63.11515785198449,-51.654395720010285
2020-03-24,-48.61711717021279,-51.24719128040858,NA,-52.5197746652445,-44.85687482942116,-42.504033947666336,-72.93677857615809,NA,-39.86861821530264,-57.78780297114666,NA,NA,-39.268101046356875,-34.50327623963369,-64.55110658344563,-53.528419235177545
2020-03-25,-48.799540893496065,-49.85785343759055,NA,-51.91073094691534,-45.41144655011657,-43.092551340787864,-71.66049873171396,NA,-40.675007652989926,-57.081789835052724,NA,NA,-39.523239328406454,-35.11670211077692,-63.54555646369932,-53.95149278400955
2020-03-26,-49.88930357232371,-53.30756985002988,NA,-52.18713576431042,-45.146174808501435,-44.214773232573535,-72.65886331412815,NA,-41.58815313916536,-58.62903066134887,NA,NA,-39.73585456344776,-35.699263787145654,-64.85219260778426,-54.612064438663175
2020-03-27,-48.42832056576677,-55.71292006089511,NA,-50.51631629916018,-44.15140577744466,-42.5617317313057,-71.42906407099912,NA,-41.5414473679518,-56.864480730235854,NA,NA,-38.10354941806243,-35.0192869960199,-63.10454263958793,-52.840924718325525
2020-03-28,-42.79867666863595,-37.89726132816051,NA,-42.55013883782208,-36.56424951545219,-38.769064086744706,-55.84256909666473,NA,-50.6118987734272,-47.27293975274087,NA,NA,-35.36081288602953,-36.36766650523098,-50.20319950053957,-43.22369372873965
2020-03-29,-45.851286745585895,-32.03983188539538,NA,-47.4053324233756,-40.18290207770221,-42.97330925459985,-54.70863609374814,NA,-56.8580807889884,-43.11702385039862,NA,NA,-38.32003038464995,-41.968553350716476,-50.16749378611479,-47.21116192648136
2020-03-30,-47.63649008129697,-50.389487816219905,NA,-51.9526682295546,-42.907704206249036,-42.146307689102265,-72.79733677221276,NA,-40.86564345386162,-57.235354935789985,NA,NA,-38.73559652586705,-33.755784022438704,-63.616967892548864,-53.877454912963955
2020-03-31,-48.476913784632615,-49.22225500269591,NA,-51.43988963728373,-43.81597158243131,-42.26843466447225,-72.4148401572238,NA,-40.327097316399076,-57.091448017489036,NA,NA,-39.676902157368126,-34.39332254574952,-63.33614727369457,-53.60438016780875
2020-04-01,-48.01886295106106,-47.282380225563934,NA,-51.72868501545859,-43.05860153753011,-41.86455017899669,-70.91777745653289,NA,-39.90102630145083,-56.724437084909425,NA,NA,-39.00619773410144,-34.33159415620052,-61.902128580850984,-53.64380293031355
2020-04-02,-49.410540874973265,-49.9287380214078,NA,-51.641951090000134,-43.392113473546246,-43.07620363542338,-71.95778091095853,NA,-40.51392040125334,-56.547692346325036,NA,NA,-39.63341267747331,-35.699263787145654,-63.139283334703926,-54.46014257340077
2020-04-03,-47.92884600463743,-53.59347100475944,NA,-49.93300682245057,-42.409839125971345,-42.12803672428313,-70.0820949787216,NA,-40.28229790319423,-54.31278893056394,NA,NA,-38.32003038464995,-34.9614166308177,-61.29995653217373,-53.10630721713834
2020-04-04,-41.9391343218121,-38.75496479234919,NA,-40.083464122586015,-36.56424951545219,-38.86426542974966,-52.5317945988237,NA,-49.32224758053016,-41.21243027395917,NA,NA,-36.082738252283434,-34.8977592290953,-48.68522412783233,-43.44676887266925
2020-04-05,-41.375930949055416,-24.833232530641993,NA,-39.355280396758985,-31.328977136547575,-39.456629341780484,-46.84469935874754,NA,-56.43391613204887,-34.90370550656443,NA,NA,-35.07184945295066,-36.245174232219675,-44.364832682434795,-42.430430824679625
2020-04-06,-46.643117230055694,-45.77253859025658,NA,-50.47342589646095,-43.384424437557406,-42.35786622911328,-69.50205580814342,NA,-38.069016255073805,-51.903072412705725,NA,NA,-39.874054466224614,-35.29224221855691,-60.5414513554745,-52.988038929623926
2020-04-07,-48.23952396132075,-46.81690479183068,NA,-50.721237112056535,-44.97221036925382,-43.006004665328824,-70.26608069226059,NA,-39.562647754903566,-52.56562372783628,NA,NA,-40.69648885267986,-36.88078374335708,-61.10212757387431,-53.489958003465546
2020-04-08,-47.780676517603844,-43.29157815665296,NA,-50.27708316410445,-45.058712024128326,-42.91272658177851,-68.56663370667678,NA,-39.12799812891609,-51.730190947095856,NA,NA,-40.04028092271145,-36.575035313872164,-59.84760247246338,-53.20149876562553
2020-04-09,-49.80964255778952,-45.15347989158597,NA,-53.82364290730127,-49.123328673731336,-45.09081791416458,-69.91360279895432,NA,-40.51392040125334,-52.73174446574073,NA,NA,-42.70570282382024,-39.040312871485554,-60.70260958004037,-55.4457116360208
2020-04-10,-84.17221778725533,-86.4153961316051,NA,-83.15686587333877,-86.18832665795703,-85.372525561988,-87.03686265426961,NA,-78.67634819875428,-85.29623818623196,NA,NA,-87.46410909867568,-85.31152787498502,-86.60372782763243,-88.52333243913455
2020-04-11,-40.999930960454066,-35.99991730131888,NA,-37.00012072854094,-36.999641178320516,-35.99957047205513,-49.00023724473588,NA,-49.00007307705699,-40.00032837820283,NA,NA,-35.00033341934586,-36.00018968619706,-45.99957539150413,-42.99965705401724
