date,GB,Aberdeen City,Aberdeenshire,Angus council,Antrim And Newtownabbey,Ards And North Down,Argyll and Bute Council,Bath and North East Somerset,Bedford,Belfast,Blackburn with Darwen,Blackpool,Blaenau Gwent,Borough of Halton,Bracknell Forest,Bridgend County Borough,Brighton and Hove,Buckinghamshire,Caerphilly County Borough,Cambridgeshire,Cardiff,Carmarthenshire,Causeway Coast and Glens,Central Bedfordshire,Ceredigion,Cheshire East,Cheshire West and Chester,City of Bristol,Clackmannanshire,Conwy Principal Area,Cornwall,County Durham,Cumbria,Darlington,Denbighshire,Derby,Derbyshire,Derry And Strabane,Devon,Dorset,Dumfries and Galloway,Dundee City Council,East Ayrshire Council,East Dunbartonshire Council,East Lothian Council,East Renfrewshire Council,East Riding of Yorkshire,East Sussex,Edinburgh,Essex,Falkirk,Fermanagh And Omagh,Fife,Flintshire,Glasgow City,Gloucestershire,Greater London,Greater Manchester,Gwynedd,Hampshire,Hartlepool,Herefordshire,Hertfordshire,Highland Council,Inverclyde,Isle of Anglesey,Isle of Wight,Kent,Kingston upon Hull,Lancashire,Leicester,Leicestershire,Lincolnshire,Lisburn and Castlereagh,Luton,Medway,Merseyside,Merthyr Tydfil County Borough,Mid And East Antrim,Mid Ulster,Middlesbrough,Midlothian,Milton Keynes,Monmouthshire,Moray,Na h-Eileanan an Iar,Neath Port Talbot Principle Area,Newport,Norfolk,North Ayrshire Council,North East Lincolnshire,North Lanarkshire,North Lincolnshire,North Somerset,North Yorkshire,Northamptonshire,Northumberland,Nottingham,Nottinghamshire,Orkney,Oxfordshire,Pembrokeshire,Perth and Kinross,Peterborough,Plymouth,Portsmouth,Powys,Reading,Redcar and Cleveland,Renfrewshire,Rhondda Cynon Taff,Rutland,Scottish Borders,Shetland Islands,Shropshire,Slough,Somerset,South Ayrshire Council,South Gloucestershire,South Lanarkshire,South Yorkshire,Southampton,Southend-on-Sea,Staffordshire,Stirling,Stockton-on-Tees,Stoke-on-Trent,Suffolk,Surrey,Swansea,Swindon,Thurrock,Torbay,Torfaen Principal Area,Tyne and Wear,Vale of Glamorgan,Warrington,Warwickshire,West Berkshire,West Dunbartonshire Council,West Lothian,West Midlands,West Sussex,West Yorkshire,Wiltshire,Windsor and Maidenhead,Wokingham,Worcestershire,Wrexham Principal Area,York
2020-03-23,17,18,16,13,17,16,0,19,17,18,14,12,12,14,20,15,20,20,15,20,19,13,15,18,0,17,17,21,0,12,13,14,14,14,14,16,15,15,14,15,10,16,13,19,17,19,14,15,23,18,15,15,15,15,18,17,25,17,13,18,13,13,21,13,15,0,12,17,12,14,15,16,13,18,17,16,16,0,15,15,13,17,19,16,12,0,13,16,14,13,11,15,11,17,15,16,14,16,15,0,20,12,16,15,13,16,13,22,13,17,14,0,13,0,14,19,14,13,19,16,14,16,18,15,0,14,13,15,22,16,18,17,12,15,16,16,16,18,21,15,16,17,17,17,16,22,23,16,13,18
2020-03-24,24,24,23,20,23,23,0,25,24,24,20,18,0,21,28,21,26,27,21,26,26,20,20,26,0,24,23,28,0,19,20,20,21,21,0,22,21,21,21,22,17,22,20,0,0,0,20,22,29,24,23,21,22,21,25,24,31,23,18,25,19,20,28,19,0,0,18,23,19,21,20,24,18,26,22,23,22,0,22,21,19,25,25,0,0,0,20,22,20,20,17,22,18,24,21,22,20,21,21,0,27,18,22,20,21,23,18,29,19,24,21,0,20,0,21,25,20,20,26,23,20,23,24,22,0,20,20,21,28,22,24,23,19,21,22,23,23,24,27,23,24,23,24,23,23,29,30,23,19,24
2020-03-25,26,27,26,0,27,26,0,29,26,27,23,20,0,23,30,24,28,29,24,28,28,22,24,28,0,26,26,30,0,21,22,22,24,23,0,24,24,24,24,24,20,24,24,0,0,0,23,24,31,27,25,23,24,23,28,26,33,26,0,27,0,22,30,23,0,0,20,25,22,24,23,26,21,29,25,25,24,0,26,26,21,0,27,0,0,0,22,25,22,23,19,25,20,26,23,25,21,24,24,0,29,0,25,22,24,25,22,31,20,27,24,0,0,0,24,27,23,0,29,26,23,25,26,25,0,23,22,24,31,24,27,26,21,24,24,26,25,27,29,0,26,25,26,25,26,31,32,26,22,27
2020-03-26,27,28,26,0,28,27,0,29,27,28,24,21,0,24,31,24,29,30,24,29,29,23,25,29,0,27,27,32,0,22,23,23,24,24,0,25,25,25,24,25,20,25,24,0,0,0,24,25,33,28,26,26,26,25,29,27,34,27,0,28,0,23,31,24,0,0,21,26,22,25,24,27,22,30,26,26,25,0,27,28,22,0,29,0,0,0,23,25,24,23,20,26,21,27,24,25,23,25,25,0,30,0,26,23,25,26,22,32,21,28,24,0,0,0,25,29,24,0,29,27,24,26,27,26,0,24,23,25,31,24,28,27,22,24,25,26,26,28,30,0,28,26,27,26,27,32,33,26,23,28
2020-03-27,28,30,27,0,29,28,0,30,28,29,25,22,0,25,0,25,30,31,25,30,30,24,26,29,0,28,27,33,0,0,24,25,26,26,0,27,27,25,25,26,22,26,26,0,0,0,25,25,33,28,27,27,26,26,31,28,35,28,0,28,0,24,31,24,0,0,22,27,24,25,25,28,23,30,27,27,26,0,27,28,24,0,29,0,0,0,23,26,25,25,22,27,23,27,26,27,24,26,26,0,31,0,27,25,26,27,23,32,23,29,26,0,0,0,26,29,25,0,30,28,26,27,28,27,0,25,25,26,31,25,28,29,24,0,27,27,27,28,29,0,27,28,27,28,27,31,32,27,24,29
2020-03-28,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,20,21,0,0,20,0,19,19,22,0,0,18,18,19,0,0,19,19,0,19,19,0,0,0,0,0,0,18,19,22,20,0,0,18,0,21,19,23,20,0,19,0,0,21,0,0,0,0,19,18,19,19,19,17,0,19,19,19,0,0,0,0,0,19,0,0,0,0,0,18,0,0,19,0,0,19,18,18,19,19,0,21,0,0,17,18,19,0,0,0,0,19,0,0,0,18,0,18,0,20,19,19,19,0,19,0,0,18,18,21,19,0,0,0,0,19,0,0,19,0,0,0,20,19,19,19,0,0,19,0,0
2020-03-29,15,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,16,0,16,17,0,0,0,0,15,15,18,0,0,14,14,15,0,0,0,15,0,15,15,0,0,0,0,0,0,14,14,18,16,0,0,14,0,16,15,19,16,0,15,0,0,16,0,0,0,0,15,14,14,15,15,13,0,0,15,15,0,0,0,0,0,0,0,0,NA,0,0,14,0,0,13,0,0,15,14,14,16,15,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,14,15,0,0,14,0,0,14,15,17,0,0,0,0,0,15,0,0,15,0,0,0,15,15,15,15,0,0,14,0,0
2020-03-30,27,27,25,0,27,26,0,29,27,27,24,21,0,24,0,24,28,30,24,28,28,22,25,28,0,26,26,31,0,0,22,24,24,24,0,26,26,24,24,25,19,24,23,0,0,0,24,24,31,28,25,0,24,25,27,26,33,27,0,28,0,22,30,23,0,0,21,26,23,24,25,27,22,28,26,26,25,0,26,27,22,0,28,0,0,0,22,25,24,22,20,25,20,26,24,26,22,25,25,0,30,0,24,24,24,26,22,31,22,26,24,0,0,0,24,28,23,0,29,26,25,26,27,26,0,24,24,24,31,24,27,27,22,0,25,25,26,28,30,0,26,27,26,26,26,0,32,26,23,28
2020-03-31,27,28,26,0,28,27,0,28,28,28,25,21,0,24,0,24,29,31,24,29,29,23,26,29,0,27,27,31,0,22,23,24,24,24,0,26,26,25,24,26,20,24,24,0,0,0,24,25,32,28,26,0,25,26,28,27,34,27,0,28,0,23,31,23,0,0,22,26,23,25,24,27,22,30,26,27,25,0,27,29,22,0,28,0,0,0,23,25,23,23,20,25,22,27,25,26,23,25,25,0,31,0,24,24,26,27,22,32,22,27,25,0,0,0,25,29,24,0,29,26,25,26,27,26,0,24,24,25,31,24,28,28,22,0,26,26,27,28,30,0,27,27,27,27,27,0,33,27,23,28
2020-04-01,28,29,27,0,29,28,0,30,29,28,25,22,0,25,0,26,29,31,25,30,29,24,27,30,0,28,28,33,0,23,24,25,26,25,0,27,27,26,25,26,21,25,25,0,0,0,25,25,32,29,27,0,25,26,29,28,35,28,0,29,0,24,32,24,0,0,22,27,24,26,26,29,23,31,27,27,26,0,28,30,23,0,29,0,0,0,24,26,24,24,21,26,22,28,26,27,23,26,26,0,32,0,25,25,26,27,23,33,22,28,26,0,0,0,26,30,25,0,31,27,26,27,28,27,0,25,25,26,32,26,28,29,23,0,26,28,28,29,31,0,27,28,28,28,28,0,33,28,24,29
2020-04-02,29,30,28,0,30,29,0,30,29,29,26,23,0,26,0,26,30,32,26,30,30,24,28,31,0,28,28,33,0,0,24,25,26,25,0,27,27,27,25,26,21,25,26,0,0,0,25,26,33,29,27,0,26,27,30,28,36,28,0,29,0,24,32,25,0,0,23,27,24,26,26,28,23,32,28,28,27,0,29,31,23,0,30,0,0,0,24,27,25,24,21,27,22,28,26,27,25,26,26,0,31,0,26,25,26,28,24,33,23,29,26,0,0,0,26,30,25,0,31,28,26,27,29,28,0,25,25,26,33,25,29,29,24,0,27,28,28,29,31,0,28,28,28,28,28,0,33,28,25,30
2020-04-03,29,30,27,0,30,29,0,31,29,30,26,24,0,26,0,26,30,31,26,30,30,25,28,30,0,28,28,33,0,0,24,26,27,27,0,28,27,27,26,27,23,26,26,0,0,0,26,26,33,29,28,0,26,27,31,28,36,29,0,29,0,25,32,24,0,0,23,28,25,26,26,29,24,31,28,28,27,0,28,31,24,0,30,0,0,0,24,26,26,25,23,28,23,27,26,27,25,27,27,0,32,0,27,26,26,28,0,33,25,29,26,0,0,0,26,31,25,0,30,28,27,29,29,28,0,26,26,27,32,26,29,30,24,0,28,27,27,29,30,0,27,28,28,28,28,0,32,28,24,30
2020-04-04,19,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,19,20,0,0,19,0,19,19,21,0,0,17,18,18,0,0,19,19,0,18,18,0,0,0,0,0,0,18,18,22,19,0,0,18,0,21,19,23,19,0,19,0,0,20,0,0,0,0,18,17,18,18,19,17,0,19,18,19,0,0,0,0,0,18,0,0,0,0,0,17,0,0,18,0,0,19,17,18,18,18,0,20,0,0,17,18,19,0,0,0,0,18,0,0,0,18,0,18,0,20,18,18,19,0,19,0,0,18,18,21,19,0,0,0,0,19,0,0,19,0,0,0,19,19,19,18,0,0,19,0,0
2020-04-05,15,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,16,0,15,16,0,0,0,0,14,15,18,0,0,14,13,14,0,0,0,14,0,14,15,0,0,0,0,0,0,13,13,18,15,0,0,13,0,16,15,18,15,0,15,0,0,16,0,0,0,0,14,13,14,14,14,13,0,0,14,15,0,0,0,0,0,15,0,0,NA,0,0,13,0,0,13,0,0,14,14,13,15,14,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,14,14,15,0,14,0,0,14,14,16,0,0,0,0,0,14,0,0,15,0,0,0,15,15,15,14,0,0,14,0,0
2020-04-06,27,28,25,0,27,25,0,28,27,26,24,21,0,24,0,25,28,30,24,29,27,22,25,29,0,26,26,31,0,0,22,24,24,24,0,26,25,23,23,24,19,24,23,0,0,0,24,24,31,28,25,0,24,24,27,26,33,26,0,28,0,22,30,22,0,0,21,26,23,24,24,27,22,28,27,26,25,0,25,27,22,0,28,0,0,0,22,24,24,22,20,25,20,26,24,26,22,25,25,0,30,0,25,24,24,26,22,31,22,26,24,0,0,0,24,28,23,0,29,26,24,26,27,26,0,24,24,24,31,24,27,27,22,0,25,25,26,27,30,0,26,26,26,26,26,0,31,26,23,28
2020-04-07,27,28,26,0,28,27,0,28,28,27,24,21,0,24,0,25,29,31,24,29,29,23,25,30,0,27,27,31,0,22,23,24,24,24,0,26,26,24,24,26,20,24,24,0,0,0,24,25,32,28,26,0,24,25,28,27,34,26,0,29,0,23,31,22,0,0,22,26,23,25,24,28,22,30,27,27,25,0,26,28,22,0,29,0,0,0,23,25,24,22,20,25,21,27,24,26,23,25,25,0,31,0,24,24,26,27,22,32,22,27,25,0,0,0,25,29,24,0,30,26,25,27,27,27,0,24,24,25,31,25,28,28,22,0,26,26,27,28,31,0,27,27,27,26,27,0,33,27,23,28
2020-04-08,27,29,27,0,28,27,0,29,28,27,24,21,0,24,0,25,28,31,25,29,29,23,25,30,0,27,27,32,0,23,22,24,24,24,0,25,26,25,25,25,20,24,24,0,0,0,24,25,31,28,26,0,24,25,28,27,34,27,0,28,0,23,31,24,0,0,22,26,23,25,24,28,22,29,27,27,25,0,27,28,22,0,29,0,0,0,23,26,24,23,20,26,21,27,25,26,23,25,26,0,31,0,25,24,25,26,23,32,22,28,25,0,0,0,25,29,24,0,30,26,25,27,28,26,0,24,24,25,32,25,28,28,22,0,25,27,27,28,30,0,27,27,27,27,27,0,33,27,24,28
2020-04-09,27,29,27,0,28,28,0,29,28,28,24,21,0,25,0,25,29,30,24,29,28,23,25,29,0,27,27,32,0,22,22,24,24,24,0,26,26,25,24,25,20,25,24,0,0,0,24,25,32,28,27,0,26,26,29,27,34,27,0,28,0,23,31,24,0,0,22,26,23,25,24,27,22,31,27,27,25,0,27,29,22,0,28,0,0,0,23,25,24,24,21,26,21,27,25,26,24,25,25,0,30,0,26,24,24,26,22,32,22,28,24,0,0,0,25,29,24,0,29,27,25,26,27,26,0,24,24,25,31,24,28,27,22,0,26,26,27,28,30,0,27,27,27,27,27,0,32,27,24,28
2020-04-10,32,30,28,0,30,29,0,0,33,29,0,26,0,0,0,0,33,35,29,34,32,28,28,34,0,31,32,36,0,0,27,30,29,0,0,31,31,27,29,30,24,26,0,0,0,0,30,29,34,33,29,0,26,0,31,32,38,32,0,33,0,29,35,25,0,0,0,32,29,30,29,32,27,31,31,33,30,0,28,30,0,0,33,0,0,0,0,29,30,0,27,28,28,31,30,32,29,29,30,0,35,0,0,29,30,31,0,0,0,30,29,0,0,0,30,0,30,0,34,29,30,32,0,31,0,30,28,31,35,29,33,35,0,0,31,0,31,32,0,0,28,31,31,31,32,0,0,31,0,33
2020-04-11,19,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,20,0,19,20,0,0,19,0,19,19,21,0,0,17,18,18,0,0,19,19,0,18,18,0,0,0,0,0,0,17,18,22,19,0,0,17,0,20,19,23,19,0,19,0,0,20,17,0,0,0,18,17,18,18,19,17,0,19,18,18,0,0,0,0,0,19,0,0,0,0,0,17,0,0,18,0,0,19,18,18,18,18,NA,20,0,0,17,18,19,0,0,0,0,18,0,0,NA,18,0,18,0,20,18,18,19,0,18,0,0,18,18,21,18,0,0,0,0,18,0,0,19,0,0,0,19,19,19,18,0,0,18,0,0
