date,total,Drenthe,Flevoland,Friesland,Gelderland,Groningen,Limburg,North Brabant,North Holland,Overijssel,South Holland,Utrecht,Zeeland
2020-03-12,-11.671911670752635,-7.499145192528243,-6.588910091314457,-3.868088006391774,-7.909696259486647,-6.871105129340961,-12.528235934267002,-26.906445288027168,-12.512276365531278,-6.243917130877356,-11.229832983601673,-17.00169802071103,-6.365754649998797
2020-03-13,-25.70238372164364,-20.13944688115647,-22.103964423133505,-11.351997410062815,-23.719502429824033,-21.33694179076511,-24.11665999745756,-36.74846922431002,-27.33270785202148,-24.227286869251774,-26.672300976950794,-34.227856661358416,-15.294181078582751
2020-03-14,-27.84478276348012,-16.372321019162115,-22.068810901377393,-5.786843124186903,-21.615298904242504,-21.61415666103624,-22.522474984743177,-33.68186952657101,-31.8279408477941,-26.508161020679598,-30.4284465572342,-37.121010779601875,-8.99955762243822
2020-03-15,-32.95499692044658,-27.46598496067073,-30.744130013676212,-14.333330063210624,-26.747829963906973,-27.842888022024788,-20.720521645158584,-41.00284989111711,-38.86003042946662,-28.798691709581718,-34.74917208727757,-41.019939505475044,-16.240323396836057
2020-03-16,-48.61388438654514,-46.653654766676674,-48.39119793524431,-37.23225817219592,-48.53760041332298,-46.983140944227635,-42.160465394106055,-53.63678123011677,-49.76178723516145,-53.15054791225186,-50.272707970848636,-61.81358927574915,-38.64957266067691
2020-03-17,-53.95787302789735,-53.110331011114845,-55.49790990107446,-47.10123369838521,-53.08248830160636,-54.63235953701929,-46.774087306663155,-55.93864523544209,-57.121554125846046,-58.29072280981761,-56.02466780088181,-66.77464655212967,-40.1618413300169
2020-03-18,-55.29326974007344,-54.825675145530596,-54.78628860930885,-49.223522103077926,-53.23778714950805,-58.22754963043211,-46.20126808772194,-56.17218154201148,-60.25226577617251,-60.22299595842349,-56.397194058330264,-66.38876531615398,-44.067236192590784
2020-03-19,-61.011938034482256,-60.4485712677826,-59.15672644925788,-49.69365532915124,-59.28197996444725,-60.60108246796043,-52.83334958702277,-62.20392664037329,-65.01944211050939,-65.76971108365694,-62.5863414392032,-72.79496692429493,-49.86589009158708
2020-03-20,-60.54999324855563,-57.0978478761666,-58.04036460970568,-49.56083313723215,-58.54670702407321,-59.52567995397761,-57.41299069845623,-64.57374588244626,-65.61425810546092,-63.579608384487464,-60.17264151723794,-67.9074563191276,-54.2263297148451
2020-03-21,-53.90823597984283,-39.4421880958384,-50.05291440960753,-34.722014300458966,-46.450652315286085,-53.20518091179585,-48.54400160518833,-55.25335017190241,-64.10367532022053,-56.44246153723808,-52.081293997942964,-61.36371288430225,-42.50040112796533
2020-03-22,-57.19068593183445,-44.03334226572435,-54.46135605686047,-39.01819109807196,-49.1118226966138,-54.270068378975296,-49.811970927115844,-59.64938400826798,-68.92946841658011,-53.87671953031864,-55.07018990291154,-60.75814678626119,-43.983437799830966
2020-03-23,-64.78835667437114,-62.51205517251468,-64.27868957864162,-54.497232011001884,-61.820445083235356,-64.43047133108507,-58.45571585293568,-68.49313594556774,-70.28726324835154,-67.97526424278529,-64.34667276973686,-73.61735242967876,-55.987070362717105
2020-03-24,-65.21347397303153,-61.92304558912235,-64.91620344616462,-53.96020991130026,-63.28140461534754,-65.17130417405103,-59.33144964189327,-67.82315473819655,-71.04447650202167,-68.67246624842919,-65.56076093520358,-75.4044410250018,-53.30552179440291
2020-03-25,-63.67232369069401,-61.94547476199987,-64.35849757397982,-51.09258834332059,-61.30661679635075,-62.87615623087522,-58.06930560015838,-66.55497602424394,-70.83979830020473,-67.10714152384642,-63.2310241852539,-73.2563051346322,-55.265040025100525
2020-03-26,-66.03889004632502,-62.721719179848044,-65.88530053241419,-53.26456562556577,-64.06748520349188,-65.66933502719328,-59.01494275142744,-69.07793382800175,-72.2293038392999,-69.23157976819071,-66.10314372454563,-76.77412838240066,-56.23164474158588
2020-03-27,-63.70674938531245,-62.40966112242164,-62.746186049111664,-53.99078768210178,-60.40454138971193,-64.12171132040378,-57.334349415855826,-66.04579030664182,-72.00060237435892,-66.59051676897178,-62.472460355319996,-71.61153412386454,-54.57321608487411
2020-03-28,-60.67808885643823,-49.115987876056884,-55.05801583153177,-43.75010112960656,-50.76259193171694,-58.19313674998466,-48.65371104881605,-60.852478833504534,-72.8375728616009,-61.28038681185849,-59.46908804138321,-67.32290355571888,-47.9999142528074
2020-03-29,-67.78579389882398,-58.42019389451097,-62.660677482677876,-50.962632817414146,-61.51943373606789,-62.293049089960085,-66.1412021870691,-70.52700746794459,-78.05254282057012,-66.00243363678739,-63.936507848971054,-69.68690370185708,-58.19311177211513
2020-03-30,-67.5528200119875,-66.87794243219595,-66.90190237779363,-59.00171987220022,-65.44696077219888,-66.17501318710167,-58.542124175792914,-68.94776605056963,-74.82381625669753,-70.50624271479728,-66.83661511226799,-75.15419131256213,-55.987070362717105
2020-03-31,-64.50814753212796,-59.60406414987239,-63.61172276045809,-52.74092130058982,-61.970950756819086,-63.233667822190405,-56.718811475502044,-66.09747457121045,-71.79111951991719,-67.97140162779557,-65.1583167658875,-74.5381185472049,-54.76614726820486
2020-04-01,-64.3864567046395,-61.94547476199987,-64.06396806737456,-54.830720823805926,-61.050661287772044,-65.07762466616629,-54.508117642401764,-64.5249329659092,-72.65595699238307,-68.55658779873768,-64.60338775543967,-74.24297671077795,-53.459476981101176
2020-04-02,-67.4559477085263,-64.08502281822963,-65.32474437468159,-58.323275582541584,-64.70018421346174,-68.25986019420971,-60.169319109598824,-68.24141443479829,-74.50863104450995,-71.47093080847908,-67.46489126148805,-77.17815749828611,-56.939059080465285
2020-04-03,-65.2975367157045,-61.08146401550052,-63.74473608602176,-56.2057649545366,-62.53942123092836,-64.3406154765834,-59.357663402760075,-67.24792801586784,-73.7879331507884,-67.66142677487079,-64.00116914236237,-73.1894445244384,-55.61679839470861
2020-04-04,-57.21630505341097,-42.79096112459548,-49.59781881714328,-33.33359239500263,-47.772609792177626,-50.433988122430314,-48.107105590741625,-58.20509594837779,-71.22513144071452,-58.760996184815646,-54.898403183155516,-64.34378579579766,-40.000090943992134
2020-04-05,-52.00601620278623,-33.56964552764528,-45.67772609374551,-27.073749378729772,-39.82456813814735,-44.59622531985863,-38.010924136894566,-55.38830352938717,-71.0435155714967,-48.640944911757394,-46.09385124869367,-58.00539994942472,-32.479672393756296
2020-04-06,-63.10550062581349,-57.684907096700016,-61.50916212136956,-52.39596582373521,-58.06738959227787,-58.69785899654727,-52.33431725052143,-65.24181285779639,-72.29368618447236,-65.73398189500206,-63.01966861431813,-72.46448447962268,-55.62654239386673
2020-04-07,-60.788571318236976,-56.124616809567996,-59.84459536145855,-48.93016661445088,-57.54685086134813,-59.11463721529972,-51.830430513859575,-62.77628201467039,-69.77412634802178,-63.97262945969116,-61.38093911911739,-71.33931592521832,-46.73416876216781
2020-04-08,-57.89761356783655,-53.875848433238986,-57.28978941545356,-42.525079186870826,-52.682737563489056,-56.76022264468665,-49.337210591417104,-60.33180772377606,-68.19339563445915,-61.52759417120037,-57.81491704328307,-69.45289156617875,-46.95730634288872
2020-04-09,-61.09760197225374,-57.4947467179558,-59.15672644925788,-48.05774459127013,-56.79048795397509,-61.50155283966872,-50.85469608159529,-63.008861205229245,-70.05856178341055,-63.25804568659353,-61.73898896759765,-72.48454266268082,-49.51218292214739
2020-04-10,-60.260176935721255,-55.32789358170121,-60.60752179308443,-48.730455548903485,-54.63355951089608,-61.05800904723492,-51.422660900375995,-61.14822768075839,-70.93012576955117,-62.6419585957337,-59.35810223929365,-68.25035573426442,-51.79325312506292
2020-04-11,-50.99966508335855,-31.99960342621869,-43.00035786918544,-25.000194296251973,-38.0002859927343,-46.00046202478377,-41.000263755742054,-50.99992662110585,-66.99991992245626,-51.00003701672698,-48.999749075577874,-59.99975643634858,-29.999824608015146
