date,GB,Aberdeen City,Aberdeenshire,Angus council,Antrim And Newtownabbey,Ards And North Down,Argyll and Bute Council,Bath and North East Somerset,Bedford,Belfast,Blackburn with Darwen,Blackpool,Blaenau Gwent,Borough of Halton,Bracknell Forest,Bridgend County Borough,Brighton and Hove,Buckinghamshire,Caerphilly County Borough,Cambridgeshire,Cardiff,Carmarthenshire,Causeway Coast and Glens,Central Bedfordshire,Ceredigion,Cheshire East,Cheshire West and Chester,City of Bristol,Clackmannanshire,Conwy Principal Area,Cornwall,County Durham,Cumbria,Darlington,Denbighshire,Derby,Derbyshire,Derry And Strabane,Devon,Dorset,Dumfries and Galloway,Dundee City Council,East Ayrshire Council,East Dunbartonshire Council,East Lothian Council,East Renfrewshire Council,East Riding of Yorkshire,East Sussex,Edinburgh,Essex,Falkirk,Fermanagh And Omagh,Fife,Flintshire,Glasgow City,Gloucestershire,Greater London,Greater Manchester,Gwynedd,Hampshire,Hartlepool,Herefordshire,Hertfordshire,Highland Council,Inverclyde,Isle of Anglesey,Isle of Wight,Kent,Kingston upon Hull,Lancashire,Leicester,Leicestershire,Lincolnshire,Lisburn and Castlereagh,Luton,Medway,Merseyside,Merthyr Tydfil County Borough,Mid And East Antrim,Mid Ulster,Middlesbrough,Midlothian,Milton Keynes,Monmouthshire,Moray,Na h-Eileanan an Iar,Neath Port Talbot Principle Area,Newport,Norfolk,North Ayrshire Council,North East Lincolnshire,North Lanarkshire,North Lincolnshire,North Somerset,North Yorkshire,Northamptonshire,Northumberland,Nottingham,Nottinghamshire,Orkney,Oxfordshire,Pembrokeshire,Perth and Kinross,Peterborough,Plymouth,Portsmouth,Powys,Reading,Redcar and Cleveland,Renfrewshire,Rhondda Cynon Taff,Rutland,Scottish Borders,Shetland Islands,Shropshire,Slough,Somerset,South Ayrshire Council,South Gloucestershire,South Lanarkshire,South Yorkshire,Southampton,Southend-on-Sea,Staffordshire,Stirling,Stockton-on-Tees,Stoke-on-Trent,Suffolk,Surrey,Swansea,Swindon,Thurrock,Torbay,Torfaen Principal Area,Tyne and Wear,Vale of Glamorgan,Warrington,Warwickshire,West Berkshire,West Dunbartonshire Council,West Lothian,West Midlands,West Sussex,West Yorkshire,Wiltshire,Windsor and Maidenhead,Wokingham,Worcestershire,Wrexham Principal Area,York
2020-03-16,-16,-16,-8,-5,-13,-17,15,-8,-15,-29,-6,-2,-5,-11,-19,-9,-17,-18,-10,-19,-16,-4,-19,-13,7,-17,-10,-18,0,0,8,0,5,-12,-3,-13,-6,-25,-1,2,7,-5,-9,-24,-10,-18,12,-3,-27,-27,-11,-25,-10,-6,-23,1,-25,-19,1,-11,-7,2,-23,-1,2,-3,11,-9,-5,-9,-17,-11,-3,-23,-36,-12,-12,1,-21,-26,-5,-12,-20,11,-8,0,-7,-16,-8,-4,-2,-9,-2,-17,-3,-11,0,-16,-5,0,-18,-5,-10,-18,-2,-4,-3,-28,8,-24,-7,0,11,0,-5,-29,6,-6,-14,-12,-13,1,-16,-2,-17,-6,-11,-12,-19,-9,-11,-12,1,-6,-10,-15,-10,-10,-14,-9,-17,-18,-19,-12,-9,-28,-18,-3,-10,-14
2020-03-17,-27,-25,-16,-8,-33,-47,-2,-24,-27,-56,-18,-8,-21,-16,-34,-18,-32,-31,-24,-30,-35,-21,-30,-21,-3,-22,-21,-34,0,-10,-6,-9,-8,-27,-12,-29,-13,-52,-15,-17,-4,-19,-16,-34,-19,-37,6,-15,-39,-33,-25,-51,-17,-14,-37,-17,-37,-28,-14,-25,-11,-10,-36,-8,-12,-6,-7,-18,-16,-17,-25,-20,-12,-53,-42,-22,-22,-15,-48,-42,-23,-25,-31,-8,-12,0,-28,-31,-15,-17,-10,-22,-2,-30,-10,-17,-12,-30,-16,0,-31,-11,-16,-28,-15,-18,-12,-43,-2,-29,-22,0,5,0,-15,-40,-6,-18,-29,-21,-22,-17,-28,-12,-23,-18,-20,-18,-33,-26,-29,-19,-18,-19,-19,-19,-25,-21,-20,-23,-30,-28,-26,-23,-19,-39,-33,-15,-18,-32
2020-03-18,-34,-28,-17,-20,-30,-28,-4,-40,-33,-42,-25,-22,-28,-28,-40,-28,-40,-38,-30,-38,-45,-29,-23,-23,-21,-33,-31,-45,0,-17,-15,-17,-13,-33,-21,-39,-20,-39,-25,-22,-9,-24,-26,-44,-21,-32,-6,-22,-46,-38,-32,-25,-20,-25,-48,-22,-43,-38,-17,-32,-21,-20,-43,-7,-21,-11,-17,-26,-24,-24,-36,-26,-24,-35,-52,-29,-31,-19,-32,-27,-26,-20,-38,-18,-20,0,-30,-39,-23,-9,-13,-29,-14,-36,-20,-24,-15,-41,-26,0,-39,-23,-24,-38,-24,-30,-24,-51,-10,-35,-29,0,-4,0,-25,-47,-16,-19,-39,-24,-32,-22,-31,-22,-36,-23,-29,-26,-40,-30,-35,-28,-18,-31,-25,-29,-33,-29,-24,-31,-28,-36,-36,-32,-27,-48,-42,-24,-24,-46
2020-03-19,-37,-32,-15,-18,-36,-29,3,-45,-38,-46,-18,-23,-19,-24,-46,-30,-45,-40,-33,-40,-49,-23,-23,-29,-15,-32,-29,-50,0,-13,-14,-17,-9,-40,-15,-42,-20,-34,-25,-25,-6,-29,-22,-40,-24,-32,-3,-23,-49,-46,-32,-27,-20,-18,-50,-24,-47,-41,-11,-36,-14,-27,-47,-10,-16,-9,-17,-30,-26,-25,-37,-24,-20,-38,-58,-34,-34,-26,-37,-25,-28,-27,-42,-22,-21,0,-36,-44,-23,-6,-16,-30,-6,-47,-17,-25,-14,-41,-23,0,-41,-18,-22,-41,-25,-34,-23,-55,-7,-41,-29,0,8,0,-22,-51,-15,-15,-43,-23,-33,-27,-42,-21,-32,-18,-32,-25,-44,-34,-42,-31,-22,-29,-27,-34,-36,-30,-27,-24,-29,-40,-44,-35,-27,-52,-49,-24,-18,-48
2020-03-20,-40,-34,-21,-14,-49,-32,0,-47,-36,-49,-20,-20,-18,-27,-45,-28,-49,-39,-32,-45,-52,-19,-25,-33,-17,-30,-33,-52,0,-11,-20,-20,-14,-38,-16,-44,-21,-38,-27,-28,-15,-33,-21,-44,-21,-35,-5,-31,-52,-49,-33,-36,-23,-25,-54,-28,-51,-44,-8,-36,-13,-24,-48,-21,-17,-14,-24,-32,-25,-27,-41,-30,-23,-34,-64,-34,-38,-19,-34,-29,-30,-22,-41,-18,-25,0,-31,-44,-29,-8,-11,-29,-11,-50,-25,-27,-19,-46,-20,0,-43,-18,-21,-44,-30,-33,-24,-56,-10,-47,-31,0,0,0,-26,-52,-19,-19,-38,-28,-33,-32,-40,-20,-38,-27,-34,-28,-43,-32,-40,-35,-27,-21,-32,-28,-33,-29,-33,-28,-28,-40,-51,-36,-30,-49,-44,-23,-21,-48
2020-03-21,-46,-44,-25,-29,-57,-36,-12,-49,-45,-55,-29,-34,-14,-31,-48,-35,-50,-42,-35,-51,-61,-26,-37,-38,-28,-41,-46,-55,0,-18,-31,-25,-22,-40,-23,-53,-22,-40,-38,-28,-21,-37,-38,-46,-22,-35,-13,-29,-60,-55,-39,-31,-26,-27,-67,-33,-58,-53,-12,-37,-31,-27,-48,-29,-24,-13,-36,-35,-37,-35,-51,-35,-29,-46,-73,-35,-48,-20,-46,-37,-39,-31,-48,-9,-28,0,-31,-42,-29,-19,-20,-39,-10,-57,-32,-35,-25,-54,-22,0,-50,-15,-32,-41,-38,-39,-23,-64,-12,-50,-30,0,5,0,-30,-55,-26,-30,-31,-32,-41,-37,-45,-31,-43,-29,-44,-32,-46,-39,-39,-33,-38,-14,-41,-31,-39,-35,-44,-28,-38,-50,-58,-44,-30,-51,-46,-30,-33,-62
2020-03-22,-46,-44,-20,-2,-64,-13,-1,-45,-44,-54,-17,-18,0,-19,-35,-5,-53,-37,-12,-53,-55,-20,-26,-40,0,-42,-42,-58,0,-6,-18,-17,-22,-52,0,-53,-17,-44,-30,-26,-26,-43,-25,-24,0,0,10,-27,-62,-58,-25,-23,-11,-13,-62,-30,-61,-53,-4,-38,-26,-7,-46,-33,-13,-13,-34,-36,-30,-27,-51,-36,-20,-38,-79,-37,-51,0,-20,-23,-34,-6,-51,-13,0,NA,-21,-36,-26,-2,-23,-25,-3,-64,-31,-34,-17,-56,-19,NA,-51,-8,-30,-50,-35,-41,-6,-67,-17,-59,-18,0,8,NA,-27,-62,-25,-10,-28,-29,-35,-42,-48,-33,-35,-28,-38,-23,-43,-34,-40,-27,-22,-4,-42,-34,-35,-40,-54,-17,-15,-52,-64,-40,-32,-49,-34,-28,-10,-61
2020-03-23,-53,-51,-36,-35,-63,-49,-18,-56,-49,-60,-34,-40,-35,-41,-57,-37,-57,-49,-40,-56,-63,-30,-46,-42,-31,-45,-45,-62,0,-34,-29,-33,-33,-48,-37,-57,-32,-48,-36,-38,-27,-45,-39,-57,-38,-51,-17,-41,-66,-61,-45,-39,-41,-32,-65,-37,-63,-58,-30,-47,-39,-30,-59,-40,-34,-27,-33,-41,-44,-43,-54,-41,-38,-50,-73,-44,-52,-35,-46,-38,-47,-35,-56,-27,-40,-38,-37,-52,-42,-38,-35,-43,-23,-63,-38,-35,-33,-57,-33,0,-53,-29,-41,-54,-41,-46,-29,-67,-29,-65,-42,0,-24,0,-36,-66,-32,-38,-47,-43,-47,-44,-54,-34,-52,-37,-50,-41,-55,-45,-50,-44,-35,-37,-47,-42,-51,-40,-43,-45,-44,-56,-64,-51,-37,-60,-57,-36,-39,-62
2020-03-24,-64,-59,-56,-51,-70,-63,-52,-70,-63,-68,-63,-51,-47,-57,-69,-56,-68,-63,-54,-65,-75,-49,-57,-48,-55,-58,-60,-73,-55,-49,-51,-51,-45,-61,-45,-69,-48,-57,-54,-55,-36,-62,-58,-70,-55,-71,-37,-55,-78,-68,-59,-54,-58,-50,-78,-53,-72,-68,-48,-63,-52,-50,-69,-55,-58,-33,-53,-53,-56,-55,-67,-50,-54,-60,-75,-60,-62,-49,-59,-46,-63,-53,-66,-51,-56,-53,-51,-64,-57,-61,-53,-58,-38,-70,-53,-48,-51,-69,-45,0,-65,-47,-56,-64,-57,-58,-44,-77,-47,-71,-55,0,-46,-46,-53,-73,-44,-59,-62,-58,-60,-61,-66,-48,-67,-57,-64,-58,-69,-61,-63,-56,-55,-49,-62,-58,-63,-52,-57,-62,-60,-68,-69,-64,-51,-73,-68,-50,-50,-74
2020-03-25,-68,-63,-59,-52,-76,-65,-56,-73,-65,-72,-64,-52,-50,-57,-72,-59,-72,-66,-60,-71,-78,-55,-64,-57,-56,-63,-65,-77,-56,-54,-56,-54,-53,-64,-53,-74,-50,-64,-60,-58,-48,-66,-64,-77,-55,-70,-38,-58,-81,-73,-65,-56,-64,-51,-82,-59,-76,-72,-52,-66,-49,-51,-73,-60,-62,-45,-60,-56,-60,-59,-72,-56,-57,-64,-81,-63,-67,-61,-67,-53,-69,-53,-70,-50,-61,-43,-58,-64,-60,-65,-52,-65,-39,-72,-59,-55,-50,-73,-52,0,-70,-48,-62,-68,-64,-64,-48,-81,-42,-77,-57,0,-45,-47,-59,-77,-54,-63,-65,-63,-63,-67,-67,-54,-71,-59,-67,-59,-71,-61,-65,-63,-60,-55,-63,-59,-65,-58,-65,-65,-61,-71,-73,-67,-56,-75,-68,-57,-58,-77
2020-03-26,-70,-67,-59,-58,-73,-65,-57,-72,-66,-74,-64,-54,-49,-57,-72,-58,-72,-68,-60,-72,-79,-51,-59,-60,-56,-65,-65,-78,-53,-57,-56,-55,-56,-65,-55,-76,-53,-57,-63,-58,-56,-67,-63,-75,-61,-67,-39,-62,-84,-77,-69,-56,-65,-51,-83,-60,-77,-74,-56,-68,-51,-54,-74,-60,-65,-52,-63,-59,-63,-62,-74,-58,-58,-65,-83,-65,-69,-54,-66,-46,-69,-62,-72,-57,-55,-44,-57,-71,-60,-61,-55,-65,-40,-78,-62,-59,-56,-74,-53,0,-71,-51,-67,-71,-65,-65,-49,-82,-45,-79,-58,0,-45,-38,-58,-78,-56,-65,-64,-65,-64,-66,-73,-59,-75,-59,-71,-59,-73,-64,-67,-64,-61,-52,-66,-64,-66,-63,-68,-66,-64,-74,-76,-69,-58,-76,-71,-61,-59,-79
2020-03-27,-71,-69,-62,-57,-79,-68,-61,-74,-64,-77,-66,-58,-49,-57,-70,-61,-73,-69,-60,-74,-80,-54,-63,-61,-62,-68,-67,-79,-53,-58,-61,-57,-64,-71,-56,-74,-57,-59,-66,-60,-68,-67,-65,-75,-62,-69,-45,-61,-84,-78,-67,-59,-66,-54,-84,-65,-77,-75,-60,-70,-58,-59,-74,-65,-65,-54,-67,-62,-64,-65,-75,-63,-62,-67,-86,-66,-69,-56,-67,-57,-74,-63,-73,-55,-56,-41,-60,-72,-63,-65,-55,-65,-47,-81,-65,-61,-58,-76,-57,0,-73,-54,-66,-72,-67,-68,-54,-81,-51,-81,-58,0,-49,-54,-62,-75,-62,-63,-64,-67,-67,-66,-72,-61,-76,-62,-71,-59,-72,-63,-67,-63,-59,-53,-68,-62,-67,-64,-72,-66,-67,-73,-79,-71,-62,-77,-71,-64,-62,-80
2020-03-28,-74,-73,-66,-63,-80,-60,-63,-75,-72,-74,-74,-70,-57,-63,-75,-66,-75,-73,-65,-78,-82,-65,-61,-70,-72,-75,-77,-80,0,-69,-64,-67,-71,-71,-67,-80,-65,-57,-71,-68,-71,-69,-68,-71,-62,-56,-60,-65,-83,-81,-67,-59,-64,-66,-85,-71,-78,-79,-65,-72,-68,-68,-74,-70,-62,-59,-70,-65,-70,-71,-78,-70,-68,-67,-87,-67,-73,-64,-69,-58,-76,-61,-78,-57,-63,-54,-68,-73,-67,-67,-62,-64,-55,-85,-74,-69,-64,-79,-63,0,-78,-61,-74,-74,-69,-72,-64,-85,-60,-80,-64,0,-49,0,-70,-77,-70,-68,-64,-65,-72,-69,-74,-71,-81,-65,-75,-68,-74,-70,-71,-59,-65,-57,-73,-73,-71,-73,-80,-62,-61,-77,-83,-74,-67,-77,-72,-73,-70,-85
2020-03-29,-75,-73,-58,-51,-89,-57,-57,-75,-72,-76,-71,-65,0,-60,-69,-59,-77,-74,-54,-79,-79,-60,-64,-74,-69,-75,-77,-81,0,-63,-66,-68,-73,-75,-70,-81,-66,-60,-73,-70,-75,-71,-55,-54,-57,-51,-51,-68,-83,-85,-56,-54,-56,-60,-81,-73,-80,-80,-65,-74,-70,-64,-73,-70,-58,-63,-76,-68,-71,-71,-80,-72,-67,-61,-90,-71,-74,-54,-56,-51,-73,-50,-79,-58,0,NA,-60,-66,-68,-59,-68,-56,-58,-88,-74,-71,-61,-80,-64,0,-79,-61,-65,-77,-70,-71,-63,-84,-62,-84,-52,0,-44,0,-70,-78,-73,-62,-64,-57,-71,-71,-79,-73,-76,-69,-70,-69,-74,-67,-69,-59,-68,-54,-74,-70,-68,-72,-82,-54,-52,-78,-85,-74,-70,-79,-66,-71,-64,-84
2020-03-30,-73,-68,-57,-52,-80,-65,-54,-76,-70,-78,-71,-62,-56,-62,-75,-65,-72,-72,-61,-75,-80,-58,-63,-66,-61,-70,-69,-81,-58,-58,-59,-59,-63,-71,-60,-78,-60,-62,-65,-62,-66,-65,-60,-70,-58,-65,-50,-62,-84,-80,-62,-59,-62,-57,-82,-63,-79,-77,-59,-71,-58,-59,-77,-66,-59,-57,-68,-64,-66,-67,-77,-65,-65,-71,-85,-67,-71,-56,-70,-59,-73,-59,-75,-55,-58,-54,-62,-71,-66,-56,-58,-62,-52,-82,-68,-63,-57,-77,-61,0,-75,-57,-64,-74,-69,-71,-58,-84,-49,-80,-61,0,-46,-49,-64,-81,-63,-64,-69,-66,-69,-67,-76,-64,-74,-66,-74,-64,-75,-71,-70,-67,-58,-51,-68,-68,-72,-67,-71,-64,-60,-76,-82,-72,-63,-80,-73,-65,-65,-80
2020-03-31,-72,-68,-61,-54,-77,-69,-55,-73,-70,-78,-67,-54,-51,-61,-74,-62,-72,-70,-59,-74,-80,-54,-64,-63,-60,-68,-69,-80,0,-55,-57,-59,-60,-70,-54,-78,-58,-61,-64,-62,-61,-69,-61,-72,-58,-66,-44,-62,-83,-77,-65,-60,-61,-57,-83,-62,-79,-76,-56,-70,-61,-55,-76,-64,-60,-51,-66,-63,-64,-65,-76,-62,-60,-71,-83,-66,-70,-54,-70,-53,-74,-59,-73,-56,-56,-50,-59,-70,-62,-64,-53,-62,-45,-78,-65,-62,-56,-76,-56,0,-74,-51,-63,-73,-69,-68,-53,-84,-51,-79,-58,0,-46,-46,-61,-79,-60,-64,-68,-66,-68,-69,-71,-62,-72,-64,-73,-62,-75,-68,-69,-67,-60,-55,-69,-66,-69,-65,-71,-62,-63,-75,-80,-72,-61,-78,-73,-64,-63,-80
2020-04-01,-73,-68,-60,-54,-80,-69,-63,-77,-70,-79,-71,-64,-57,-63,-76,-65,-73,-72,-62,-75,-82,-62,-65,-65,-65,-71,-70,-81,-59,-61,-60,-60,-66,-71,-64,-79,-59,-65,-66,-62,-62,-70,-63,-74,-61,-66,-46,-62,-84,-77,-65,-63,-63,-59,-84,-64,-80,-78,-63,-71,-59,-58,-78,-65,-65,-57,-66,-64,-65,-67,-75,-63,-62,-70,-84,-70,-72,-55,-73,-54,-75,-59,-77,-55,-59,-57,-62,-72,-67,-63,-58,-65,-54,-78,-67,-64,-57,-78,-60,0,-75,-56,-65,-73,-69,-69,-55,-84,-47,-80,-64,0,-51,-56,-64,-79,-62,-67,-70,-66,-69,-72,-72,-64,-75,-67,-75,-64,-76,-71,-71,-68,-61,-56,-69,-67,-71,-66,-71,-68,-62,-76,-81,-72,-64,-79,-73,-66,-63,-81
2020-04-02,-73,-72,-62,-56,-81,-69,-64,-77,-72,-79,-73,-64,-49,-61,-72,-64,-75,-73,-65,-75,-81,-57,-68,-65,-64,-72,-69,-82,-56,-59,-57,-61,-66,-75,-60,-80,-60,-63,-66,-63,-65,-72,-66,-75,-64,-68,-46,-64,-86,-79,-68,-63,-64,-59,-84,-62,-80,-79,-62,-71,-61,-60,-78,-69,-67,-53,-67,-64,-66,-68,-75,-63,-63,-72,-86,-68,-73,-56,-75,-56,-75,-63,-76,-56,-64,-59,-64,-72,-65,-65,-56,-66,-46,-82,-67,-63,-57,-78,-60,0,-75,-54,-68,-73,-70,-71,-63,-86,-52,-83,-64,0,-51,-65,-63,-80,-62,-72,-69,-69,-69,-70,-74,-65,-75,-62,-76,-62,-76,-70,-72,-69,-61,-55,-70,-71,-72,-67,-73,-65,-65,-76,-83,-74,-62,-80,-74,-66,-63,-82
2020-04-03,-72,-70,-59,-59,-82,-68,-65,-75,-68,-79,-69,-60,-42,-57,-70,-62,-72,-70,-61,-77,-79,-59,-67,-65,-61,-71,-70,-79,-64,-56,-57,-61,-67,-75,-60,-78,-59,-59,-66,-61,-70,-72,-64,-73,-59,-69,-48,-61,-85,-79,-64,-64,-65,-53,-84,-65,-79,-77,-59,-71,-57,-57,-76,-68,-67,-58,-69,-63,-66,-67,-76,-65,-63,-66,-86,-66,-71,-50,-70,-57,-73,-58,-74,-56,-56,-56,-62,-69,-64,-66,-60,-64,-50,-83,-67,-64,-57,-76,-59,0,-74,-56,-69,-73,-68,-70,-55,-83,-47,-83,-59,0,-50,-54,-63,-76,-62,-68,-63,-67,-69,-67,-73,-64,-78,-60,-73,-61,-74,-69,-67,-66,-61,-52,-69,-64,-70,-66,-74,-66,-64,-73,-83,-72,-63,-76,-70,-66,-56,-81
2020-04-04,-72,-71,-56,-58,-79,-63,-64,-75,-66,-75,-69,-64,-49,-59,-69,-62,-72,-69,-55,-76,-80,-60,-68,-67,-62,-75,-76,-78,0,-62,-58,-59,-70,-70,-63,-80,-61,-59,-67,-60,-71,-72,-66,-69,-55,-60,-54,-61,-85,-78,-61,-58,-62,-57,-85,-70,-77,-78,-64,-69,-61,-61,-72,-69,-64,-62,-69,-63,-66,-68,-75,-69,-63,-66,-87,-63,-73,-55,-64,-56,-73,-58,-76,-59,-51,-57,-64,-70,-61,-68,-59,-61,-47,-83,-70,-66,-53,-76,-57,0,-76,-63,-69,-70,-64,-70,-62,-85,-51,-81,-57,0,-42,0,-65,-76,-65,-67,-54,-64,-69,-67,-71,-68,-77,-63,-73,-60,-72,-71,-68,-58,-64,-47,-69,-70,-71,-71,-80,-58,-62,-75,-84,-73,-64,-73,-67,-70,-61,-83
2020-04-05,-70,-71,-55,-43,-89,-53,-64,-71,-67,-76,-66,-60,0,-57,-63,-58,-69,-68,-39,-76,-76,-58,-67,-71,-64,-76,-75,-78,0,-57,-61,-56,-69,-70,-59,-78,-59,-61,-66,-63,-69,-73,-55,-50,-49,-46,-40,-59,-83,-80,-52,-69,-53,-49,-81,-69,-76,-78,-54,-69,-59,-60,-69,-66,-60,-60,-73,-62,-63,-65,-74,-68,-58,-62,-88,-63,-72,-46,-57,-56,-65,-49,-77,-55,0,NA,-55,-65,-58,-62,-55,-54,-45,-87,-69,-67,-52,-76,-55,0,-76,-57,-63,-74,-65,-67,-53,-84,-48,-84,-48,0,-34,0,-65,-75,-67,-54,-56,-60,-66,-66,-73,-71,-73,-59,-69,-58,-69,-69,-63,-48,-58,-46,-68,-69,-67,-70,-82,-48,-48,-74,-87,-68,-66,-73,-59,-69,-57,-82
2020-04-06,-72,-69,-58,-51,-80,-65,-52,-76,-67,-77,-66,-59,-53,-62,-72,-61,-72,-71,-57,-75,-78,-54,-61,-66,-61,-70,-69,-80,-58,-54,-53,-56,-64,-71,-63,-78,-57,-54,-63,-59,-63,-69,-62,-73,-57,-62,-44,-61,-84,-79,-61,-59,-62,-56,-82,-64,-79,-76,-54,-69,-53,-54,-76,-64,-59,-53,-66,-64,-63,-65,-74,-63,-61,-69,-88,-67,-70,-51,-67,-45,-73,-57,-75,-56,-54,-59,-59,-69,-64,-60,-59,-62,-48,-81,-65,-63,-53,-76,-58,0,-75,-56,-63,-73,-67,-68,-55,-83,-46,-81,-61,0,-46,-54,-62,-79,-61,-62,-64,-67,-68,-66,-74,-62,-75,-62,-72,-62,-74,-69,-67,-67,-60,-52,-67,-67,-67,-65,-72,-59,-62,-75,-83,-71,-62,-77,-72,-64,-58,-80
2020-04-07,-69,-65,-52,-46,-75,-65,-53,-73,-67,-76,-63,-47,-39,-52,-71,-57,-71,-68,-52,-73,-79,-46,-58,-63,-58,-67,-65,-80,0,-52,-54,-51,-58,-67,-51,-77,-52,-52,-60,-59,-57,-65,-56,-71,-48,-61,-34,-59,-83,-75,-60,-52,-56,-52,-83,-60,-78,-74,-53,-67,-51,-48,-75,-60,-59,-48,-63,-62,-61,-59,-72,-59,-56,-68,-85,-66,-67,-49,-64,-42,-73,-53,-74,-57,-48,-53,-58,-66,-59,-59,-53,-58,-42,-78,-60,-59,-44,-75,-52,0,-72,-47,-60,-68,-67,-64,-42,-85,-44,-78,-56,0,-40,-54,-56,-78,-55,-61,-64,-62,-65,-66,-71,-59,-69,-59,-70,-57,-73,-66,-66,-64,-58,-42,-65,-64,-65,-64,-71,-62,-58,-73,-80,-68,-58,-75,-71,-61,-55,-77
2020-04-08,-70,-67,-58,-51,-75,-65,-59,-74,-65,-75,-66,-50,-45,-58,-69,-57,-72,-67,-54,-73,-80,-52,-59,-63,-60,-68,-67,-80,-50,-56,-53,-52,-60,-67,-53,-77,-53,-56,-61,-58,-59,-65,-57,-72,-53,-59,-35,-59,-83,-75,-60,-55,-59,-52,-84,-60,-79,-74,-50,-68,-53,-54,-75,-66,-63,-49,-62,-63,-61,-61,-73,-58,-57,-68,-85,-66,-68,-51,-66,-46,-71,-53,-72,-56,-56,-43,-58,-68,-61,-59,-53,-62,-43,-75,-63,-60,-48,-76,-52,0,-73,-48,-60,-71,-66,-66,-51,-85,-41,-79,-59,0,-42,-53,-57,-78,-57,-61,-64,-64,-65,-66,-71,-59,-72,-64,-69,-58,-74,-66,-66,-64,-52,-45,-64,-62,-67,-63,-70,-62,-57,-73,-80,-69,-59,-75,-68,-62,-53,-80
2020-04-09,-70,-67,-55,-54,-74,-64,-57,-71,-62,-76,-65,-54,-25,-55,-70,-56,-70,-66,-54,-72,-78,-47,-55,-62,-51,-68,-65,-79,-50,-53,-49,-54,-59,-70,-48,-77,-52,-49,-59,-53,-59,-69,-61,-73,-57,-64,-40,-57,-85,-76,-64,-47,-62,-45,-84,-57,-78,-74,-51,-67,-47,-48,-74,-60,-67,-48,-62,-60,-62,-62,-72,-58,-56,-66,-86,-63,-68,-49,-65,-42,-69,-54,-73,-56,-49,-49,-53,-69,-59,-58,-55,-62,-45,-79,-62,-59,-48,-76,-53,0,-72,-46,-65,-68,-64,-66,-48,-84,-44,-81,-53,0,-38,-51,-53,-78,-54,-61,-63,-64,-66,-64,-72,-60,-73,-61,-68,-54,-73,-67,-63,-64,-54,-45,-67,-62,-68,-63,-71,-62,-62,-72,-81,-70,-57,-74,-68,-60,-52,-79
2020-04-10,-75,-68,-57,-53,-81,-65,-61,-78,-70,-78,-71,-62,-33,-61,-74,-66,-75,-74,-58,-81,-81,-61,-63,-69,-69,-77,-75,-83,-47,-62,-61,-61,-69,-73,-64,-81,-61,-54,-69,-65,-69,-68,-60,-70,-55,-60,-50,-67,-85,-82,-61,-59,-58,-57,-85,-69,-82,-80,-62,-75,-57,-60,-80,-63,-66,-62,-72,-69,-69,-71,-76,-70,-64,-67,-91,-72,-75,-53,-68,-53,-75,-55,-79,-62,-49,-59,-64,-73,-68,-61,-63,-63,-55,-85,-71,-68,-57,-80,-61,0,-79,-58,-65,-73,-72,-73,-62,-87,-48,-83,-62,0,-44,-54,-65,-80,-71,-64,-66,-65,-71,-72,-78,-68,-75,-67,-74,-63,-77,-71,-72,-70,-65,-51,-72,-70,-75,-72,-81,-62,-60,-76,-86,-75,-69,-79,-73,-70,-62,-82
2020-04-11,-70,-64,-54,-50,-77,-60,-64,-74,-63,-73,-62,-59,-33,-49,-65,-61,-73,-68,-50,-76,-79,-56,-58,-68,-67,-74,-73,-78,0,-61,-55,-52,-68,-62,-58,-77,-57,-47,-66,-58,-71,-69,-54,-66,-47,-53,-44,-61,-83,-78,-59,-48,-55,-51,-84,-64,-77,-75,-57,-68,-54,-58,-71,-68,-57,-56,-66,-65,-66,-64,-72,-67,-59,-62,-89,-62,-69,-48,-64,-44,-69,-53,-76,-56,-51,-57,-60,-66,-57,-63,-54,-54,-42,-82,-67,-67,-51,-76,-55,NA,-76,-55,-64,-68,-63,-67,-56,-85,-46,-78,-54,0,-37,NA,-62,-74,-65,-62,-56,-59,-66,-68,-70,-65,-78,-60,-71,-57,-71,-70,-63,-57,-61,-39,-66,-68,-65,-70,-81,-55,-55,-71,-84,-69,-62,-71,-67,-67,-56,-82
