date,total,Aargau,Appenzell Ausserrhoden,Basel City,Basel-Landschaft,Canton of Bern,Geneva,Glarus,Grisons,Jura,Nidwalden,Obwalden,Solothurn,St. Gallen,Vaud,Zurich
2020-03-24,22.982186094717157,13.425145449772257,NA,NA,NA,20.86775577431123,12.930378090847348,NA,NA,NA,NA,NA,NA,18.205453160858067,28.48955325945537,27.271056633217082
2020-03-25,22.651937613169455,13.653857184509794,NA,NA,NA,20.683170006657257,13.210987450380998,NA,NA,NA,NA,NA,NA,18.204493716686216,27.847627280798573,26.834767322283163
2020-03-26,23.76545778742323,14.39436977055286,NA,NA,NA,21.45785638903922,13.85232003618217,NA,NA,NA,NA,NA,NA,19.899831568345565,29.86217227349735,28.307243746685135
2020-03-27,25.0312807908143,13.602280354533267,NA,NA,NA,22.4592102684885,14.59337330347051,NA,NA,NA,NA,NA,NA,20.821857417493636,31.288985911647178,28.625536630343742
2020-03-28,16.655402243513915,12.944384048181108,NA,NA,NA,15.760564068237533,14.733361744289702,NA,NA,NA,NA,NA,NA,14.698684712745484,20.20618528159142,16.35489976032733
2020-03-29,14.60475343691537,18.620635897452917,NA,NA,NA,13.857322215225054,20.233811173465458,NA,NA,NA,NA,NA,NA,13.901386605937946,16.468624998291272,16.652369745055
2020-03-30,22.718764364729694,13.648022701480775,NA,NA,NA,20.978698515491857,13.396303473694354,NA,NA,NA,NA,NA,NA,18.357045340010398,28.48020935874712,27.120338507621728
2020-03-31,22.205130844016686,18.141974909752214,NA,NA,NA,20.028990394868043,17.035159631132974,NA,NA,NA,NA,NA,NA,17.804405497024668,27.581326110613436,26.183308055729565
2020-04-01,21.299861476950635,18.64910817463453,NA,NA,NA,19.190225015424854,17.843255555319658,NA,NA,NA,NA,NA,NA,16.75861134970792,26.221788557563006,25.45748129299405
2020-04-02,22.44290975073103,16.953374027080507,NA,NA,NA,20.121761480165635,19.215943414015072,NA,NA,NA,NA,NA,NA,18.558528616098947,28.0279645644678,26.836750455514686
2020-04-03,24.12445731324685,16.785807674487085,NA,NA,NA,21.56592992139621,17.002059954613976,NA,NA,NA,NA,NA,NA,19.99865431804614,29.791158628114648,27.880870101908805
2020-04-04,16.48289597785841,17.680350612496248,NA,NA,NA,15.3923489358708,17.652247230948895,NA,NA,NA,NA,NA,NA,14.55860586365535,19.791316090145106,16.60080828103554
2020-04-05,11.371426538750706,14.99998910896501,NA,NA,NA,10.292808453326801,19.000057625763787,NA,NA,NA,NA,NA,NA,10.601858098945012,13.420644587260004,12.638508084462966
2020-04-06,20.109412832877513,NA,NA,NA,NA,18.09227443891313,NA,NA,NA,NA,NA,NA,NA,15.90470603676122,25.447179188849052,24.70884849809608
2020-04-07,20.623046353590524,NA,NA,NA,NA,18.310334309509532,NA,NA,NA,NA,NA,NA,NA,16.20980928340959,25.393918954812023,24.97161365127219
2020-04-08,19.517296731843754,NA,NA,NA,NA,17.353931368297232,NA,NA,NA,NA,NA,NA,NA,15.143866808483988,24.201637224439278,23.71728188233718
2020-04-09,19.965657611497925,NA,NA,NA,NA,18.09610005067798,NA,NA,NA,NA,NA,NA,NA,16.480372539871354,24.709011032897273,24.419311046294478
2020-04-10,33.06603208305718,NA,NA,NA,NA,31.91899176001939,NA,NA,NA,NA,NA,NA,NA,32.31695804043121,36.01793406009269,37.32752525024387
2020-04-11,15.000274559521907,NA,NA,NA,NA,13.999826253465686,NA,NA,NA,NA,NA,NA,NA,13.00046852857058,18.00009032437351,15.00041976320067
