date,total,Auckland,Bay Of Plenty,Northland,Otago,Southland,Taranaki,Tasman,Waikato
2020-03-17,12.601668515036076,10.833606689774788,15.273906135137903,14.020646521863288,11.489752328129475,20.198909346407234,15.948797770430227,15.53639451639864,14.895539957095153
2020-03-18,10.366980062088558,8.075469704037866,15.585402010983943,12.18485924431011,8.082890403591712,19.159344453840756,15.9873074837477,14.346523768752952,13.915709396364408
2020-03-19,12.063496304778676,10.0146640553543,15.474497906580552,14.66531779439625,10.040923286335074,16.094503276588814,20.410148058259136,19.742649931323403,14.90130932251653
2020-03-20,9.426770919612242,5.650511030653617,13.26123773609555,12.41755124208828,8.93124321785196,16.39742921660587,16.002711369074685,18.87877116933407,12.4483674575272
2020-03-21,0.16081477288756632,1.4833677906484288,1.8265423803479726,2.66069948279136,-11.0910361130468,-4.869895111893269,-3.214598319175814,7.343448876888249,-2.235629100784083
2020-03-22,-7.559090438452683,-9.86111231140046,-0.2767780692501944,-8.321599887755344,-13.04042213811367,-3.5456760026758456,-6.2193187007714155,-1.920476315499042,-11.26853222885534
2020-03-23,5.531391297142628,-6.935903302367849,5.366794269607428,7.514807141360544,-52.87841697763944,8.772350555033649,9.923953121912035,8.76055521453557,1.86542815291231
2020-03-24,-31.820626100574383,-37.5612674801302,-23.58207013022649,-19.149407030269,-27.91878191346387,-16.10411997309729,-24.40649355777959,-19.4204931454983,-27.527565547202894
2020-03-25,-49.20215548896169,-54.88750545670798,-42.266036379889435,-38.92345856277038,-48.28501402749419,-34.212359498561405,-43.1183632587383,-35.314520046161114,-45.398174939922114
2020-03-26,-73.32357530935957,-77.7869957248431,-70.8899035346456,-68.26267705312027,-73.04577136511045,-67.43035257814617,-66.26944016236837,-65.03444233848452,-72.21514697939192
2020-03-27,-73.65077764429418,-78.46494116041288,-70.57358574121682,-67.8325783195221,-73.28500109416007,-63.204776132320944,-67.21292813864638,-64.55312475966251,-72.26899438999145
2020-03-28,-62.59993674106493,-67.74818831352121,-58.44742740410202,-56.321953675331514,-66.03220902751156,-56.34807152177611,-59.14321771297053,-54.34382280887179,-60.81295778494131
2020-03-29,-59.16152582967187,-64.67715343444438,-52.581082472921075,-52.01047612633519,-63.68698907325417,-47.87095354955274,-51.30937928136418,-53.779089633720055,-57.414801551749505
2020-03-30,-70.6828693605078,-77.94247893727434,-69.50601318839462,-67.08109760538603,-74.47538516762376,-63.10380081898192,-65.81213731672341,-63.078490424546416,-71.84302290971301
2020-03-31,-74.36807522039169,-79.28678099754947,-70.74717477419603,-69.07614538961526,-74.73767318381068,-63.59809901951768,-68.14582594376209,-65.4735727191628,-72.79304508243331
2020-04-01,-74.1324258502198,-79.10136002371843,-70.38745972252242,-67.69239092741803,-74.55416764867624,-62.95089534449711,-67.82619532322708,-64.00852638362484,-72.33053428781948
2020-04-02,-73.52817628278582,-78.37609361045216,-69.5937720884008,-68.4371960514539,-74.36970135157775,-64.10009057726025,-65.76496291790951,-62.71222884066192,-71.77859832917429
2020-04-03,-73.05448920423086,-78.18101529423409,-69.02960773121833,-66.7206157399756,-73.16970965847351,-61.71418817350685,-67.21292813864638,-62.117772866817994,-71.2891638292607
2020-04-04,-60.088201055618036,-65.69793452475388,-55.02290153682871,-53.661254192540156,-66.2896932338782,-51.47817640988284,-54.000245499422405,-45.53149239661433,-58.13020286400041
2020-04-05,-56.92922571493555,-62.91468844881067,-48.15263336491796,-52.01047612633519,-64.29322987257265,-48.75761296763441,-51.30937928136418,-51.85861331822102,-55.62629827112224
2020-04-06,-69.6503111405317,-77.3311691641751,-68.61106528503511,-66.34869000582196,-73.91814322847206,-61.971915639934046,-65.55123400899754,-61.91067207593042,-70.54299256809578
2020-04-07,-73.6404281787123,-78.6146299674119,-69.48865428509671,-67.53694504365639,-74.73767318381068,-62.233489784964654,-67.42088059056071,-62.69976444121037,-71.89783188121612
2020-04-08,-73.21530397711844,-78.41858591695511,-68.86276938285499,-66.67770123218865,-74.02286628255403,-61.308363580849075,-67.09932448435984,-63.45625760792467,-71.00838804542029
2020-04-09,-72.76072360425309,-77.97917683834507,-69.07493375649625,-65.99297641905453,-72.93528373924417,-64.65497396579943,-66.01720154013894,-59.80898256840476,-70.79588308573287
2020-04-10,-87.9481662892833,-91.9436939299963,-85.46945353786664,-82.28809185362655,-87.02581870406956,-83.18057811973148,-84.01567880189151,-82.21421998257432,-86.56163566055257
2020-04-11,-57.999997346290876,-64.99970867017132,-50.000392182630065,-50.9996010540202,-65.00035067811687,-47.99981728276634,-54.000245499422405,-47.000373931983546,-55.000322122902695
