date,total,Central Finland,Central Ostrobothnia,Lapland,North Karelia,Ostrobothnia,Pirkanmaa,Päijänne Tavastia,Satakunta
2020-03-20,-38.17376540931571,-36.81761656283013,-37.6191608032846,-31.96072812847073,-39.325828131397444,-35.28995749557021,-37.5430552090534,-37.22528219883055,-35.60528054813088
2020-03-21,-47.267656796280875,-44.34295643212315,-40.82254121280656,-38.72402689023448,-47.19728940047576,-42.45950919909923,-49.649095193154544,-44.93802347202974,-45.29355622540368
2020-03-22,-44.563524326931386,-41.376319558794926,-43.55163007512766,-47.01943354083046,-46.57631008804606,-42.582301574265884,-45.76513051740429,-46.02873355373698,-44.009753678435175
2020-03-23,-41.01133604451301,-38.08198965840307,-35.36531972112244,-38.32759397399914,-39.19037642269542,-37.18229270356486,-39.41483374762863,-39.265562941460736,-39.094293476078306
2020-03-24,-43.062746883329865,-39.32992977031794,-40.70683702488054,-43.961920735179646,-43.30829914429153,-34.98726001260125,-40.33377727225764,-41.47770733252895,-40.120757224217535
2020-03-25,-43.557915016837384,-40.18251162834189,-40.37311172251542,-47.908056116353144,-42.7216597016736,-40.52148380499606,-43.71130626478242,-42.48200552396009,-42.1351320914579
2020-03-26,-43.740387689412394,-42.92681989923757,-36.16664293998196,-46.216034466624066,-43.0898594168777,-35.48699642316321,-42.559963956264085,-42.148839680340004,-39.686076331813034
2020-03-27,-45.21061904685598,-43.16171490093805,-38.80202097241256,-50.66393518139011,-44.70001775694122,-40.301599784348795,-44.27390498744782,-46.379181775412285,-40.4185762835368
2020-03-28,-51.62690482876669,-50.10803375780891,-44.36060315765171,-60.02702951701605,-54.81501718705592,-45.77299957084439,-54.67568722302728,-54.09192304861148,-50.66779271331385
2020-03-29,-52.02480779319238,-48.22404051371743,-43.98289113921554,-61.7410752176471,-53.350803293692465,-43.200070965608205,-53.67249913923839,-56.257981098199096,-49.098700711463465
2020-03-30,-46.83599236820695,-42.52856170705405,-39.90838250489522,-50.5873297869485,-44.91273417271976,-42.39382955656823,-45.3100162322877,-45.04267787247524,-44.10902669820827
2020-03-31,-48.99029528671368,-45.30090271477818,-45.33213584304703,-55.670097708149406,-50.33557194716355,-47.57205064886747,-49.147501151260094,-46.75939409262713,-46.582177851001944
2020-04-01,-44.969465735082835,-43.00995146362539,-39.4895524692622,-53.75017500995652,-48.961977154692306,-42.085420800335704,-46.38195562297719,-42.740281062674214,-40.55061903799227
2020-04-02,-47.605271432763274,-45.47393236623656,-41.503379078949735,-52.57619734013883,-46.626866007491174,-40.835603834492154,-47.78893659377378,-47.70992488566426,-41.415161744171506
2020-04-03,-47.92118227118609,-44.89684464600946,-41.40488708426891,-54.26343115271532,-49.94352510014571,-47.018057142301636,-47.62722577331746,-47.735848452747085,-43.16930636540474
2020-04-04,-49.30138305890104,-48.7411961758975,-40.82254121280656,-62.117399217841516,-52.331099937337065,-45.65020719567773,-51.27104503904875,-51.74728042578658,-47.51226002654593
2020-04-05,-46.76605790779274,-42.92005337655485,-37.94619247494326,-62.942822342949874,-50.245906731543904,-40.525291320505104,-47.99422218620934,-51.37090863702844,-41.5346748941896
2020-04-06,-41.04509750816125,-39.58802427835921,-36.66292784521835,-50.11141877397999,-42.65870327368533,-36.76061036093829,-38.24993484338341,-41.25111615358272,-31.623757784221816
2020-04-07,-40.82805952756542,-35.760105732129226,-32.37996042603958,-49.701579913717374,-40.529631345354886,-35.95532083077558,-39.498109978522294,-37.84072688401923,-35.29782333155209
2020-04-08,-36.69790714126409,-30.827310696419232,-27.99658854626386,-50.98855054033644,-39.200869160693465,-32.83410999223712,-36.958184936265276,-35.17251973871604,-33.09261295057316
2020-04-09,-31.62966837216523,-27.768842443825385,-16.0082959509872,-43.778067788519785,-31.99521981185469,-20.74429637214656,-28.120252850607685,-31.91383134319281,-23.57493265679393
2020-04-10,-67.01489765301085,-67.72419223924707,-64.5916238514595,-77.00470006013813,-76.02942564855637,-66.95516022653096,-68.35429231144617,-70.11172737368659,-68.7653605995207
2020-04-11,-50.99990621815653,-51.0002481058317,-42.999883658323434,-66.00033514860068,-52.0001017477624,-46.99997144363367,-53.00047932249178,-55.00020802862472,-47.00047387606525
