date,total,Akwa Ibom,Anambra,Imo,Jigawa,Kaduna,Kano,Oyo,Plateau,Taraba,Yobe
2020-03-15,-0.2227047640997776,-10.404904156805522,-12.94801295681711,-14.208539675675675,NA,-6.232171958081053,-1.3826604476997475,-3.948315836672563,NA,NA,NA
2020-03-16,-1.7816381127982208,-15.30228448352439,-13.628781810791596,-8.766118054054052,NA,-5.15669152232025,-2.4274848491530228,-7.288089203266301,NA,NA,NA
2020-03-17,-1.309696970103024,-12.996343074082771,-14.72030993108824,-4.397858594594594,NA,-6.673593271048583,-0.8759063783300391,-5.355750554200839,NA,NA,NA
2020-03-18,-3.0053083328699226,-13.599802689307245,-13.115572098090718,-5.322115459459459,NA,-8.344411661798489,1.92832260104728,-8.544590006414838,NA,NA,NA
2020-03-19,-0.8345398741356287,-13.468989449931053,-9.974077569412396,-5.7317292972972975,NA,-7.437368305985823,-1.1928649161006057,-8.509019593471843,NA,NA,NA
2020-03-20,-2.601706197208954,-18.21836939633379,-15.004681730849732,-10.46950054054054,NA,-5.485821448655689,-8.04068769619764,-11.933392861119192,NA,NA,NA
2020-03-21,-6.409394871492516,-8.738706326794908,-14.539346058512743,-12.121323243243243,NA,-5.900137944160301,-6.925638948052682,-9.89722706076066,NA,NA,NA
2020-03-22,-14.768461414255647,-15.607833655789946,-20.297635633481175,-16.030318702702704,NA,-10.867095744240123,-6.394211459575085,-7.348655041520591,NA,NA,NA
2020-03-23,-12.221426422674076,-20.050709588763798,-19.823682633878686,-17.532236108108105,NA,-12.747976470327647,-10.23187710850973,-14.576178406532602,NA,NA,NA
2020-03-24,-18.930708936799146,-24.401920770057988,-20.12816153059301,-18.26839524324324,NA,-25.971255275451472,-9.989887805720825,-17.886149535255182,NA,NA,NA
2020-03-25,-17.87024834529154,-20.26554885051302,-21.655343418201035,-21.289416648648647,NA,-36.7705889760343,-11.216915917509276,-20.76350753358997,NA,NA,NA
2020-03-26,-30.59818740833695,-24.347494823748185,-19.947197658017515,-21.91481772972973,NA,-30.465814828320426,-11.759731137882822,-21.97290157365184,NA,NA,NA
2020-03-27,-38.12593003023665,-22.89613625548679,-21.1833053802131,-26.173273945945944,NA,-65.04768979422404,-19.233879172257023,-29.541708630414213,NA,NA,NA
2020-03-28,-40.19137601930643,-28.527789436806327,-23.844144543637984,-30.770687999999996,NA,-57.92686703503731,-18.731869991177295,-28.599573368680804,NA,NA,NA
2020-03-29,-38.97815764736938,-29.991560940191007,-27.64630082933796,-37.889757405405405,NA,-54.65299229719479,-15.899171682060103,-38.16993717537069,NA,NA,NA
2020-03-30,-25.3730673293317,-36.67162971884673,-38.71765140389066,-44.16668367567567,NA,-55.71782441180945,-14.914132873060556,-38.90153404698204,NA,NA,NA
2020-03-31,-54.38498578615652,-36.86737215732935,-41.45700399351233,-48.03844151351351,NA,-54.6984896693647,-10.516570405908444,-39.0236270860026,NA,NA,NA
2020-04-01,-56.76479120758374,-46.66499733425708,-41.78637739121588,-52.2243321081081,NA,-43.842042246270715,-10.341009539179238,-41.61834450581736,NA,NA,NA
2020-04-02,-52.808364694460984,-47.91774894054586,-38.33657404259412,-48.21221708108108,NA,-10.012325964963082,-12.611913074762967,-39.92634648474512,NA,NA,NA
2020-04-03,-56.14491621436739,-52.4398766900761,-36.4819337188971,-52.03909881081081,NA,-63.08839870333308,-17.342566699871576,-42.977711097747,NA,NA,NA
2020-04-04,-54.28529123471834,-59.11230673942518,-37.22015142130825,-47.864665945945944,NA,-56.854290686861816,-16.055752995629394,-43.194017662940894,NA,NA,NA
2020-04-05,-48.88007777246995,-56.9228559519098,-31.145893179938167,-45.53970162162162,NA,-49.37916924226693,-11.578476405205642,-38.7188751697072,NA,NA,NA
2020-04-06,-52.93619883703089,-62.52681873949277,-42.125325596992205,-49.56136475675675,NA,-58.43895447924745,-14.567756027892125,-36.81922284604881,NA,NA,NA
2020-04-07,-50.739702752119,-59.146681021305056,-40.85666352734918,-49.39140843243243,NA,-11.606670049299755,-14.372266630345008,-36.82402965860868,NA,NA,NA
2020-04-08,-53.872845227558834,-57.06417244408262,-39.65119519098648,-51.558828972972975,NA,-15.273564640354591,-14.372266630345008,-40.51566170458448,NA,NA,NA
2020-04-09,-54.258759620222705,-57.24272774162531,-36.46661402598066,-48.21221708108108,NA,-62.64697739036554,-14.827775906182948,-37.12109067480829,NA,NA,NA
2020-04-10,-57.02126348104161,-54.16241014872317,-40.01312293613747,-46.49642205405405,NA,-62.82703082065494,-21.283670913527754,-43.812173758139444,NA,NA,NA
2020-04-11,-52.000356434820986,-54.99980584896346,-41.00028564844084,-45.99992043243243,NA,-59.00041141240791,-16.999985765335126,-38.999593023203275,NA,NA,NA
