date,total,Australian Capital Territory,New South Wales,South Australia,Tasmania,Victoria,Western Australia
2020-04-02,-15.740668758415447,-7.389163000620317,-10.754907313334066,-1.999028850822833,-29.696044891359474,-20.21597621058779,-14.41993514419935
2020-04-03,-8.297131982299947,4.835259641642485,-7.597161007603659,-2.292949141041218,-20.0809429037874,-12.221904723027306,-6.03306906033069
2020-04-04,-16.471122361084756,0.8147000734397616,-9.26584640082146,-5.094927428233519,-33.24306166021073,-21.235253296321993,-11.718432117184319
2020-04-05,-21.116919220973866,-3.150957925433687,-10.222975880134632,-12.335380255726795,-31.92801784717065,-25.691057931740456,-21.8980802189808
2020-04-06,-13.791859593694896,2.774490021461523,-9.85418165646455,-3.53446102937692,-24.680189400171088,-16.04372277924141,-12.46439712464397
2020-04-07,-11.339289323685163,-1.8970452973597338,-8.477060637724744,0.7278467754619313,-21.14290648633864,-16.34705662545806,-7.49294107492941
2020-04-08,-6.645915026074299,10.212672280411548,-4.291029261290702,6.3874349505187835,-15.66177272525154,-10.962409839823398,-2.06157602061576
2020-04-09,17.99453325911667,31.03605321887188,14.527021408143101,26.81072275064612,1.1057659301358451,8.658203045270847,20.890719208907193
2020-04-10,-64.66333520948064,-29.01057746468831,-44.26398435155484,-56.76926690599703,-72.26316627408012,-66.6307648346265,-45.47180745471807
2020-04-11,-2.0001181661851906,10.999921569186673,-2.0001663189636134,9.000265795425436,-22.000459113495047,-3.9998618355151803,1.9999260199992601
