date,total,Blagoevgrad Province,Burgas,Dobrich Province,Gabrovo,Lovec,Montana Province,Pazardzhik,Pernik,Sliven Province,Smoljan,Varna,Veliko Tarnovo Province
2020-03-21,-66.13543300527004,-73.57480442285163,-63.0247862361411,-60.800299230075154,-65.48240755038093,-68.44760379656896,NA,-65.56532975855283,-60.86877790208031,-61.83909284923849,-59.36134608945302,-68.98025537131149,-64.88794114830564
2020-03-22,-71.02933385624111,-77.39829163653869,-68.9779404308743,-68.40247474569831,-67.11874709635742,-69.98407527182634,NA,-71.5534501564121,-63.69817849892112,-64.3371952752604,-60.922633853002594,-74.58251338635172,-71.64886710702365
2020-03-23,-64.36300850352539,-70.10629312806748,-59.64444329657306,-57.08188513099598,-61.02114829496759,-61.78700951839839,NA,-63.23470435466062,-62.54013369052045,-53.08515732710472,-54.090379333744764,-64.42740340386723,-62.515213394099526
2020-03-24,-67.26044019013811,-70.30167496898953,-64.8235534952376,-60.86301717807905,-66.49034658956433,-65.11443653642155,NA,-66.38554165212935,-62.439185705577614,-62.0852492083846,-51.57342788574493,-67.07868565367862,-67.68533324488388
2020-03-25,-63.288231972552936,-66.08065341560469,-59.54876418704665,-56.92318971710734,-62.786242684843586,-63.49090472227972,NA,-60.872532339477,-55.213786066321056,-56.26499748216803,-42.26959742288462,-62.729778474681396,-62.535435505641054
2020-03-26,-61.567632748637074,-67.5479516961924,-56.052649524951654,-52.671673059995086,-62.64595755641577,-61.870243029200005,NA,-63.08270704571113,-56.60324936850576,-54.30440054350033,-44.60041669978512,-60.55149493610397,-60.55752040534099
2020-03-27,-60.227351332787876,-66.67647130673325,-53.654931040219836,-52.71253475339156,-60.17847666735667,-59.933868019286585,NA,-61.793119814435244,-55.8956611344254,-52.023608028287086,-49.279649836923895,-58.40002104107826,-60.211818593750074
2020-03-28,-64.72658276029354,-73.95783021000571,-59.55928888909455,-58.02645543881216,-65.48240755038093,-67.02880728485867,NA,-67.15795564980978,-61.10114873534493,-62.491984129942445,-59.36134608945302,-65.09860197993,-65.63230744457242
2020-03-29,-65.93371307772107,-74.15127757725524,-64.89818320066819,-60.83926037959272,-60.64257061962129,-63.82479547250688,NA,-67.97625562755046,-57.43273705610197,-60.68138872262941,-57.11572163713529,-71.86420702766104,-67.8557767564482
2020-03-30,-54.10479274129117,-60.14568818838897,-47.079862633564986,-44.622869732829066,-49.85887201451601,-52.21993931131628,NA,-52.47826586220973,-45.90371530404715,-45.82354473229427,-46.878452226672394,-55.69799196597255,-52.27993608100827
2020-03-31,-59.102344147919815,-64.47504026743356,-55.32835866583673,-50.38531877367142,-57.294944678234245,-56.77673485094949,NA,-59.044740800411404,-50.47589715037254,-53.839972725267614,-49.66302654754639,-61.03023857095615,-58.23390349345001
2020-04-01,-62.80745285669508,-67.71334919519076,-55.474747703412135,-53.49365828762184,-60.940436303269394,-67.10725726055676,NA,-60.872532339477,-58.2469873120087,-56.02268731613357,-44.43743529623547,-60.87608312053375,-60.96870334001875
2020-04-02,-60.33419113631185,-65.74985841760798,-55.82206287099301,-48.3583887268184,-58.32498342943026,-59.794188794263185,NA,-61.26638700166059,-56.89561758904771,-52.373611601447976,-54.97288659273808,-56.55973050870647,-58.22812574729529
2020-04-03,-57.10587498356148,-63.72059553516036,-49.97415569673887,-46.47590001476221,-54.877428355464495,-57.14602376094286,NA,-58.24173614935747,-51.363477546284905,-48.78511342827099,-47.810965143573,-55.15222422224106,-55.45480759302839
2020-04-04,-68.4540162041335,-76.33142940615751,-63.5204040234879,-57.173111237183456,-68.19682869975473,-70.22133861296199,NA,-72.51323190600512,-62.26300290166798,-65.32278226012279,-64.92586457769106,-66.0445994023979,-65.92986137154062
2020-04-05,-70.15388531691785,-77.81710518663392,-69.34917537583675,-61.82564265274484,-66.5297417283694,-69.42440166471204,NA,-73.14416413183321,-64.04578240933746,-68.72377851910643,-66.00006019199564,-70.8531004708532,-68.69836473734524
2020-04-06,-53.524349629608714,-59.954175294811925,-50.41427960056035,-42.358371701112816,-47.62584024419928,-50.22711858718108,NA,-51.0118264161184,-46.82843693970262,-46.07450883282997,NA,-54.90997994300586,-48.34336503425722
2020-04-07,-50.938666921935344,-57.61346215109256,-48.2251415745961,-40.12998400309577,-49.16032894350901,-50.02716681985306,NA,-49.78915623909701,-41.43152910318398,-43.16870993697229,NA,-51.518560033712994,-49.392025961339385
2020-04-08,-49.42138224950167,-55.99527492405021,-43.25078467031808,-39.54936784809006,-45.42836018451152,-48.220903964755955,NA,-48.46611048069388,-39.13448627599447,-43.16870993697229,NA,-49.47623968743359,-46.862336103263296
2020-04-09,-47.5779969827299,-55.43814650637155,-41.77062884594452,-37.46067012517259,-45.00462222809599,-45.67606328967212,NA,-47.55986237450445,-38.22214505358669,-39.340786242594596,NA,-47.56413760983398,-46.5830783724517
2020-04-10,-48.66074663336833,-57.8900918862594,-40.701893192534534,-36.818286294102435,-49.577340900616356,-48.783447692932384,NA,-49.15057634992556,-40.537282330907466,-42.740820953300336,NA,-46.441005042470756,-49.06654626129001
2020-04-11,-55.00017407977936,-65.00024986951603,-50.99983575086197,-48.00013620564466,-56.99996156571823,-60.99963964035553,NA,-55.00008284968622,-45.999901591587005,-53.99958973940142,NA,-54.00036703678671,-57.00035468941671
