date,total,Australian Capital Territory,New South Wales,South Australia,Tasmania,Victoria,Western Australia
2020-03-18,-14.676075266106722,1.9759753015629526,-12.564068106975109,-11.2412730516035,-24.26177288482564,-16.81615629495547,-21.75449099218324
2020-03-19,-8.984518091428082,3.337440787804948,-3.1405369691208604,-13.735994076424598,-20.323521746488822,-18.601116808067303,-23.639886608098212
2020-03-20,-12.118801407419094,17.61140332846941,-3.4381726953291962,-20.857535439545845,-30.12843549031692,-23.56340325880462,-19.151397706698607
2020-03-21,-9.081487736336012,53.16629849099373,-9.381286067037582,-17.78203793051649,-32.84238963162274,-18.16810751917225,-20.5829550903857
2020-03-22,-10.830146952774871,44.63522720381213,2.6604793462041894,-15.092431975268251,-41.2208728366565,-36.3362150383445,-19.99574790619233
2020-03-23,-27.218016942214962,-7.539675103351592,-28.36084424667108,-27.78516144900824,-44.391782899389376,-21.016346397237495,-23.710888783964727
2020-03-24,-30.24010397484143,-6.681698641706958,-32.95883615896695,-33.82659429224969,-35.54963792083214,-30.344328722901164,-19.290523591842458
2020-03-25,-32.89995729260521,-5.2695920930296385,-41.04780710511285,-25.803346534614796,-42.61664805158151,-37.06270840082398,-26.679547326275625
2020-03-26,-23.262296551590666,8.009078797463639,-33.45617585630862,-17.698654328443187,-35.16644637246563,-22.90619138254835,-26.253534271076514
2020-03-27,-30.157559566366082,4.226580980179012,-30.164900793591926,-26.23965608034721,-46.05675017704186,-26.82251983988806,-34.88413659431068
2020-03-28,-33.58195041505685,25.6662538554419,-38.52270400857116,-33.065476529138714,-50.999921150969854,-32.17643913635935,-42.91505837813169
2020-03-29,-34.71673568108683,38.25932266988771,-27.2816747103544,-33.049963300846,-69.98610439365956,-54.65924365865476,-37.21089708723373
2020-03-30,-35.18555586514584,-18.506386720355245,-37.97255797270866,-36.56370950914435,-65.4864776369658,-22.45105050777644,-38.07539655285174
2020-03-31,-34.76001139038459,-7.289391390930853,-35.114294885862805,-32.703824394564954,-63.19978207208864,-34.634969654419045,-32.92677931366614
2020-04-01,-36.538322481712655,NA,-42.4745383604212,-37.63993972195097,-57.59560567722843,-34.47812406755261,-36.57187750443507
2020-04-02,-42.01109690383042,-43.380887041952555,-47.106134306321245,-20.69270738893582,-71.7018445514706,-58.699701445477714,-41.28968424410627
2020-04-03,-41.41886080807043,-21.133878767480354,-46.51278308439623,-44.10701676647359,-61.21676580929196,-43.2585902034801,-38.927422663249956
2020-04-04,-52.45657088506971,-31.77824054475146,-49.17710289158376,-60.90105597009825,-78.47379718997777,-73.87523365695304,-45.76186183483384
2020-04-05,-42.6866788100898,-7.535779637010413,-27.376726119691902,-48.07937278617513,-76.06543830849425,-74.84998567839902,-43.09928023983941
2020-04-06,-34.765621204552815,-6.16847095125665,-34.9213117214503,-30.93822509950113,-67.5049391179864,-34.47427509609577,-32.372194750816845
2020-04-07,-39.22462206626951,-11.541292902327529,-43.76781359655871,-35.18884965170311,-61.74461216716683,-45.800835850726166,-27.015368428346992
2020-04-08,-38.403986393660254,-17.785725447237166,-46.08073122377123,-24.354798842783193,-59.494319799384485,-41.28599233184707,-27.090208559665754
2020-04-09,-31.048718617090195,-11.345545718683292,-36.900109243112816,-20.252519536130237,-52.29223464783591,-32.35060509478158,-30.434027247433523
2020-04-10,-43.421564466127585,-26.7696446965808,-53.37376663112129,-28.55694455657046,-72.73071385883469,-41.50057249056617,-26.466540798676068
2020-04-11,-50.99962200537867,-21.999646161807345,-48.00000160019208,-47.999867491174996,-77.99959764887421,-72.99959265052082,-39.000343816842594
