date,total,Abruzzo,Aosta,Apulia,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli-Venezia Giulia,Lazio,Liguria,Lombardy,Marche,Sardinia,Sicily,Trentino-South Tyrol,Tuscany,Umbria,Veneto
2020-03-10,-31.23665635432798,-30.999230161445368,-27.981605364133777,-31.305573155081657,-31.508587305076922,-35.67322682353647,-33.842579884181866,-27.17220943040412,-21.175006990310752,-36.36044624545062,-29.09223186759029,-37.68224032112258,-26.505835826643363,-30.20887616559003,-31.85738270948629,-25.022704626810054,-27.468588976838653,-24.504795996915608,-22.769319527665605
2020-03-11,-37.12635320973368,-38.04988947552249,-35.18072379723992,-36.4005561464827,-35.329372275986174,-42.714617683571504,-41.555477507045346,-32.30359971689128,-27.20237125578826,-44.127277252032194,-36.18095968844995,-43.28169792971665,-31.807773202595016,-37.17299684921611,-38.627052419871276,-31.43063128235164,-33.905241026888696,-30.845337967441463,-27.07787860955813
2020-03-12,-46.732282513671024,-49.763127745774895,-43.35137931188389,-46.55978896138188,-45.06177657220027,-52.90214136686597,-51.36561584869564,-40.00938241829403,-37.09683286675981,-55.0304176141399,-48.523822380626555,-51.998250861177056,-40.56314245934177,-46.38014193817595,-49.42302611588565,-40.84526590238824,-43.99554589201742,-41.28369745603643,-36.290628143876866
2020-03-13,-52.81462553386401,-55.22746029932729,-50.82753388426827,-51.558730803086384,-49.09641857296551,-58.15470616936812,-56.617827744806945,-46.355491648305545,-44.86634787415947,-60.378276401930805,-54.647840723272026,-57.644690220254205,-48.0130047101342,-50.8201406327374,-55.26473597141308,-48.90209418686627,-50.383881983126976,-47.09912301581251,-44.66949375944844
2020-03-14,-57.6443688020998,-60.828281858147456,-57.30349246415502,-55.66448995261314,-54.04377182615185,-59.455056250046376,-59.25496170761616,-57.774042990138355,-55.34884502322639,-56.08385648830162,-51.76919408567205,-62.59790905689753,-59.15217584500992,-53.87383895702198,-55.27534673898422,-56.553878691413914,-57.546239736462944,-55.08471148765082,-56.90423861530693
2020-03-15,-55.229497167981904,-57.48000612052968,-59.16823227060714,-57.73801837456127,-52.615512376756485,-55.709430182465354,-61.17287731693196,-53.78779347379946,-48.02608428827581,-55.421255920232724,-52.39233641663486,-57.00228669324084,-56.34957194063454,-47.518922934382616,-56.76760650557949,-57.41471641755437,-54.642450604140414,-52.078181346830775,-52.67668539980699
2020-03-16,-57.63317773858518,-57.788299468092546,-57.10096949337231,-56.34638211545851,-53.46425746399745,-61.14058798045784,-61.77606177606178,-50.50795568993178,-51.174365464637035,-64.47775730785276,-58.31896184698777,-62.70146067020714,-54.21897680481086,-54.393821518053166,-59.00454923262177,-57.54590080963584,-53.54567833619164,-52.290137425351595,-51.000340470576965
2020-03-17,-60.579624889647256,-59.770730684464304,-59.4414472217574,-59.27755800419668,-57.369057696635835,-63.85327077682451,-64.43716968398743,-54.93196788042862,-53.56373713972259,-67.15216684708739,-61.18115907523004,-65.08218896509398,-57.35084575051101,-57.05993136511155,-62.0594856778753,-60.51717941276578,-57.024427379905816,-55.36350056390343,-53.957531099002644
2020-03-18,-61.26947401915528,-61.08217049731688,-60.47698920443881,-59.89702341973931,-57.74044334223395,-64.9344824251984,-65.05473851018714,-55.98723684329942,-54.11549775826013,-67.69185020832612,-63.08251727451877,-65.81376193690173,-58.04210978463726,-57.38420093269188,-63.54788698353562,-61.34833307938414,-57.59358937622461,-56.16549653668489,-54.6408394072789
2020-03-19,-62.61799717266633,-62.26380258487982,-62.72766901181647,-61.10330025992776,-60.15206324141356,-66.14505332435989,-66.235215567721,-57.46770575457971,-55.45385136931485,-68.54362804003208,-64.56780217828884,-67.31430151865682,-59.610451165684154,-58.09701835491729,-64.85494062525287,-62.82391810272389,-59.137767423962174,-57.942299519240024,-55.8483033216248
2020-03-20,-63.195136305348605,-63.1199608906504,-63.86447247988922,-61.36165095261143,-60.50721866599583,-66.47231292150164,-66.62167556299813,-58.63507288566756,-56.555463400097395,-68.16335293140122,-63.84112532960393,-68.0823093173698,-60.86204342802974,-59.090933360873564,-65.30734516987677,-63.16289091145995,-59.68277144081073,-58.04923231561088,-56.99763361420661
2020-03-21,-62.56044313173404,-64.35599768660678,-62.8480364378477,-61.49034609320479,-60.99985360977123,-65.61410117560486,-64.38442700473126,-62.615524220891785,-58.932425234281595,-60.779677905485585,-57.55745095495712,-66.97296471922881,-64.4300441389934,-58.84341398680337,-62.044051834135466,-61.25832335051072,-61.74199761085376,-59.51287496593706,-61.49965376524848
2020-03-22,-63.37179523654359,-63.1514583534045,-66.78863669482261,-64.77975547031102,-58.975849577205615,-66.03307068934974,-67.45884572646449,-64.0206167776813,-57.147317350777804,-62.364157524780786,-60.965381528949436,-64.85303308008473,-64.21823621767338,-54.18467724073804,-69.99055212968287,-64.91999572510592,-61.176700891250206,-59.97402265028641,-61.52252600987698
2020-03-23,-67.98810893632208,-67.08195991768899,-67.1191694678925,-65.42227076178082,-64.70893647133606,-68.4995847622027,-69.62417244938202,-64.79370759297127,-61.185288659452155,-71.29774170557064,-67.18229065385025,-73.94735763787835,-67.47911544272299,-60.57796836013247,-66.94526183676672,-66.45111866626118,-65.34250287109793,-63.28702982356222,-62.81766686196544
2020-03-24,-69.12480124473507,-70.4636420551975,-68.05058407408657,-67.0703368905733,-66.48948718866383,-69.93315556384131,-70.8612280173907,-66.27997468536623,-62.73174575639127,-72.44144790349827,-68.08410533157904,-74.24842436546373,-69.0618982729508,-62.03814079166284,-68.8532707691038,-67.85009966502781,-66.8857145996567,-65.54312087556532,-63.04829532863608
2020-03-25,-70.1335956844096,-70.58676850050897,-68.68585660036253,-67.36518322014166,-67.65328950738905,-72.02510702993618,-71.78182750986228,-68.117031735199,-63.96222921191875,-72.66519563155633,-69.27717131617091,-75.10080755279937,-70.79102112154516,-62.363369736662044,-71.7152841676094,-68.54623873833604,-68.5361877570633,-65.70924861278434,-64.31293985455322
2020-03-26,-72.25829902882712,-71.67868054265115,-70.28120264379235,-69.2197378207817,-68.74548790986786,-71.87450969319839,-73.19053652490473,-71.63459494476837,-68.23694210086526,-74.09794932367053,-70.82341579579604,-77.00596547544944,-73.68027372100602,-63.17116552335624,-70.42366436963198,-70.55613683307331,-71.82360560337321,-67.59202963459988,-68.88262372928772
2020-03-27,-71.19674671829797,-70.54858975777674,-69.14535447275159,-66.99062273632518,-66.10759963534954,-69.12900440036323,-71.41838250189693,-70.62764415785318,-67.32243228674942,-72.44336848485499,-69.56164933682784,-76.4373904134809,-72.99863731966704,-63.93962683587649,-69.69345063769104,-69.5401759571723,-70.44756709274849,-66.4176783887413,-68.32511276646818
2020-03-28,-64.85301242887078,-66.63813203342666,-64.69653619475594,-63.91730594603616,-62.60569077145772,-65.66526565539398,-65.96574842461213,-66.22779105533415,-62.212441644826534,-62.24796235269914,-59.06499094197587,-69.85035723350808,-67.62641822436828,-58.86643904485641,-62.539864064277666,-62.387275162657104,-65.03521337223653,-62.16996400433089,-64.57120561681663
2020-03-29,-63.23430502764975,-62.265711522016446,-66.78863669482261,-64.12283400638674,-57.9638475609228,-62.86763051522651,-66.56605601032798,-64.97151848048796,-58.598314133091044,-62.18842433064078,-60.784438026014584,-64.89234434069301,-64.42908137571467,-55.90771908504062,-68.35552930849413,-64.77061787718833,-62.40102729080183,-60.41798470664757,-62.039057534403796
2020-03-30,-69.26309081530852,-67.50192608774367,-67.28634644849144,-64.83930098312287,-63.9127009226758,-66.92120882908546,-69.34703364383587,-67.41062000272781,-65.65378598708918,-70.85888886555979,-67.14358616124386,-75.11614853254895,-70.170038806766,-61.12961037598659,-67.00603259649232,-68.72147044454707,-67.93900250455904,-63.77395594989383,-66.8898794160302
2020-03-31,-70.14158930120576,-69.196107796487,-67.72005130101667,-66.40477172317634,-65.40206238060145,-68.00435121254574,-70.24749502240965,-69.07663070967767,-65.9516221687219,-71.88928076344085,-68.38793559853919,-75.45748533197694,-71.59974227567616,-61.77239324663399,-66.87580953993746,-68.40835149410444,-69.57498087428351,-65.27006034197544,-67.4149880322927
2020-04-01,-69.53087697797966,-68.51461723871644,-66.67495634801533,-66.74475739310206,-66.44079652561625,-68.28141169744154,-70.13050217024139,-68.4494607857737,-65.35404059916395,-71.46387199292705,-67.67190248532103,-74.70481851301352,-70.46079331694168,-61.107544695352416,-67.44589714307762,-68.00330771417406,-68.29460796236093,-64.40791467123536,-66.58205712373838
2020-04-02,-69.6220042094558,-68.07747063443226,-67.65413580580909,-65.74881067074902,-64.81491026738075,-67.44347266995177,-69.87925522542102,-68.40790715445186,-65.82370534712322,-71.68665943030673,-67.89735615475323,-74.84959900940011,-70.6408300500637,-61.54406142094133,-68.33237854288437,-68.04256727676777,-68.80095921205711,-64.74780820255704,-66.77551819288772
2020-04-03,-68.95853401537508,-67.59832741314258,-67.33029011196315,-65.2292280508908,-64.17142974004622,-67.6008275794919,-69.37196654675698,-67.87157540134444,-65.29199139465713,-70.4085125374086,-66.85523769132628,-74.34238786642986,-69.99674141659507,-61.16318858564727,-67.62338634608571,-67.22290421383538,-67.99021742103595,-63.60496394134344,-66.27899988241083
2020-04-04,-63.06324162821207,-64.20710058995104,-62.54043079354566,-62.08003875234149,-62.070093477934456,-63.247019959700566,-64.6136179200445,-64.16267221499083,-59.947168378754604,-60.26400181120587,-57.28845473134274,-68.13024987908722,-65.5699558610066,-56.8603808619852,-61.13249043825149,-60.599528739181885,-63.021404203597534,-60.132512330621786,-62.625158803008944
2020-04-05,-62.20632590766444,-61.55654137576501,-64.09852025272774,-63.29784053049352,-58.25312738255836,-62.38108527345825,-65.50736659398567,-63.795454077728095,-57.28573480698531,-60.890111333497074,-59.83133989558232,-63.909562825486,-63.742631157982046,-54.048445647257545,-67.47580021532353,-63.719227639922245,-61.29555815024378,-58.73188364958558,-60.73915163135106
2020-04-06,-66.32463728104258,-65.05180527290193,-64.61438065000446,-63.434218963062605,-62.5340868552113,-64.63328775172282,-67.66981644348922,-63.36735503876127,-61.46594198445221,-68.9978455308967,-65.01774190483809,-71.39691975451188,-66.91012234499512,-59.02857382864657,-64.6562298871025,-65.13161434298917,-65.54929517536317,-59.946334694083234,-62.82529094350827
2020-04-07,-67.065645558046,-65.64834812809325,-65.2362790178325,-64.30819342530104,-63.74371568033423,-65.50598001076746,-68.27300090261903,-64.84492485948422,-62.47304830375516,-69.90532022194759,-65.68249156535278,-71.62415801705242,-67.78046034896467,-59.72508183475107,-65.4346743807304,-65.73295593588817,-66.49628797059646,-61.28490416293991,-63.39137899806349
2020-04-08,-66.45413387314028,-65.44886419731726,-64.16252515387134,-63.82030438484265,-62.53886044962772,-65.28008400566078,-67.65734999202866,-64.37140673511911,-61.974745461408105,-69.40596906920001,-65.21900526639129,-70.9683311327582,-67.28560002369879,-59.23100246402956,-65.46747129867755,-65.28673749274974,-65.90393431398624,-60.571700601430685,-62.65184308840886
2020-04-09,-66.69154429198602,-65.83065162463971,-65.51904693930268,-63.930751706993675,-62.824321395730145,-65.27911863811758,-67.90380214782574,-64.35594491881332,-62.203850216510205,-69.6210741811528,-65.41252772942323,-71.15625813469045,-67.74098705453684,-59.53224697355685,-65.91408815189901,-65.64581885793623,-66.18899847173505,-61.0605362419832,-62.97681956417204
2020-04-10,-67.53646958733943,-67.75199685263988,-65.51522575117473,-63.66183648784338,-63.12410312508184,-65.6729885957395,-68.7246700286129,-65.72914747947212,-63.70830477501393,-69.61435214640429,-64.99064876001361,-72.41325966292108,-69.13121722901917,-59.66464105736184,-66.25073886847416,-66.82647838666948,-66.63253897480861,-62.821108353660605,-64.99529515263663
2020-04-11,-62.00009059432369,-63.99998091062861,-60.99953668093948,-60.99957581825551,-60.99985360977123,-61.999765093897814,-63.99988492506345,-63.000136901498536,-59.00020205766596,-59.000259278483156,-55.000051605990144,-66.99981143379057,-65.0,-55.999819317252786,-60.00003215384111,-59.00041972621798,-62.000004831595895,-59.99980109226867,-61.99998411649679
