date,total,Banská Bystrica Region,Bratislava Region,Košice Region,Nitra Region,Prešov Region,Trenčín Region
2020-04-01,-24.279000336138594,-26.54071017467588,-31.57743848869134,-24.385118670406065,-23.270689349699975,-22.414301177896075,-21.23223011994668
2020-04-02,-21.011574284426185,-23.10031894993249,-27.535568214277337,-19.894515788553672,-20.384007582272435,-21.592003634470146,-19.59962239004886
2020-04-03,-18.307114228014896,-20.730784339987686,-21.225312033849985,-19.076642968846254,-16.001108128064267,-20.27632756498866,-17.027617355249514
2020-04-04,-19.109876740355414,-19.86756240094897,-18.43482070020718,-12.49228566854287,-21.332852437305437,-23.076920012307898,-17.96146157263438
2020-04-05,-87.06281027754811,-87.97558113677422,-98.58061959998412,-88.77480246099532,-90.7884916657325,-86.80976042748847,-83.4814156671109
2020-04-06,-5.936948867230542,-6.478009629378514,-13.397915833256878,-3.944071397624372,-4.253645046711411,-5.342065552465888,-2.621057307863171
2020-04-07,10.344599417183295,7.6440321372337054,5.65840912348717,8.30958784822739,13.161427963362819,13.20456869152567,12.46390493114171
2020-04-08,-1.312528618099784,-5.104352445763452,-6.3521083189146825,-5.293080448482964,-1.188748868947434,-2.813978686398266,4.782133866429733
2020-04-09,-5.1095714806243855,-9.240704342961218,-7.937258064122349,-9.065879655627429,-2.4362497413024844,-9.576897901109422,-3.53176366059529
2020-04-10,-90.96942903196488,-91.52747987257385,-100.57696660582981,-93.41647126366425,-93.88961824559783,-91.7062554506096,-88.25429438767952
2020-04-11,-12.000148218597722,-14.99968278035648,-5.000284245773887,-11.999637570083811,-16.000128928007474,-23.999614348826526,-10.000185102917218
