g1name,g2name,dist,cosinedist
LBY,BWA,4148017.83077769,0.302921598602675
LBY,CAN,5499026.69108401,0.454529709040014
LBY,CHE,1423122.09569054,0.954765161806818
LBY,CHL,9794087.44257876,0.207208242837972
LBY,CMR,1060888.33063959,0.299599450433408
LBY,COL,8394379.64151625,0.295819476032259
LBY,CRI,9653258.55354299,0.265893914747969
LBY,CZE,1726559.06191654,0.553759300147636
LBY,DEU,1571449.12702152,1.29058433443925
LBY,DNK,2384795.26567398,1.47222049191009
LBY,DOM,7827968.81722274,0.338679674176057
LBY,ECU,9484600.36120233,0.326376557215741
LBY,EGY,0,0.191656237571335
LBY,ESP,980967.74933418,0.245287615667812
LBY,EST,2756564.10546003,1.06195164070686
LBY,FIN,2989734.99698043,1.52387416918196
LBY,FRA,934803.36587967,0.168327417552816
LBY,GAB,2237857.64406618,0.209055875784442
LBY,GBR,2151482.73125045,0.184688140658787
LBY,GHA,1851524.04706725,0.264406231772249
LBY,GRC,287871.88226308,0.633809818557586
LBY,GTM,9802512.8027761,0.227728992225408
LBY,HKG,8611056.19103216,0.175105709786974
LBY,HND,9408923.9308909,0.199276492843486
LBY,HRV,1090718.27552492,0.162912178795816
LBY,HUN,1452302.46858935,0.582459174019948
LBY,IDN,7721732.9104582,0.228994296217177
LBY,IND,4292546.13299473,0.181625828009124
LBY,IRL,2556930.30818293,0.383915809651022
LBY,IRQ,1290614.27223485,0.442462630964469
LBY,ISR,864081.82746045,0.367197636566468
LBY,ITA,398901.51087851,0.149964480461208
LBY,JAM,8602597.03743344,0.239339524734215
LBY,JOR,961293.77836635,0.26275512421264
LBY,JPN,9193991.61478607,1.71085822697265
LBY,KAZ,2572445.83332583,0.233404076014109
LBY,KEN,1959748.14725291,0.204355025140073
LBY,KGZ,4038331.48049161,0.23959319898528
LBY,KOR,8779918.05927247,1.37050007672382
LBY,KWT,2067352.36867557,0.244453750431447
LBY,LAO,7451763.19886085,0.276653195716225
LBY,LBN,948246.26842632,0.25516121805635
LBY,LKA,5981248.65965952,0.162609170405608
LBY,LUX,1858717.38140093,0.146002671208441
LBY,MDA,1485562.70902978,0.262376962784464
LBY,MEX,9387313.64549297,0.26185924482439
LBY,MLI,868053.95073065,0.291455960138063
LBY,MMR,6650041.48798274,0.205770523642236
LBY,MNG,5467042.87931889,0.710476666752681
LBY,MOZ,3658638.41041035,0.48835057684004
LBY,MUS,5690277.83516346,0.208086206414553
LBY,MYS,8162464.7674764,0.23933864501998
LBY,NER,0,0.226454455023521
LBY,NGA,993365.46783921,0.176484162178933
LBY,NIC,9408923.9308909,0.816669418430738
LBY,NLD,2004541.43940428,1.2632033137227
LBY,NOR,2778622.99894977,1.32321431242259
LBY,NZL,15183851.1732124,0.26685901895945
LBY,OMN,2826453.33233393,0.30400751125589
LBY,PAK,3401382.70342212,0.136153374545033
LBY,PAN,9209153.08550696,0.289439847982271
LBY,PER,9094452.57276397,0.312705048248345
LBY,PHL,9408206.68137314,0.302032828513723
LBY,PNG,12589747.2477472,1.16183863092083
LBY,POL,1790107.35743807,0.139470047680497
LBY,PRI,7562768.36600206,0.260440906733178
LBY,PRT,1723268.67685871,0.192314287560753
LBY,PRY,8802978.30472883,0.308147947096845
LBY,QAT,2571584.80516634,0.106395664855294
LBY,ROU,1215488.70877472,0.145774819156122
LBY,RWA,2391017.49308439,0.21738437478347
LBY,SAU,943745.70046748,0.235333452998081
LBY,SGP,8773689.0955803,0.209219834384792
LBY,SLV,9898822.15763284,0.200212322547839
LBY,SVK,1669231.79528694,0.428395293508227
LBY,SVN,1376804.22859261,0.183178087390386
LBY,SWE,2468614.90040633,1.56271460350251
LBY,THA,7288411.38170478,0.29397877032194
LBY,TTO,7448842.05440699,0.273174835224623
LBY,TUR,576368.41257743,0.150237771216163
LBY,TWN,8886575.11987193,1.60572275390243
LBY,TZA,2394860.61818397,0.434910811086595
LBY,UGA,1912519.6347229,0.265240399260746
LBY,URY,9255009.9287154,0.301249253111107
LBY,USA,6623712.2559481,0.582478791201877
LBY,VEN,7535861.09365159,0.301351190805678
LBY,VNM,7543564.85668474,0.430215055640781
LBY,ZAF,4671482.13470329,0.249875344121824
LBY,ZMB,3156908.59229653,0.611961389550027
LBY,ZWE,3957795.20150541,0.224548325311056
LKA,ABW,15861496.6237626,0.155679710302917
LKA,AFG,2647646.05501791,0.24658093438058
LKA,AGO,6491125.78769858,0.198272267349723
LKA,ARE,2989810.04111591,0.266052000932149
LKA,ARG,13719752.2250984,0.323386564037531
LKA,AUS,4727147.20151282,0.80438269368504
LKA,AUT,7187580.65455797,0.161839978991595
LKA,BEL,8006629.41005928,0.318217991320415
LKA,BFA,8435507.03208959,0.321074446195894
LKA,BGD,1636495.22213328,0.11450715785487
LKA,BGR,6176043.7615967,0.210182703617591
LKA,BHR,3564556.35241986,0.356517108846125
LKA,BIH,6894613.18608641,0.300008875535375
LKA,BLZ,16617144.0603189,0.159351599615442
LKA,BOL,15226119.7855423,0.277343508126655
LKA,BRA,12806162.7522818,0.224526921771087
LKA,BRB,14849965.3708309,0.166835533385427
LKA,BWA,6356574.24011758,0.217990078673319
LKA,CAN,9562321.41055452,0.546019701201339
LKA,CHE,7654643.08495588,1.0218646504797
LKA,CHL,13783602.4395648,0.21156759865348
LKA,CMR,7017049.43027083,0.326684794258931
LKA,COL,15987181.9071575,0.315407655423897
LKA,CRI,17082151.2020424,0.288518914111363
LKA,CZE,7114933.57980231,0.633496194305854
LKA,DEU,7426025.29346532,1.34942031517241
LKA,DNK,7527339.29550383,1.52489589365963
LKA,DOM,15313029.6491049,0.377755081765951
LKA,ECU,17063218.0291433,0.360210151161791
LKA,EGY,4776534.47529403,0.212643243720557
LKA,ESP,8084324.77446662,0.290070225117988
LKA,EST,6922105.26493787,1.13355737309587
LKA,FIN,7026239.0500169,1.59147794819784
LKA,FRA,4020993.36616741,0.215354162718068
LKA,GAB,7272308.3278082,0.22646302634205
LKA,GBR,8346543.17635248,0.302694218643171
LKA,GHA,8649102.41576584,0.277398835433749
LKA,GRC,5964133.66648271,0.586511685646586
LKA,GTM,16719824.6039315,0.24653941591559
LKA,HKG,3792508.61136322,0.27105749039641
LKA,HND,16678228.6955528,0.179878265224012
LKA,HRV,6940990.51477742,0.273462131382025
LKA,HUN,6779498.83467848,0.60228209362391
LKA,IDN,1479306.40448258,0.158418127750583
LKA,IND,38180.68773693,0.164194225537928
LKA,IRL,8870487.92186944,0.484980508061922
LKA,IRQ,3949177.22611534,0.340297625469235
LKA,ISR,5148505.25159203,0.400969516547081
LKA,ITA,6889569.69268942,0.185648818741192
LKA,JAM,15961124.7830646,0.168700608179105
LKA,JOR,4854618.65812644,0.32113550442142
LKA,JPN,4820924.78462258,1.72385794916519
LKA,KAZ,3600269.52115749,0.1057283226009
LKA,KEN,4205457.36829999,0.108459196935991
LKA,KGZ,3354631.96610282,0.268068898792829
LKA,KOR,5348913.52613034,1.42286485064464
LKA,KWT,3885994.29319581,0.281376245266014
LKA,LAO,2345656.9094519,0.316831245933857
LKA,LBN,5169669.44074809,0.306307877632946
LKA,LBY,5981248.65965952,0.162609170405608
LKA,LUX,7990433.72761068,0.245972687711461
LKA,MDA,6207852.45566239,0.298785063716378
LKA,MEX,14959655.693769,0.289084510826851
LKA,MLI,8155528.94179521,0.366462882704374
LKA,MMR,1630376.42961153,0.167922331153423
LKA,MNG,3982749.82833241,0.674356552203654
LKA,MOZ,4753958.53368737,0.477988637731066
LKA,MUS,3804220.82838252,0.151392218426179
LKA,MYS,1963314.41092596,0.254326036221225
LKA,NER,6922724.73753867,0.22376216950146
LKA,NGA,7109464.83237421,0.139655870624904
LKA,NIC,16688902.204301,0.73743271862591
LKA,NLD,7987844.47910295,1.32241759565577
LKA,NOR,7488910.93159493,1.38414286766215
LKA,NZL,10123060.3524283,0.2440288357961
LKA,OMN,2540017.31256717,0.335199906324569
LKA,PAK,1877612.49009943,0.065333691920785
LKA,PAN,16769212.8140016,0.16256528503958
LKA,PER,16458541.5715857,0.342973789814907
LKA,PHL,3867704.77973528,0.183916600120816
LKA,PNG,6644825.28704076,1.11247724587966
LKA,POL,6796354.52761421,0.231896924300431
LKA,PRI,15092589.5607641,0.175783789923872
LKA,PRT,8966619.97189784,0.264974566515355
LKA,PRY,14730121.1749794,0.340405460884516
LKA,QAT,3433121.83040265,0.162997585871693
LKA,ROU,6177163.96264679,0.143663243733392
LKA,RWA,5522078.68425027,0.283282137276603
LKA,SAU,2901738.26608875,0.279773733935121
LKA,SGP,2493814.10926566,0.221498976972807
LKA,SLV,17054936.7606295,0.171515781198116
LKA,SVK,6843658.72716341,0.51920274633326
LKA,SVN,7196586.58844884,0.283735397157281
LKA,SWE,7381141.1741158,1.62122238730533
LKA,THA,1806273.97272764,0.331528506617455
LKA,TTO,15048581.121455,0.310098488709636
LKA,TUR,4653173.12474994,0.168566796849202
LKA,TWN,4301239.03769987,1.61018698283771
LKA,TZA,4626507.64739905,0.378640445937832
LKA,UGA,4996273.70692447,0.236941486658626
LKA,URY,14335650.9319471,0.34059978097468
LKA,USA,9289036.56409334,0.640305328651886
LKA,VEN,15121442.5281423,0.338207735127392
LKA,VNM,2438146.66977779,0.418552031174142
LKA,ZAF,6185800.94525047,0.18918393087152
LKA,ZMB,5464700.47426364,0.623796323810905
LKA,ZWE,5772831.19716135,0.226924612371598
LUX,ABW,7920111.24868125,0.301672125162402
LUX,AFG,4628489.40313491,0.369001260837954
LUX,AGO,6023892.53896257,0.223665136085175
LUX,ARE,4793002.32946545,0.194490884876387
LUX,ARG,10224199.7853629,0.266105085821372
LUX,AUS,13089031.862386,0.887260848003562
LUX,AUT,320246.15627196,0.109376212678992
LUX,BEL,0,0.182685894638858
LUX,BFA,3865417.52073023,0.298737123069765
LUX,BGD,7224418.94544713,0.21950249087425
LUX,BGR,1363010.39726195,0.180567452216616
LUX,BHR,4561027.3721672,0.279887619590435
LUX,BIH,854976.20057829,0.205033934508412
LUX,BLZ,8725029.89994773,0.231605196832886
LUX,BOL,9510580.03488433,0.241589304399015
LUX,BRA,7264523.6015317,0.294470280843416
LUX,BRB,7116827.68665113,0.171401571463041
LUX,BWA,7672983.23163093,0.410003781811827
LUX,CAN,4066770.06434397,0.471597322935574
LUX,CHE,224486.42241337,0.981279764083617
LUX,CHL,10465555.1491605,0.20903487292794
LUX,CMR,4105883.83340124,0.28443788865058
LUX,COL,8031934.55780388,0.261981216120546
LUX,CRI,9037229.39595776,0.272078255103196
LUX,CZE,403454.82308086,0.575448480317743
LUX,DEU,0,1.32652208119579
LUX,DNK,556066.97682759,1.51741170332906
LUX,DOM,7302282.76573279,0.276688390974396
LUX,ECU,9373048.9993115,0.267689552093465
LUX,EGY,2523104.49183858,0.183617379896349
LUX,ESP,809217.42557006,0.176589048358045
LUX,EST,1345702.68667352,1.09653853812805
LUX,FIN,1471699.11515871,1.55684346094911
LUX,FRA,0,0.110450062471689
LUX,GAB,5264664.8575879,0.214849768908417
LUX,GBR,337581.78072823,0.161538070744949
LUX,GHA,4295985.40813551,0.261327690840446
LUX,GRC,1488597.59160893,0.710633702198256
LUX,GTM,8843668.75977294,0.202423122444053
LUX,HKG,9286602.12096866,0.11793973461052
LUX,HND,8654779.01767609,0.205765197251625
LUX,HRV,696376.80769571,0.160286275769325
LUX,HUN,762928.58325085,0.643530393532427
LUX,IDN,9416547.91830905,0.305378655933908
LUX,IND,5601851.92934739,0.196261664111971
LUX,IRL,880602.1198177,0.394304441390152
LUX,IRQ,3152846.13236483,0.544238770945253
LUX,ISR,2984677.18610253,0.374890079223231
LUX,ITA,366872.81639314,0.122695239516454
LUX,JAM,7915060.69592293,0.282390808809352
LUX,JOR,3049392.23549127,0.184828929824311
LUX,JPN,8527693.09747605,1.7654042683193
LUX,KAZ,2867254.10655466,0.298351908155453
LUX,KEN,5590342.92280046,0.270241596909136
LUX,KGZ,4878747.89050774,0.196998924870163
LUX,KOR,8616290.6036887,1.40960124868702
LUX,KWT,4033365.99502204,0.216388752711411
LUX,LAO,8477073.61829001,0.30947118945065
LUX,LBN,2920461.56847757,0.188528054145795
LUX,LBY,1858717.38140093,0.146002671208441
LUX,LKA,7990433.72761067,0.245972687711461
LUX,MDA,1472814.03586007,0.207229998311055
LUX,MEX,8380644.54401546,0.232523859205889
LUX,MLI,2875595.52333563,0.407346772296038
LUX,MMR,7691060.01564509,0.329330607748505
LUX,MNG,5570473.24050283,0.770140566909704
LUX,MOZ,7340153.02698604,0.594582997822844
LUX,MUS,9224090.75854614,0.252989851377481
LUX,MYS,9688659.53789642,0.210438967399101
LUX,NER,2925341.86303003,0.26752517601153
LUX,NGA,3955782.98722287,0.22259883535185
LUX,NIC,8660480.25725448,0.939323534145717
LUX,NLD,64866.81650478,1.30219667754145
LUX,NOR,876207.07152763,1.35563912078399
LUX,NZL,15384940.4779484,0.299613826449982
LUX,OMN,4957035.11778178,0.294938965041922
LUX,PAK,5008559.11856523,0.217316452207374
LUX,PAN,8777193.27602425,0.386763615144962
LUX,PER,9223259.92379634,0.254597553798146
LUX,PHL,9922437.66462338,0.402091693398409
LUX,PNG,13245396.2793167,1.27849468309415
LUX,POL,602049.93527605,0.070881398123908
LUX,PRI,7124347.53044778,0.315783612779384
LUX,PRT,1277510.10386883,0.120616855372705
LUX,PRY,9944050.59949758,0.293054617264427
LUX,QAT,4616671.24515367,0.168992543326621
LUX,ROU,1098732.33495529,0.165452194606176
LUX,RWA,6069975.7281106,0.256298620753214
LUX,SAU,3232788.80164212,0.19361451211105
LUX,SGP,10403467.578168,0.278270059294923
LUX,SLV,9079552.76370172,0.224903737852442
LUX,SVK,768260.43891161,0.442796753940225
LUX,SVN,630716.20840212,0.132824302369709
LUX,SWE,741325.9087852,1.60008805113969
LUX,THA,8451030.0321026,0.240762083808892
LUX,TTO,7350841.46303114,0.31361149436843
LUX,TUR,1765676.76580349,0.226692026105904
LUX,TWN,9380382.04120449,1.70920281815822
LUX,TZA,6074481.65175418,0.46726615713103
LUX,UGA,5591464.1855589,0.311386706845363
LUX,URY,10795057.3444431,0.284259990325758
LUX,USA,5204232.00006406,0.610614168030844
LUX,VEN,7496280.65702463,0.268360984869261
LUX,VNM,8505839.43899593,0.536133606016261
LUX,ZAF,8281712.70985649,0.282410393930535
LUX,ZMB,6805818.15556584,0.742553453631454
LUX,ZWE,7593646.64984368,0.235246735577776
MDA,ABW,9447693.78088404,0.356690628556456
MDA,AFG,2850348.37215703,0.506998922188204
MDA,AGO,5751846.21782925,0.208423276291301
MDA,ARE,3111833.23037121,0.182251539088151
MDA,ARG,11429516.603282,0.10696644286878
MDA,AUS,11302884.7826844,1.00306274370051
MDA,AUT,703026.50701418,0.261279663770451
MDA,BEL,1481945.73126663,0.36514240934189
MDA,BFA,4287625.04967505,0.168217056507359
MDA,BGD,5511956.13392274,0.232914075358275
MDA,BGR,164741.51786435,0.312119982058182
MDA,BHR,2873371.50235958,0.105137868534606
MDA,BIH,670395.50505308,0.348336622679844
MDA,BLZ,10195506.2693773,0.331807048749721
MDA,BOL,10937421.2433519,0.099482210470013
MDA,BRA,8424163.00611726,0.332066121879363
MDA,BRB,8628986.7920925,0.204308822863821
MDA,BWA,7038273.66957427,0.48262967304135
MDA,CAN,4662192.80815085,0.655627588955804
MDA,CHE,1219550.22625379,1.17149525905998
MDA,CHL,11897074.606432,0.137099276073946
MDA,CMR,3832358.28929366,0.113266997399949
MDA,COL,9559766.65658547,0.086192672542392
MDA,CRI,10550112.4745221,0.1601087358641
MDA,CZE,585800.9953709,0.765503029713142
MDA,DEU,894560.06060638,1.50619751656282
MDA,DNK,1090483.46816318,1.67115042404925
MDA,DOM,8829208.01553554,0.088411068877149
MDA,ECU,10894120.8093544,0.074258764465887
MDA,EGY,1550765.35000451,0.176235336978712
MDA,ESP,1930575.57812542,0.053454595686433
MDA,EST,1006174.59388016,1.24355875229118
MDA,FIN,1294037.29984003,1.70914220909203
MDA,FRA,1357718.89384526,0.118424569663563
MDA,GAB,5021117.69654367,0.103700385727344
MDA,GBR,1815097.03657896,0.332015120288218
MDA,GHA,4665971.52576494,0.138594494118634
MDA,GRC,441925.64773087,0.861600634458912
MDA,GTM,10308951.5653678,0.088830625912463
MDA,HKG,7759411.61297567,0.207814742980377
MDA,HND,10156665.2292481,0.143392900103178
MDA,HRV,638341.05001582,0.319950696514322
MDA,HUN,280018.43314229,0.827299115193531
MDA,IDN,7639583.13592213,0.31792325662021
MDA,IND,3871316.66431877,0.144987731894806
MDA,IRL,2340265.57801535,0.567757452350914
MDA,IRQ,1444892.05863525,0.636050218457631
MDA,ISR,1483709.96801803,0.552281958332879
MDA,ITA,981948.59696217,0.138142729088432
MDA,JAM,9430276.0679047,0.316863228380953
MDA,JOR,1551269.45192464,0.073011157366529
MDA,JPN,7697547.08299354,1.95226713658761
MDA,KAZ,1258189.87908373,0.36642740467929
MDA,KEN,4495356.85624211,0.245130572348697
MDA,KGZ,3213388.2535186,0.035185067855555
MDA,KOR,7466360.06917775,1.59481567232706
MDA,KWT,2343624.42492489,0.066350239637849
MDA,LAO,6828766.48435341,0.201633859507772
MDA,LBN,1366254.70906721,0.031949976525813
MDA,LBY,1485562.70902978,0.262376962784464
MDA,LKA,6207852.45566239,0.298785063716378
MDA,LUX,1472814.03586007,0.207229998311055
MDA,MEX,9839794.38252229,0.079207004109485
MDA,MLI,3658461.53285103,0.466481738442139
MDA,MMR,6027506.64564858,0.372265803962706
MDA,MNG,4209347.0797795,0.902759358854839
MDA,MOZ,6337541.68999704,0.573796343574966
MDA,MUS,7855022.2509612,0.201976504326617
MDA,MYS,7927568.66773267,0.068213204000399
MDA,NER,2768866.71079277,0.221822503366994
MDA,NGA,3788300.51577766,0.184593002846804
MDA,NIC,10163863.9390798,0.993869813506779
MDA,NLD,1457206.26056187,1.47276004501752
MDA,NOR,1534456.88815308,1.53714012054855
MDA,NZL,15182433.3051065,0.258145734808848
MDA,OMN,3211152.09066602,0.129301909111969
MDA,PAK,3224249.69401954,0.274842840547103
MDA,PAN,10303575.5284579,0.43541796586728
MDA,PER,10724961.3589346,0.067862410803036
MDA,PHL,8473650.10043231,0.449842181548151
MDA,PNG,11802301.9513255,1.32762627546309
MDA,POL,290671.38007749,0.18324994297407
MDA,PRI,8652096.18681441,0.382875099869396
MDA,PRT,2667954.27929695,0.09318822135871
MDA,PRY,11265716.0041222,0.132004511665321
MDA,QAT,2922470.13431902,0.191401883742036
MDA,ROU,0,0.188336935039307
MDA,RWA,5176612.6027626,0.337974797581121
MDA,SAU,1722220.91519335,0.081465756609756
MDA,SGP,8640973.41932578,0.349744477726239
MDA,SLV,10568741.8424888,0.198195289298207
MDA,SVK,312787.36783952,0.625067986462273
MDA,SVN,784796.82748037,0.215014589970076
MDA,SWE,1111184.96029656,1.77882859281045
MDA,THA,6751948.73096136,0.081379530595845
MDA,TTO,8860612.89510935,0.487084806373592
MDA,TUR,381301.34720383,0.367365947659823
MDA,TWN,7930041.63370147,1.84684457505227
MDA,TZA,5170824.14269759,0.57869572212001
MDA,UGA,4618682.16969126,0.230247569802593
MDA,URY,11915407.8669802,0.12627093687781
MDA,USA,6585932.13458619,0.80730037891729
MDA,VEN,9008288.39320345,0.089128941427575
MDA,VNM,6866561.61157837,0.4851704268605
MDA,ZAF,7517858.50557792,0.330157891015799
MDA,ZMB,5970348.49432697,0.859771467135308
MDA,ZWE,6795194.16943126,0.186565404617255
MEX,ABW,1985786.27610252,0.330375996706783
MEX,AFG,12078081.55909,0.494755654843884
MEX,AGO,11110539.529741,0.161267610511224
MEX,ARE,13226614.3958039,0.146326510926763
MEX,ARG,4937954.88242896,0.047509129648942
MEX,AUS,11162588.4939581,0.960671578168106
MEX,AUT,8728164.21814346,0.273750858263495
MEX,BEL,8127253.84316232,0.397675293172709
MEX,BFA,8656818.95187702,0.128406882993086
MEX,BGD,12891017.5612406,0.211536127410899
MEX,BGR,9796947.01478924,0.340475907077138
MEX,BHR,12997216.5993224,0.074099634951867
MEX,BIH,9268263.55183015,0.384716822871057
MEX,BLZ,0,0.311912535977636
MEX,BOL,3777974.05433721,0.031557983142147
MEX,BRA,2692151.16288763,0.277965966981571
MEX,BRB,2989618.17819249,0.192023211096992
MEX,BWA,12498010.3921592,0.457010635543638
MEX,CAN,1810022.34005853,0.686894885044284
MEX,CHE,8513337.13377019,1.19954504896648
MEX,CHL,4344894.42946569,0.088268243440096
MEX,CMR,10355691.3912646,0.06902832606981
MEX,COL,1555999.39978189,0.040232686959735
MEX,CRI,753124.83582471,0.083970792541216
MEX,CZE,8796410.63543736,0.793645643344686
MEX,DEU,8336602.07368031,1.53741253969128
MEX,DNK,8325362.17796332,1.70830155034174
MEX,DOM,1560434.58269218,0.103594615690199
MEX,ECU,1606263.50614197,0.090036091652181
MEX,EGY,10669850.5723778,0.135624011517135
MEX,ESP,6883556.48322222,0.078042820938252
MEX,EST,8865371.80570635,1.28357425554582
MEX,FIN,8009063.12232052,1.74957370727843
MEX,FRA,2672439.84301934,0.133759324908583
MEX,GAB,10591060.2108236,0.089335428022706
MEX,GBR,7360844.84397737,0.368632480392057
MEX,GHA,8940068.56786433,0.062023736585278
MEX,GRC,9811613.86373862,0.85100411632377
MEX,GTM,0,0.050633765414
MEX,HKG,11813618.7889207,0.19952040722693
MEX,HND,178586.06062511,0.117956784883278
MEX,HRV,9091748.05162005,0.355357510262552
MEX,HUN,9200064.50698675,0.836305761608755
MEX,IDN,11180266.2589409,0.270644190035552
MEX,IND,12286908.4400338,0.127910524586525
MEX,IRL,7226474.10146913,0.603556959201035
MEX,IRQ,11588881.4321288,0.616334265395005
MEX,ISR,11376296.4968845,0.546424415267107
MEX,ITA,8588903.03907295,0.144835258483561
MEX,JAM,916911.23408063,0.276904220263975
MEX,JOR,11440207.2004482,0.099933277740701
MEX,JPN,8086108.26636298,1.94314917798403
MEX,KAZ,10211923.0158211,0.364755646700637
MEX,KEN,12965229.087271,0.219847795986223
MEX,KGZ,11478711.1450097,0.068135065128023
MEX,KOR,9511230.89240227,1.62187844526031
MEX,KWT,12471175.1997366,0.033674426498457
MEX,LAO,12620831.323453,0.149738043262225
MEX,LBN,11338614.8817481,0.096576758591288
MEX,LBY,9387313.64549297,0.26185924482439
MEX,LKA,14959655.693769,0.289084510826851
MEX,LUX,8380644.54401545,0.232523859205889
MEX,MDA,9839794.38252229,0.079207004109485
MEX,MLI,7834144.33772054,0.465157215573402
MEX,MMR,12298454.1476267,0.333945519658522
MEX,MNG,9433119.90107079,0.869944470929036
MEX,MOZ,13352144.5121491,0.508864420843116
MEX,MUS,16280665.7427754,0.187418312339003
MEX,MYS,12729311.8500324,0.04528018219928
MEX,NER,9102020.78150357,0.158866568226295
MEX,NGA,9542221.18690413,0.158284018776376
MEX,NIC,456429.53442375,0.948729468130931
MEX,NLD,2162361.8811081,1.5062361053633
MEX,NOR,6949942.03548946,1.56894935338908
MEX,NZL,7086976.54646232,0.190202643251875
MEX,OMN,13300068.2571167,0.083372020486492
MEX,PAK,12181932.5372079,0.278662332402497
MEX,PAN,1096069.38963847,0.407745459202184
MEX,PER,2386637.3766747,0.071955624519561
MEX,PHL,11385172.632164,0.422312818417817
MEX,PNG,9943829.79539071,1.26810673060275
MEX,POL,8784380.68113583,0.194317721528429
MEX,PRI,1992099.51351991,0.349831631788779
MEX,PRT,5592456.94961377,0.129934875610823
MEX,PRY,5056717.48198987,0.074933868177213
MEX,QAT,13053834.8884676,0.169232910510929
MEX,ROU,9536960.19051936,0.167053256777592
MEX,RWA,12749794.0359914,0.375667177565462
MEX,SAU,11605771.2390863,0.051845134776563
MEX,SGP,14285039.359558,0.304158584951995
MEX,SLV,208916.70449229,0.155696265851176
MEX,SVK,9192229.4586396,0.65804005592365
MEX,SVN,9048227.85419907,0.264381214536888
MEX,SWE,7978009.01843132,1.81006216691582
MEX,THA,12869718.1456837,0.059554449875723
MEX,TTO,2896753.41634054,0.480373800388822
MEX,TUR,10196501.203679,0.353646894232086
MEX,TWN,11064968.746229,1.80846901131869
MEX,TZA,12857498.3833877,0.548490696092468
MEX,UGA,12686584.5153629,0.165722576313549
MEX,URY,6203817.86606018,0.075472193554978
MEX,USA,0,0.825932536651753
MEX,VEN,1827274.63228969,0.058154133988909
MEX,VNM,12297900.0493739,0.426577694212907
MEX,ZAF,12325642.3079571,0.298298442335859
MEX,ZMB,12435946.3166449,0.838899048515374
MEX,ZWE,12919933.9211097,0.12844608324118
MLI,ABW,6215352.9963878,0.470994794238747
MLI,AFG,5759173.05956566,0.361245508761009
MLI,AGO,2426597.79646039,0.353753314613446
MLI,ARE,4901318.91165869,0.492501510454537
MLI,ARG,6225741.96805776,0.494354281462192
MLI,AUS,12631357.2758015,0.987449982075042
MLI,AUT,2763772.77497295,0.349220672068536
MLI,BEL,2868930.97878031,0.362939864440378
MLI,BFA,0,0.396349922921653
MLI,BGD,8501246.06445488,0.317476621186506
MLI,BGR,3032890.13093848,0.292192964836596
MLI,BHR,4782776.08996863,0.494742582258693
MLI,BIH,2842882.17289239,0.297493748169604
MLI,BLZ,8009128.55927888,0.459719243995724
MLI,BOL,6045342.84857336,0.444714089612641
MLI,BRA,3276082.23403461,0.453114165084253
MLI,BRB,5081396.18156872,0.441044456035897
MLI,BWA,4205094.04284632,0.438500309007873
MLI,CAN,4733904.45709149,0.480240566279026
MLI,CHE,2541303.26365751,0.924109907478542
MLI,CHL,7156722.84288185,0.433352748231738
MLI,CMR,1129511.00951098,0.462485572099282
MLI,COL,6096027.50330383,0.489245131912419
MLI,CRI,7632980.25248227,0.447458860902318
MLI,CZE,3097829.01801794,0.567530510545468
MLI,DEU,2740395.87259449,1.2132010623965
MLI,DNK,3505016.74925461,1.34512877268312
MLI,DOM,5962232.32320587,0.527973141362323
MLI,ECU,7116448.58087039,0.5193992953403
MLI,EGY,2181871.5050154,0.446051668419702
MLI,ESP,813875.35329757,0.473163489821436
MLI,EST,4230504.16028678,0.935753937154421
MLI,FIN,4397105.59549158,1.39429212498673
MLI,FRA,2015463.7518223,0.425491945869719
MLI,GAB,1687367.49117823,0.395738229010036
MLI,GBR,2782759.54673036,0.354525203899525
MLI,GHA,229096.85003374,0.460375123893548
MLI,GRC,2605577.07963744,0.70977339595113
MLI,GTM,8098112.28408227,0.451636572699776
MLI,HKG,11088215.2517292,0.434162878998194
MLI,HND,7578762.44692801,0.42520546033653
MLI,HRV,2771899.7762631,0.326588300310957
MLI,HUN,3049454.28167237,0.612524441063375
MLI,IDN,9896623.99750491,0.429025670793718
MLI,IND,6581389.75328601,0.404472332181078
MLI,IRL,2956017.14873071,0.41519927191651
MLI,IRQ,3759586.96856775,0.529249107793296
MLI,ISR,3290874.91213392,0.577264975206361
MLI,ITA,1988611.9584453,0.411189865025878
MLI,JAM,6796883.19765151,0.479930454128512
MLI,JOR,3302992.83174464,0.488192283019714
MLI,JPN,11450110.7375888,1.73294843255649
MLI,KAZ,4995012.57681478,0.406647096141113
MLI,KEN,3526803.08481055,0.388129786282888
MLI,KGZ,6548678.0368523,0.447331102987485
MLI,KOR,11266912.2159395,1.30258136429169
MLI,KWT,4408647.30694782,0.440845325482759
MLI,LAO,9857510.78091885,0.386222053487369
MLI,LBN,3432613.44429783,0.464784689614449
MLI,LBY,868053.95073065,0.291455960138063
MLI,LKA,8155528.94179521,0.366462882704374
MLI,LUX,2875595.52333563,0.407346772296038
MLI,MDA,3658461.53285103,0.466481738442139
MLI,MEX,7834144.33772054,0.465157215573402
MLI,MMR,9044815.18723776,0.324955780222479
MLI,MNG,7951134.75866718,0.846894195339654
MLI,MOZ,4473354.67910181,0.474149423072516
MLI,MUS,7082281.8673305,0.384964250028493
MLI,MYS,10338960.040779,0.453424081517513
MLI,NER,0,0.415220436756189
