g1name,g2name,dist,subregions
MEX,CAN,1810022.34005853,0.261539927264808
NGA,CAN,6438499.66894482,0.602763950790449
CHL,DEU,10499066.3859442,0.2351716345258
PER,CAN,4705544.12330214,0.455742076112419
POL,CAN,3830803.93127143,0.203451294566156
ROU,CAN,4640110.80700718,0.158781706076698
SVK,CAN,4419910.79951281,0.176808982659893
USA,CAN,0,0.122549748225638
ZAF,CAN,10794858.8612613,0.172391335773356
ARE,CHE,4400074.92041365,0.399885505068024
AUT,CHE,0,0.419937967345306
AUS,CHE,12771766.8911551,0.336113459029897
BEL,CHE,246102.27591785,0.478076871613672
BGR,CHE,978517.71533139,0.352657448274743
CAN,CHE,4328565.58937636,0.317185101318278
CHL,CHE,10334645.047455,0.385722860328808
CZE,CHE,312476.31525563,0.424074906351735
DNK,CHE,783393.12732474,0.501979916743771
EST,CHE,1424617.85403994,0.277831907826695
FRA,CHE,0,0.500253351924645
HUN,CHE,428468.3817561,0.401869428151362
IRL,CHE,1089143.37064968,0.310686826181792
ITA,CHE,0,0.495666926642334
JPN,CHE,8644840.5091377,0.292952287931265
MUS,CHE,8773009.20949491,0.275629897419273
MEX,CHE,8513337.13377019,0.48932493205927
NGA,CHE,3562398.29521831,0.398925644773486
PER,CHE,9156554.69748224,0.387863232961047
POL,CHE,532958.74755184,0.464425695102634
ROU,CHE,753539.14944629,0.421830541073294
SVK,CHE,507777.51892102,0.441305036058048
USA,CHE,5403455.87719908,0.366779970399833
ZAF,CHE,7835579.56633116,0.448139368414015
ARG,CHL,0,0.200140960740759
BRA,CHL,714819.41782813,0.192753091093738
COL,CHL,1476403.7909479,0.291300683647328
EGY,CHL,11134571.1833041,0.37000567769739
ESP,CHL,7475932.61439302,0.206146786196343
FIN,CHL,11736142.9384591,0.287795099809235
GBR,CHL,9759093.43452715,0.206578878333627
GRC,CHL,11170316.8177993,0.20055359808763
HRV,CHL,10855561.3862133,0.30150589266951
IDN,CHL,11434730.3080891,0.243954184594429
KEN,CHL,10558073.0864089,0.832621013569293
KWT,CHL,13416636.1599796,0.159791065159335
LVA,CHL,11648730.4475239,0.490867933734308
NLD,CHL,3287392.84805165,0.238686853707621
NOR,CHL,10832317.7697914,0.274693933281803
NZL,CHL,6136869.72897819,0.330457248898229
PRT,CHL,7468448.18950303,0.199246400370262
SAU,CHL,12249977.7967963,0.127738942397053
SWE,CHL,11133451.0426254,0.239474415570835
SVN,CHL,10865151.3114204,0.471956210127858
URY,CHL,1052664.34873279,0.29904504970575
ARG,COL,1994650.29903149,0.380593065695896
BRA,COL,0,0.400211274370231
EGY,COL,9866028.19311452,0.415343567031574
ESP,COL,5717863.1969614,0.274846612808535
FIN,COL,8801762.26009537,0.348268195301849
GBR,COL,7171281.70362819,0.297040551830005
GRC,COL,9210720.19986448,0.407359337296738
HRV,COL,8629288.31475177,0.288241562810297
IDN,COL,15512951.848692,0.387105678789755
KEN,COL,11200227.1747063,0.720789798147865
KWT,COL,11909742.1708017,0.358515014454722
LVA,COL,9002874.66159698,0.448074818235141
NLD,COL,301610.88060821,0.43111904681193
NOR,COL,7717337.9446767,0.446834210179577
NZL,COL,10273923.6548594,0.171101766508014
PRT,COL,4940544.28491115,0.203396829056177
SAU,COL,10857019.1632867,0.286249004575094
SWE,COL,8400475.65529053,0.345789458243962
SVN,COL,8611101.31432672,0.3291919461488
URY,COL,3164054.8544588,0.188231167734815
ARG,CZE,10618126.4974208,0.344926958342359
BRA,CZE,7635316.5643829,0.29624334136284
COL,CZE,8485659.77477285,0.530881787860591
EGY,CZE,2005987.30276424,0.311239117951923
ESP,CZE,1065747.57666705,0.524851544344797
FIN,CZE,1088678.68109367,0.240428289940965
GBR,CZE,756344.53262675,0.357676331067182
GRC,CZE,917728.84610903,0.326034113368228
HRV,CZE,234008.71336218,0.419742787283598
IDN,CZE,8528526.98982068,0.204883059443068
KEN,CZE,5096542.3936353,0.737100072597897
KWT,CZE,3215691.4467013,0.293104996626571
LVA,CZE,678225.88474331,0.470493156147315
NLD,CZE,412796.02313339,0.183391095892191
NOR,CZE,883137.90195929,0.124309832048141
NZL,CZE,15243008.9140239,0.561979908278191
PRT,CZE,1700204.4618126,0.425370533545112
SAU,CZE,2508614.01723467,0.379027697202025
SWE,CZE,483675.24359576,0.209225431184052
SVN,CZE,200020.04000966,0.461245080228316
URY,CZE,11175244.2128092,0.517149338064838
ARG,DEU,10194871.89344,0.164380329932747
BRA,DEU,7216462.92903374,0.106486488919553
LVA,DEU,495145.63106169,0.504090293456607
ARG,DNK,10743395.5101714,0.0572596767594162
BRA,DNK,7748492.6339272,0.0618415626118269
COL,DNK,8213747.62993313,0.408348874286616
EGY,DNK,2715430.73141326,0.469108631211802
ESP,DNK,1442529.36704811,0.399161358347308
FIN,DNK,667951.07500721,0.283450496884046
GBR,DNK,518328.04109809,0.368589886241614
GRC,DNK,1622557.60806781,0.0323339837713383
HRV,DNK,946042.36778389,0.462163492890085
IDN,DNK,8840094.82831173,0.189946002664397
KEN,DNK,5794702.15180722,0.937611638321213
KWT,DNK,3764648.73115097,0.100213957602301
LVA,DNK,385281.97801077,0.60450640192364
NLD,DNK,186887.09384842,0.16918565056705
NOR,DNK,116456.46185333,0.228755028562208
NZL,DNK,14538852.0480129,0.490390365152307
PRT,DNK,1821931.54940036,0.304660829311447
SAU,DNK,3130820.9149537,0.201469021944695
SWE,DNK,4587.75313596,0.281269331994901
SVN,DNK,908225.55454839,0.54967725045756
URY,DNK,11317587.9141707,0.434297526236307
ARE,EST,4166322.45485777,0.264144476363514
AUT,EST,1077447.10579534,0.497708657250089
AUS,EST,11768589.2578145,0.464850065431117
BEL,EST,1283151.63208003,0.485827721691706
BGR,EST,1485448.50060137,0.171178699296545
CAN,EST,3424075.26540762,0.417131854286905
CHE,EST,1424617.85403994,0.277831907826695
CHL,EST,11735291.1685713,0.313908990172858
CZE,EST,888380.63226723,0.49199689397054
DNK,EST,522229.58424394,0.497952540616617
FRA,EST,1349405.71925264,0.487107991899129
HUN,EST,1043532.48113224,0.422774447326321
IRL,EST,1774250.94854482,0.135838417071769
ITA,EST,1374236.52777376,0.471574195420907
JPN,EST,6852836.22726597,0.468819994217177
LTU,EST,158194.70643749,0.31836348285317
MUS,EST,9064859.53149334,0.213496456511087
MEX,EST,8865371.80570635,0.48213556240533
NGA,EST,4968024.95032412,0.516523038610275
PER,EST,10372962.0164052,0.199393516842046
POL,EST,395917.33016577,0.473742830281342
ROU,EST,1030574.3217314,0.433493774542054
SVK,EST,941581.64736017,0.496210543352028
USA,EST,5442555.92336885,0.467139335822275
ZAF,EST,8861787.07786107,0.456768476817954
ARG,EGY,10013533.9821914,0.461410633214341
BRA,EGY,7230830.55897029,0.420883861754814
COL,EGY,9866028.19311452,0.415343567031574
DEU,EGY,2038421.78304737,0.34876815600216
ESP,EGY,2078908.70591128,0.423295308234351
FIN,EGY,3135354.98684347,0.29180029215557
GBR,EGY,2912818.06582501,0.229640424983186
GRC,EGY,366078.19261761,0.456522476073416
HRV,EGY,1334144.20641139,0.270771132646523
IDN,EGY,6505295.40193731,0.339339740813921
KEN,EGY,1835183.6907909,0.50278614203471
KWT,EGY,1127956.0897515,0.403801145248626
LVA,EGY,2672460.10459665,0.191580977127415
NLD,EGY,2643406.58360745,0.354821884970847
NOR,EGY,3196293.97124167,0.329783033475311
NZL,EGY,14592825.5244944,0.40764410872797
PRT,EGY,2981214.30622639,0.403356540058872
SAU,EGY,13002.36080165,0.355626134077441
SWE,EGY,2776584.70319564,0.2051024227839
SVN,EGY,1753714.00220567,0.295851020201997
URY,EGY,10273911.3759298,0.332639795287585
ARG,ESP,7061670.6949428,0.390472901155231
BRA,ESP,4103251.20884159,0.394278724559404
COL,ESP,5717863.1969614,0.274846612808535
DEU,ESP,669289.32344281,0.426565308252769
EGY,ESP,2078908.70591128,0.423295308234351
FIN,ESP,2324595.10063255,0.429294525962759
GBR,ESP,710582.27874931,0.217081287027041
GRC,ESP,1307012.72349425,0.396516323998215
HRV,ESP,885234.28915412,0.242070823211288
IDN,ESP,9664073.11024579,0.421219139559014
KEN,ESP,4917491.17926228,0.816051496057053
KWT,ESP,4009154.51253197,0.347363302612256
NLD,ESP,945966.69979397,0.426803727576804
NOR,ESP,1733555.61388517,0.443787578517239
NZL,ESP,15827387.0407712,0.225702788425088
PRT,ESP,0,0.231481502526039
SAU,ESP,3018833.6266369,0.279079200112515
SWE,ESP,1603621.94241418,0.37716836538096
SVN,ESP,895543.30502222,0.496568132742667
URY,ESP,7629668.1133813,0.29130862215451
ARG,FIN,11695631.8060931,0.249913818813214
BRA,FIN,8650890.16045529,0.23084451100651
COL,FIN,8801762.26009537,0.348268195301849
DEU,FIN,771460.72614195,0.186261944337455
COL,DEU,8045962.45410587,0.430376124426106
EGY,FIN,3135354.98684347,0.29180029215557
ESP,FIN,2324595.10063255,0.429294525962759
GBR,FIN,1164230.71271682,0.312830639385248
GRC,FIN,2021365.9541969,0.264844805184931
HRV,FIN,1540087.84757418,0.344592219783816
IDN,FIN,8116114.30437056,0.112682149445341
KEN,FIN,6129418.04940151,0.695849034331449
KWT,FIN,3682904.93788935,0.217449359438862
LVA,FIN,221003.7591255,0.428505016473164
NLD,FIN,1144070.54301982,0.188134681473469
NOR,FIN,0,0.181809347714843
NZL,FIN,13022788.7832396,0.402845675866363
PRT,FIN,2778879.36742642,0.270790975637643
SAU,FIN,3265122.0015876,0.236732021133389
SWE,FIN,0,0.156482581414565
SVN,FIN,1506911.77974611,0.350772202760186
URY,FIN,12270211.7472216,0.334756576547876
ARG,FRA,2841503.02290468,0.0581218794245215
BRA,FRA,0,0.0508886546280822
COL,FRA,1101747.18217398,0.41200750554216
DEU,FRA,0,0.146870429621428
EGY,FRA,1784653.40850613,0.457610379544496
ESP,FRA,0,0.391620081263159
FIN,FRA,1503186.50105473,0.271774504286651
GBR,FRA,36814.91839519,0.355237481384708
GRC,FRA,887031.69859389,0.0197259799072689
HRV,FRA,408214.85807735,0.44464591820314
IDN,FRA,5090943.04703362,0.172792354150989
KEN,FRA,1091264.94370491,0.927921610917359
KWT,FRA,3602779.71902622,0.0750724924682686
LVA,FRA,1173780.40940273,0.598787553899717
NLD,FRA,56636.1698487,0.14678516817936
NOR,FRA,820795.6537105,0.203167034171055
NZL,FRA,9498436.7603683,0.484696855320712
PRT,FRA,414573.98569179,0.293165453101324
SAU,FRA,2674711.51621217,0.207385995838582
SWE,FRA,785203.08232596,0.270085370796628
SVN,FRA,431685.90576454,0.54539396108474
URY,FRA,3595096.30195851,0.439491585961052
ARE,GBR,5185660.10611458,0.196402507068544
AUT,GBR,717514.15188429,0.368357678260863
AUS,GBR,13228266.008211,0.34300501863338
BEL,GBR,79214.85433056,0.350824114390672
BGR,GBR,1758271.23657495,0.240990351819291
CAN,GBR,2838813.43180954,0.280184901523529
CHE,GBR,578037.45267708,0.253610476121279
CHL,GBR,9759093.43452715,0.206578878333627
CZE,GBR,756344.53262675,0.357676331067182
DNK,GBR,518328.04109809,0.368589886241614
EST,GBR,1284045.41127222,0.159357941629803
FRA,GBR,36814.91839519,0.355237481384708
HUN,GBR,1151908.44680356,0.276420742539099
IRL,GBR,0,0.097047173009561
ITA,GBR,713031.56098774,0.343940927471931
JPN,GBR,7702866.22456318,0.361840338146058
MUS,GBR,9615853.32182763,0.220661235201079
MEX,GBR,7360844.84397737,0.355921864693458
NGA,GBR,4127860.32731859,0.556974261593013
PER,GBR,8456770.71622936,0.258276812754902
POL,GBR,833643.01926971,0.33374198528179
ROU,GBR,1489674.81490534,0.292762107591459
SVK,GBR,1147595.8299104,0.357227365056052
USA,GBR,4108357.77304715,0.345450716873863
ZAF,GBR,8588306.63972952,0.324788049222472
ARE,GRC,2598811.52324398,0.273091071872532
AUT,GRC,762234.68401432,0.369103159113241
AUS,GRC,11069581.3541607,0.313353216178186
BEL,GRC,1526540.639094,0.0385778500885546
BGR,GRC,0,0.494291032597551
CAN,GRC,5370120.35226688,0.261586280099968
CHE,GRC,1055422.92535876,0.49746658104889
CHL,GRC,11170316.8177993,0.20055359808763
CZE,GRC,917728.84610903,0.326034113368228
DNK,GRC,1622557.60806781,0.0323339837713383
EST,GRC,1755617.23678193,0.489495284645311
FRA,GRC,887031.69859389,0.0197259799072689
HUN,GRC,561596.29023049,0.192035763790093
IRL,GRC,2417858.36952507,0.368927599952854
ITA,GRC,105842.50143645,0.0399781936932431
JPN,GRC,8353569.49506356,0.363101229081555
LTU,GRC,1358093.76728713,0.334099265602518
MUS,GRC,6946470.59908925,0.451256709031654
MEX,GRC,9811613.86373862,0.0263791322442043
NGA,GRC,2596581.96631984,0.774806192654009
PER,GRC,10174582.0740652,0.437873850494936
POL,GRC,838895.58732148,0.0866346438342713
ROU,GRC,221845.88368347,0.121010108820134
SVK,GRC,778345.48734588,0.318393397910856
USA,GRC,6732517.62963427,0.309386857450043
ZAF,GRC,6367161.3503988,0.172997233678096
ARG,HRV,10412006.6709157,0.440975050490256
BRA,HRV,7409071.41257544,0.429909698561515
COL,HRV,8629288.31475177,0.288241562810297
DEU,HRV,222297.83858535,0.410969100381291
CZE,DEU,0,0.201466078531639
EGY,HRV,1334144.20641139,0.270771132646523
ESP,HRV,885234.28915412,0.242070823211288
FIN,HRV,1540087.84757418,0.344592219783816
GBR,HRV,1095265.00280941,0.154336485229888
GRC,HRV,268909.64347562,0.446904829784835
IDN,HRV,8433432.48158718,0.380194079077504
KEN,HRV,4427549.30288951,0.610566684222812
KWT,HRV,2896822.08439496,0.3755400673507
LVA,HRV,1108312.6139921,0.350776122421481
NLD,HRV,808609.99565526,0.403358790360712
NOR,HRV,1402529.28717197,0.385017426405142
NZL,HRV,15707585.9495337,0.207418329240946
PRT,HRV,1645395.37644027,0.246788015877425
SAU,HRV,2033285.75100044,0.338597804736715
SWE,HRV,996694.41436025,0.296332485500812
SVN,HRV,0,0.329984003116464
URY,HRV,10937436.5304359,0.290642229151536
ARE,HUN,3639899.5313381,0.303468217618399
AUT,HUN,0,0.187572706318966
AUS,HUN,11876450.7378956,0.201631955136525
BEL,HUN,789537.87323432,0.171072782956066
BGR,HUN,258204.04921308,0.418462816229606
CAN,HUN,4552772.70297503,0.130903876570597
CHE,HUN,428468.3817561,0.401869428151362
CHL,HUN,11092842.3352356,0.241922487243292
CZE,HUN,67270.64884356,0.148704902192287
DNK,HUN,791244.88214711,0.215170032315024
EST,HUN,1043532.48113224,0.422774447326321
FRA,HUN,627080.03755856,0.189058771168441
IRL,HUN,1689556.54371266,0.307759671410448
ITA,HUN,186456.80431977,0.206237210208216
JPN,HUN,8003434.85268497,0.260961057072384
LTU,HUN,614548.73127661,0.274758462529891
MUS,HUN,8231330.5960995,0.354980283908282
MEX,HUN,9200064.50698675,0.199565851794769
NGA,HUN,3588984.64587644,0.701689774383273
PER,HUN,9933942.82169932,0.445692291939519
POL,HUN,76421.02967259,0.127131994638437
ROU,HUN,0,0.075024110174596
SVK,HUN,0,0.140412741204081
USA,HUN,6006370.19097357,0.166292924816533
ZAF,HUN,7635555.32399193,0.0859890832538477
ARE,IDN,4645343.16142366,0.308186855234715
AUT,IDN,8634628.64848035,0.246458253167539
AUS,IDN,165208.51916863,0.184607068761793
BEL,IDN,9422647.5043595,0.152142698451593
BGR,IDN,7684914.61111927,0.417629737243923
CAN,IDN,9604985.45243363,0.146020800406376
CHE,IDN,9132244.2414358,0.409371134014308
CHL,IDN,11434730.3080891,0.243954184594429
CZE,IDN,8528526.98982068,0.204883059443068
DNK,IDN,8840094.82831173,0.189946002664397
EST,IDN,8133306.6226372,0.441702127874904
FRA,IDN,5090943.04703362,0.172792354150989
HUN,IDN,8210732.31625275,0.115218313635902
IRL,IDN,10212909.4615437,0.329025241746995
ITA,IDN,8458732.38368039,0.192131989220386
JPN,IDN,2214913.42864804,0.235551335128336
LTU,IDN,8115935.70745206,0.223096797087738
MUS,IDN,4862445.55885779,0.345587738372537
MEX,IDN,11180266.2589409,0.162435511657767
NGA,IDN,8851044.08438349,0.679608043619418
PER,IDN,15051751.1886681,0.427446533135766
POL,IDN,8174676.15103291,0.117826486640667
ROU,IDN,7638094.013809,0.0837772688809195
SVK,IDN,8255598.56519792,0.211560206418619
USA,IDN,6797090.39873661,0.163656487268961
ZAF,IDN,7490384.42179462,0.0767991031264305
ARG,IRL,9590570.16082412,0.364716604066004
BRA,IRL,6493875.97553279,0.35528139238286
COL,IRL,6951061.04686332,0.249361150713549
DEU,IRL,821727.20736198,0.350286887375897
EGY,IRL,3418992.06590174,0.282843665249397
ESP,IRL,868190.79190094,0.174283035958127
FIN,IRL,1751363.16441662,0.314910373748816
GBR,IRL,0,0.097047173009561
GRC,IRL,2417858.36952507,0.368927599952854
HRV,IRL,1627415.63610833,0.0952515269349765
IDN,IRL,10212909.4615437,0.329025241746995
KEN,IRL,6437665.53352078,0.678754792585327
KWT,IRL,4960886.13797096,0.301543854970945
LVA,IRL,1732211.62165703,0.377860594597959
NLD,IRL,662030.48573439,0.344390859711695
NOR,IRL,847423.30302582,0.338588669365925
NZL,IRL,14647125.6450997,0.207267968991869
PRT,IRL,1043799.36576333,0.193065293427042
SAU,IRL,4172683.03192206,0.263955131597881
SWE,IRL,1157843.27263622,0.254067465180194
SVN,IRL,1568707.69868735,0.354471162818277
URY,IRL,10164836.9186103,0.263833971358005
ARE,ITA,3544916.23825383,0.243927810541108
AUT,ITA,0,0.388483312139654
AUS,ITA,12004566.2659979,0.33316294446655
DEU,ARG,10194871.89344,0.164380329932747
DEU,BEL,0,0.112424415996159
DEU,BGR,824904.54092693,0.463584694432344
DEU,BRA,7216462.92903374,0.106486488919553
DEU,CAN,3665242.23670233,0.139352020016261
DEU,CHE,0,0.410776979416889
DEU,EST,636335.59604634,0.45964919765771
DEU,GBR,296166.49513761,0.318922058805224
DEU,GRC,971229.32247704,0.144340698446763
DEU,HUN,220382.00968017,0.099308879829587
DEU,IDN,8815704.13942218,0.0877724597078965
DEU,ITA,48730.77443877,0.167599927720527
DEU,JPN,7832762.64941583,0.239196659639417
DEU,KEN,5127887.47407358,0.822057458429671
DEU,MEX,8336602.07368031,0.145854367329465
DEU,NGA,3740031.72837052,0.711996383134007
DEU,NOR,334369.75659,0.0974001780725654
DEU,NZL,14842563.8124129,0.490399750835115
DEU,PER,9257580.20427014,0.457350334861582
DEU,ROU,558822.32786821,0.0677276413861497
DEU,SAU,2697009.26643355,0.215135584418481
DEU,SVN,118517.74311819,0.476673527505288
DEU,ARE,4254743.27311833,0.312508593352893
DEU,AUT,0,0.241612694172028
DEU,AUS,12498984.3240728,0.177663366867252
DEU,CHL,10499066.3859442,0.2351716345258
DEU,COL,8045962.45410587,0.430376124426106
DEU,CZE,0,0.201466078531639
DEU,DNK,0,0.16171531220928
DNK,DEU,0,0.16171531220928
DEU,USA,5117207.0925565,0.17339877932218
DEU,URY,10755641.2678776,0.418065611443448
BEL,ITA,393879.59353115,0.0646599183761471
BGR,ITA,395055.88241731,0.484231855366825
CAN,ITA,4411907.97951256,0.27945771072518
CHE,ITA,0,0.495666926642334
CHL,ITA,10223139.4209591,0.172839907235543
CZE,ITA,218970.80216179,0.346718701744433
DNK,ITA,840634.23836588,0.0428115580140361
EST,ITA,1374236.52777376,0.471574195420907
FRA,ITA,0,0.0337806306592165
HUN,ITA,186456.80431977,0.206237210208216
IRL,ITA,1191940.29771388,0.351959755499056
JPN,ITA,8561788.75569381,0.384838108179536
LTU,ITA,1077389.12337335,0.340458321501564
MUS,ITA,7718634.80455005,0.449189684159981
MEX,ITA,8588903.03907295,0.0464987555797488
NGA,ITA,2560013.36120238,0.775823411904144
PER,ITA,9182749.20630924,0.416914385643949
POL,ITA,453652.48130541,0.106750903758212
ROU,ITA,495949.39829191,0.138701025843878
SVK,ITA,306192.12825626,0.337490604254548
USA,ITA,5490345.41672768,0.333066357383905
ZAF,ITA,6712750.36473641,0.195996046518577
ARE,JPN,6710311.37786548,0.444075729597343
AUT,JPN,8225099.00030045,0.251435015305994
AUS,JPN,4005692.73595239,0.133348645212044
BEL,JPN,8439361.56837795,0.336465873123685
BGR,JPN,8067104.01570895,0.468269214791575
CAN,JPN,4837993.24968187,0.141244938420833
CHE,JPN,8644840.5091377,0.292952287931265
CHL,JPN,13017980.336584,0.385354770951927
CZE,JPN,8047199.08053619,0.243042956698188
DNK,JPN,7659140.9027398,0.372580884822658
EST,JPN,6852836.22726597,0.468819994217177
FRA,JPN,8560848.23883301,0.370733266609848
HUN,JPN,8003434.85268497,0.260961057072384
IRL,JPN,8414287.51077652,0.408774148376839
ITA,JPN,8561788.75569381,0.384838108179536
MUS,JPN,8675336.59421031,0.358140288321348
MEX,JPN,8086108.26636298,0.357739073559339
NGA,JPN,11317940.2473677,0.55574229224893
PER,JPN,13639934.2106738,0.508563563620065
POL,JPN,7468435.51430969,0.315620819809998
ROU,JPN,7791466.02473492,0.27770230853201
SVK,JPN,7933583.18522903,0.270550704960675
USA,JPN,2193587.03347785,0.150545445799838
ZAF,JPN,11238041.1131689,0.280589852058606
ARE,KEN,2399933.28846002,0.825571889589882
AUT,KEN,4939911.07138299,0.713996384446453
AUS,KEN,8061488.13079536,0.700819152363517
BEL,KEN,5622966.45127764,0.908952546545442
BGR,KEN,4089754.12718573,0.584532281491941
CAN,KEN,9401505.74380992,0.70175588084687
CHE,KEN,5135012.87134395,0.507113433624053
CHL,KEN,10558073.0864089,0.832621013569293
CZE,KEN,5096542.3936353,0.737100072597897
DNK,KEN,5794702.15180722,0.937611638321213
EST,KEN,5827156.7610014,0.61293178157025
FRA,KEN,1091264.94370491,0.927921610917359
HUN,KEN,4733620.7312865,0.786135237927123
IRL,KEN,6437665.53352078,0.678754792585327
ITA,KEN,4029999.97437154,0.930803382807335
JPN,KEN,8994811.43689019,0.642305894392182
LTU,KEN,5472345.75151461,0.646606643240916
MUS,KEN,2607192.61347523,0.523633228039389
MEX,KEN,12965229.087271,0.916256998337611
NGA,KEN,2284750.49118624,0.405278595512936
PER,KEN,11364260.7719545,0.736452925785357
POL,KEN,4980724.80597221,0.876713696521818
ROU,KEN,4303243.09149481,0.824625628919829
SVK,KEN,4930619.85188907,0.759836809448912
USA,KEN,10532820.9702478,0.698471995552
ZAF,KEN,2144405.31773347,0.809710714904998
ARG,KWT,12306864.1656844,0.0775899093308201
BRA,KWT,9511777.6375515,0.071565295269512
COL,KWT,11909742.1708017,0.358515014454722
DEU,KWT,3492874.01004417,0.133658362949547
EGY,KWT,1127956.0897515,0.403801145248626
ESP,KWT,4009154.51253197,0.347363302612256
FIN,KWT,3682904.93788935,0.217449359438862
GBR,KWT,4424595.13072858,0.29908865392661
GRC,KWT,1889046.27618408,0.0764060417347688
HRV,KWT,2896822.08439496,0.3755400673507
IDN,KWT,5520649.39478567,0.131125005036544
KEN,KWT,2794533.38005991,0.865707041343271
LVA,KWT,3254799.47774888,0.545858320737394
NLD,KWT,4092534.75874222,0.127014864405783
NOR,KWT,4182126.65633122,0.170106903412115
NZL,KWT,14318544.2269242,0.421930357633355
PRT,KWT,4900505.59338701,0.229543436897466
SAU,KWT,0,0.174891374101653
SWE,KWT,3737257.75610654,0.220433568817656
SVN,KWT,3211226.57997325,0.484338016849028
URY,KWT,12534183.2455955,0.389156529571899
LVA,LTU,0,0.397204060811273
ARG,MUS,9968906.33477911,0.438146236184045
BRA,MUS,9917103.18134147,0.427164963823781
COL,MUS,13596356.9314204,0.261153028050572
DEU,MUS,8721559.02539435,0.396162987864563
EGY,MUS,5182943.46864553,0.22949769062308
ESP,MUS,8644693.59136096,0.345714656215968
FIN,MUS,9347009.6300475,0.274364427478067
GBR,MUS,9615853.32182763,0.220661235201079
GRC,MUS,6946470.59908925,0.451256709031654
HRV,MUS,8014052.01062134,0.150834871582888
IDN,MUS,4862445.55885779,0.345587738372537
KEN,MUS,2607192.61347523,0.523633228039389
KWT,MUS,5485852.74376735,0.381687621147937
NLD,MUS,9339737.52787737,0.38914387234123
NOR,MUS,9724379.27397506,0.367525522056966
NZL,MUS,9459189.53068137,0.23991374406496
PRT,MUS,9305380.90565835,0.269070185932336
SAU,MUS,4262989.7141625,0.345632141348138
SWE,MUS,9305011.49099601,0.255099570041671
SVN,MUS,8436116.07618903,0.202761767710637
URY,MUS,10524929.2579866,0.261668550545433
ARE,MEX,13226614.3958039,0.265861004117049
AUT,MEX,8728164.21814346,0.375561659113267
AUS,MEX,11162588.4939581,0.307622536885496
BEL,MEX,8127253.84316232,0.0481178731176833
BGR,MEX,9796947.01478924,0.486120449633401
CAN,MEX,1810022.34005853,0.261539927264808
CHE,MEX,8513337.13377019,0.48932493205927
CHL,MEX,4344894.4294657,0.192284699206604
CZE,MEX,8796410.63543736,0.332503558310273
DNK,MEX,8325362.17796332,0.0370020601964719
EST,MEX,8865371.80570635,0.48213556240533
FRA,MEX,2672439.84301934,0.0368351879170742
HUN,MEX,9200064.50698675,0.199565851794769
IRL,MEX,7226474.10146913,0.363737807870292
ITA,MEX,8588903.03907295,0.0464987555797488
JPN,MEX,8086108.26636298,0.357739073559339
LTU,MEX,9036399.67920466,0.321812949325611
MUS,MEX,16280665.7427754,0.442312697465776
NGA,MEX,9542221.18690413,0.762625068986863
PER,MEX,2386637.3766747,0.425697672744594
POL,MEX,8784380.68113583,0.0912818966486797
ROU,MEX,9536960.19051936,0.12607856828957
SVK,MEX,9192229.4586396,0.326838981483247
USA,MEX,0,0.309023387439635
ZAF,MEX,12325642.3079571,0.17759608869806
ARE,NGA,4110139.45692517,0.674841534846376
AUT,NGA,3636607.3102545,0.715026810778439
AUS,NGA,11383791.6368093,0.626384231729657
BEL,NGA,3962774.62474057,0.767201487596232
BGR,NGA,3201991.58762955,0.537012523961166
CAN,NGA,6438499.66894482,0.602763950790449
CHE,NGA,3562398.29521831,0.398925644773486
CHL,NGA,8240576.54102417,0.675502342360736
CZE,NGA,3878181.01013827,0.717044292388279
DNK,NGA,4554122.27548334,0.775051843936289
EST,NGA,4968024.95032412,0.516523038610275
FRA,NGA,3080014.18169863,0.779939199066136
HUN,NGA,3588984.64587644,0.701689774383273
IRL,NGA,4378635.36252648,0.578522480144927
ITA,NGA,2560013.36120238,0.775823411904144
JPN,NGA,11317940.2473677,0.55574229224893
MUS,NGA,5831859.52747355,0.456233304527994
MEX,NGA,9542221.18690413,0.762625068986863
PER,NGA,8140995.88619144,0.578585424934984
POL,NGA,3986583.61998907,0.748483196727146
ROU,NGA,3465733.51145004,0.711404130084987
SVK,NGA,3807405.82205252,0.734121608305896
USA,NGA,7475195.77895183,0.65997461843675
ZAF,NGA,3498121.96455068,0.723654169103809
ARG,NLD,3768785.8629758,0.168026945354487
BRA,NLD,942908.66503904,0.114997990528799
COL,NLD,301610.88060821,0.43111904681193
DEU,NLD,0,0.0486672616312929
EGY,NLD,2643406.58360745,0.354821884970847
ESP,NLD,945966.69979397,0.426803727576804
FIN,NLD,1144070.54301982,0.188134681473469
GBR,NLD,134338.58577027,0.315030044201202
GRC,NLD,1593991.61242492,0.148340987285378
HRV,NLD,808609.99565526,0.403358790360712
IDN,NLD,9351490.04085776,0.0828127424698844
KEN,NLD,5718674.79809622,0.821425059680858
KWT,NLD,4092534.75874222,0.127014864405783
EGY,DEU,2038421.78304737,0.34876815600216
LVA,NLD,940853.95439205,0.50668097598912
NOR,NLD,489282.52338931,0.0685299035282289
NZL,NLD,11606741.8488018,0.491353746115866
PRT,NLD,1285884.52927665,0.321238146066913
SAU,NLD,3321511.10773163,0.239247743444792
SWE,NLD,437953.48670414,0.169405351293334
SVN,NLD,734400.49394439,0.472933923658439
URY,NLD,4830992.67616207,0.433545665136057
ARE,NOR,4946524.44988931,0.337254716286155
AUT,NOR,1106783.18508446,0.167822086402493
AUS,NOR,11360329.2841232,0.184498745662669
