"country" "grocerypharmacy" "parks" "residential" "retailrecreation" "transitstations" "workplace" "avg"
"IL" 8.19053480259041 "25.2510046976299" 14.2711522011864 12.2873379763698 10.7835811369647 19.1557196357989 12.937665150582
"IN" 17.5247777056344 "17.9467420609212" 13.9631642826962 17.2342238692779 15.0085569412276 14.1024045762976 15.5666254750267
"IQ" 34.2094629961458 "11.3597256500735" 31.2938495569014 9.37564658171003 13.324214861882 29.7315360944854 23.5869420182249
"IT" 15.7371872308392 "19.7600958455535" 15.9274544963756 28.8048704366148 18.91949141908 27.6040399694993 21.3986087104818
"JM" 16.6358121632893 "10.6973697022229" 12.7069882728632 13.3312953129236 12.0544383245493 7.87789446487422 12.5212857076999
"JO" 16.685159663227 "8.05121449869964" 22.26277138601 20.9350011268084 2.61227552456255 12.6391562342307 15.0268727869677
"JP" 0.0386027841353349 "1.84180751466909" 5.63135296389427 1.38743392672011 3.86956915514078 6.36112193882673 3.45761615374344
"KE" 6.41765696469743 "6.29706802150609" 7.1113594376121 8.72486113299509 6.92896463504448 7.79994649195755 7.39655773246133
"KG" 3.58776119836823 "8.21378040620577" 4.31461936725372 2.39521964551226 3.14160118838112 2.95486304587041 3.27881288907715
"KR" 7.10482230526686 "12.0742952419189" 4.29583347122767 6.11014393276309 8.41593954056837 3.51930748355839 5.88920934667688
"KW" 12.9529290234645 "21.8970193435079" 11.1639372905721 20.420637989215 19.863482810409 8.16076213833792 14.5123498503997
"KZ" 6.89039790221834 "6.94767951008507" 13.2440457194775 9.64862959751743 8.524923684993 16.0305083943956 10.8677010597204
"LA" 6.31816531454436 "7.31066362131621" 10.5715391587787 2.71650630329131 6.7226742154843 9.82885969655539 7.23154893773081
"LB" 10.647505399221 "5.59105872160828" 6.42138988523658 0.0372328307086859 17.0997978081443 7.75614458720997 8.39241410210411
"LK" 17.7372154906267 "16.2040113152569" 26.595879439361 24.5006592227093 29.6533391216296 25.0923835455538 24.7158953639761
"LU" 10.2129116167919 "9.84207950728961" NA 35.9687859158694 NA NA 23.0908487663306
"LY" 13.0857259364281 "18.4657216235246" 13.826847431937 20.9401590847362 27.9457809699355 12.8283222926758 17.7253671431425
"MD" 6.15945427343201 "7.00669412359231" 6.14958752200788 3.34942327853583 3.90258616375964 3.58220426302562 4.6286511001522
"ML" 19.8661944372339 "10.654006484177" 19.0763568783519 19.1238494215053 17.41578456238 22.6386136320718 19.6241597863086
"MM" 10.0971174900086 "12.5200060881142" 13.2060342349424 5.02030835369135 4.71761642313694 10.4651503359926 8.70124536755438
"MN" 1.31464231275651 "2.1590658900081" NA 0.378393261074482 0.911491303033474 1.51218136406816 1.02917706023316
"MU" 21.5009504468451 "6.40461563741555" 12.1994696209224 3.87229491135391 4.60206488943722 14.2753049799365 11.290016969699
"MX" 1.40294099513582 "0.733783953947499" 6.76779734875034 0.829900464134802 1.8504410947985 8.59241528950868 3.88869903846563
"MY" 14.0126584235303 "9.8691635201403" 12.9234019981797 8.34049148739135 19.3420410023647 3.65725167673696 11.6551689176406
"MZ" 10.9592784899911 "15.1731622599768" 37.5805809569681 26.9407612548644 17.0030471913461 19.7360575460792 22.4439450878498
"NA" 3.86695893922676 "3.11735999143589" 5.81840449691096 3.69947766962243 5.13564089909948 5.57870450928802 4.81983730282953
"NE" 12.2987115296428 "16.3318578081021" 9.30374172276733 13.2208018826676 18.3557977424135 13.4957083089162 13.3349522372815
"NG" 9.87672657405583 "23.5199260121786" 14.7033147802476 16.8193012534975 13.3530763922789 13.7464019403754 13.699764188091
"NL" 3.65409310142015 "1.1942863886691" 19.4766428201326 16.1454152367692 36.1636536694741 16.9184864323749 18.4716582520342
"NO" 3.4531024398583 "2.42740889683525" 16.9202174973843 10.8287481841895 11.9357162790221 13.884964927904 11.4045498656716
"NZ" 17.7118474889895 "0.825073621960097" 12.5221310783758 12.8615806676625 0.403273355927576 18.5953149221635 12.4188295026238
"OM" 16.9302809057399 "21.3542488630413" 16.311922472969 9.29976026648605 5.77173232835867 24.6055693328551 14.5838530612817
"PA" 5.24961669789515 "5.48626402538005" 3.73218163967265 4.72009745857869 4.6674178538609 7.80482691575589 5.23482811315266
"PE" 12.7512588556536 "12.0700003468899" 11.1865350303005 10.9870493242484 13.8740568021661 9.92277175536213 11.7443343535461
"PG" 18.2530897091263 "8.52719565824167" NA 2.04378223692774 25.6064236668588 5.57641117723286 12.8699266975364
"PH" 16.5354814284914 "6.27050823273376" 7.37523429414758 18.6721968618084 15.4123470595239 7.41007916392433 13.0810677615791
"PK" 0.66756671054335 "1.89438707398632" 1.67715843023898 0.00150635998125097 0.496678465383335 3.65073115736011 1.29872822470141
"PL" 17.5165856974469 "8.94981501292185" 21.6434640862806 25.0270493115365 27.7510098481646 18.7268002862921 22.1329818459441
"PR" 8.96017358188486 "19.9988857037197" 21.5844415781481 30.8095968917315 29.0338290628142 25.4648852125075 23.1705852654172
"PT" 13.5113955042616 "21.7861239092961" 19.1884299803421 17.1314502011576 10.5282736410221 9.14340031208838 13.9005899277744
"PY" 14.3237812585746 "19.4290809895978" 15.5656130034951 15.2558407394099 17.7808876755602 13.3310825553923 15.2514410464864
"QA" 21.4029872693914 "18.5594362334921" 17.60663776208 24.7612850176743 21.2107808674583 8.60301600465784 18.7169413842524
"RO" 6.62597655461667 "8.98918231369889" 6.60057261677376 10.5493674025484 9.12721002898415 4.46852747393642 7.47433081537188
"RW" 26.0775889146872 "24.2324528801084" 23.9390706105995 46.8004566191005 52.1287722069747 20.0212467390864 33.7934270180897
"SA" 4.6632086176228 "8.30882794332119" 9.0723961975163 8.90979135532429 16.8353655928033 10.900517353321 10.0762558233175
"SE" 2.89875035317659 "6.96606407111671" 14.3906557690606 6.15453279164632 15.9998018677219 13.7198565243557 10.6327194611922
"SG" 1.51164874501897 "1.82703978306862" 0.444427913384726 4.32224933921492 6.98659098137693 2.18436935958275 3.08985726771566
"SI" 14.2568341823496 "3.80272330556646" 11.2182003434753 6.16073605570959 8.31510246118629 6.08067639446628 9.20630988743741
"SK" 12.7688701101848 "1.35278955579319" 16.6584936107936 17.9448317396764 20.9611263248787 15.0623734580854 16.6791390487238
"SV" 4.91059404236265 "8.30822781418261" 8.63681389809791 7.34522519955725 7.36273897267711 8.5735511240947 7.36578464735792
"TH" 8.13644862705473 "10.9676565950198" 4.4350830255171 7.52054071676601 8.22149600100446 6.61563634573916 6.98584094321629
"TR" 11.2495750481277 "26.3007438308212" 6.23856707269507 10.1347981774334 10.1055873032395 0.315486164688692 7.60880275323687
"TT" 10.7548802378558 "6.42086317930666" 20.4355938364989 13.5365172141336 2.1456084918155 15.0747903142117 12.3894780189031
"TW" NA "0.0632232667468711" 0.314703203674706 0.35316788412504 1.2202664645834 0.0734024188692695 0.490384992813104
"TZ" 5.63209355278949 "7.85568790646704" 13.8505574191222 9.53704489447472 9.0424211900149 12.2379501773836 10.060013446757
"UG" 9.24690983981492 "12.5840776488073" 21.429091269884 16.3659137716843 36.8573242813864 20.0680565010689 20.7934591327677
"US" 8.40559975838078 "9.87690915401253" 12.4665734365885 18.3292444526575 8.43375628118081 9.71026061762544 11.4690869092866
"UY" 14.2400579460549 "7.72672346623645" 13.0682117753433 12.4531276919301 12.7489834065769 10.859774530352 12.6740310700514
"VE" 29.7651081167048 "1.24136301571457" 17.6403215653842 1.04512898752679 3.45620800057455 13.5589689117057 13.0931471163792
"VN" 9.69749110719175 "4.81325772066694" 7.25295473161415 3.63168406728939 5.61887063196745 12.6507148576645 7.77034307914545
"ZA" 2.6136613084915 "3.56336129178268" 5.0974560658803 3.31153925749447 3.6747196805328 5.34782516481591 4.009040295443
"ZM" 2.36070656026301 "5.72626229090467" 11.9711065402948 8.25336559586566 9.13582896051335 6.60586270817498 7.66537407302236
"ZW" 6.41228006952475 "13.2838074312763" 11.5881368886066 9.01554323932391 9.89611254166316 13.7127569249213 10.1249659328079
