g1name,g2name,dist,lag
ESP,MEX,6883556.48322222,11.8321595661992
EST,MEX,8865371.80570635,5.3851648071345
FIN,MEX,8009063.12232052,7.21110255092798
FRA,MEX,2672439.84301934,6.32455532033676
GAB,MEX,10591060.2108236,3.74165738677394
GBR,MEX,7360844.84397737,7.34846922834953
GHA,MEX,8940068.56786433,15.5884572681199
GRC,MEX,9811613.86373862,8.77496438739212
GTM,MEX,0,11.3137084989848
HKG,MEX,11813618.7889207,7.68114574786861
HND,MEX,178586.06062511,2.64575131106459
HRV,MEX,9091748.05162005,10.1980390271856
HUN,MEX,9200064.50698675,14.9331845230681
IDN,MEX,11180266.2589409,14.6628782986152
IND,MEX,12286908.4400338,10.770329614269
IRL,MEX,7226474.10146913,15.7480157480236
IRQ,MEX,11588881.4321288,5.09901951359278
ISR,MEX,11376296.4968845,8.18535277187245
ITA,MEX,8588903.03907295,6.48074069840786
JAM,MEX,916911.23408063,14.0356688476182
JOR,MEX,11440207.2004482,6.557438524302
JPN,MEX,8086108.26636298,13.3416640641263
KAZ,MEX,10211923.0158211,18.2756668824971
KEN,MEX,12965229.087271,13.3041346956501
KGZ,MEX,11478711.1450097,10.4403065089106
KOR,MEX,9511230.89240227,11
KWT,MEX,12471175.1997366,13.2664991614216
LAO,MEX,12620831.323453,10.4880884817015
LBN,MEX,11338614.8817481,3.60555127546399
LBY,MEX,9387313.64549297,13.9642400437689
LKA,MEX,14959655.693769,9.1104335791443
MDA,MEX,9839794.38252229,4.12310562561766
MLI,MEX,7834144.33772054,7.28010988928052
MMR,MEX,12298454.1476267,14.3178210632764
MOZ,MEX,13352144.5121491,13.2664991614216
MUS,MEX,16280665.7427754,3.16227766016838
MYS,MEX,12729311.8500324,11.3578166916005
NER,MEX,9102020.78150357,15.8429795177549
NGA,MEX,9542221.18690413,14.5945195193264
NLD,MEX,2162361.8811081,12.7671453348037
NOR,MEX,6949942.03548945,6.08276253029822
NZL,MEX,7086976.54646232,6.2449979983984
OMN,MEX,13300068.2571167,3.74165738677394
PAK,MEX,12181932.5372079,8.06225774829855
PAN,MEX,1096069.38963847,18.6279360101972
PER,MEX,2386637.3766747,14.3527000944073
PHL,MEX,11385172.632164,15.4596248337403
POL,MEX,8784380.68113583,11.5325625946708
PRI,MEX,1992099.51351991,16.9410743460974
PRT,MEX,5592456.94961377,7.28010988928052
PRY,MEX,5056717.48198987,11.8321595661992
QAT,MEX,13053834.8884676,11.5325625946708
ROU,MEX,9536960.19051936,14.3527000944073
RWA,MEX,12749794.0359914,15.3622914957372
SAU,MEX,11605771.2390863,16.6733320005331
SGP,MEX,14285039.359558,10.9087121146357
SLV,MEX,208916.70449229,17.4928556845359
SVK,MEX,9192229.4586396,11.4017542509914
SVN,MEX,9048227.85419907,11.2694276695846
SWE,MEX,7978009.01843132,10.3440804327886
THA,MEX,12869718.1456837,13.9642400437689
TTO,MEX,2896753.41634054,10.5830052442584
TUR,MEX,10196501.203679,9.74679434480896
TZA,MEX,12857498.3833877,17.7482393492988
UGA,MEX,12686584.5153629,13.8924439894498
URY,MEX,6203817.86606018,10.1488915650922
USA,MEX,0,13.5277492584687
VEN,MEX,1827274.63228969,6
VNM,MEX,12297900.0493739,2.44948974278318
ZAF,MEX,12325642.3079571,24.6981780704569
AFG,MLI,5759173.05956566,9.8488578017961
AGO,MLI,2426597.79646039,5.91607978309962
ARE,MLI,4901318.91165869,2.23606797749979
ARG,MLI,6225741.96805776,3.60555127546399
AUS,MLI,12631357.2758015,8.42614977317636
AUT,MLI,2763772.77497295,5.19615242270663
BEL,MLI,2868930.97878031,4.79583152331272
BFA,MLI,0,5.19615242270663
BGD,MLI,8501246.06445488,5.65685424949238
BGR,MLI,3032890.13093848,4.89897948556636
BIH,MLI,2842882.17289239,4.58257569495584
BOL,MLI,6045342.84857336,10.8627804912002
BRA,MLI,3276082.23403461,8.60232526704263
BWA,MLI,4205094.04284632,14.4913767461894
CAN,MLI,4733904.45709149,5.29150262212918
CHE,MLI,2541303.26365751,7.41619848709566
CHL,MLI,7156722.84288185,4
CMR,MLI,1129511.00951098,4.12310562561766
COL,MLI,6096027.50330383,7.61577310586391
CRI,MLI,7632980.25248227,8
CZE,MLI,3097829.01801794,5.8309518948453
DNK,MLI,3505016.74925461,4.47213595499958
DOM,MLI,5962232.32320587,2.82842712474619
ECU,MLI,7116448.58087039,3
EGY,MLI,2181871.5050154,13.114877048604
ESP,MLI,813875.35329757,6.08276253029822
EST,MLI,4230504.16028678,3.74165738677394
FIN,MLI,4397105.59549158,4.35889894354067
FRA,MLI,2015463.7518223,2.23606797749979
GAB,MLI,1687367.49117823,8.66025403784439
GBR,MLI,2782759.54673036,3.60555127546399
GHA,MLI,229096.85003374,9.89949493661167
GRC,MLI,2605577.07963744,5.29150262212918
GTM,MLI,8098112.28408227,5.74456264653803
HKG,MLI,11088215.2517292,8.12403840463596
HND,MLI,7578762.44692801,6.16441400296898
HRV,MLI,2771899.7762631,3.87298334620742
HUN,MLI,3049454.28167237,8.48528137423857
IDN,MLI,9896623.99750491,8.36660026534076
IND,MLI,6581389.75328601,5.19615242270663
IRL,MLI,2956017.14873071,10.3440804327886
IRQ,MLI,3759586.96856775,3
ISR,MLI,3290874.91213392,4
ITA,MLI,1988611.9584453,1.73205080756888
JAM,MLI,6796883.19765151,7.87400787401181
JOR,MLI,3302992.83174464,2.82842712474619
JPN,MLI,11450110.7375888,8.88819441731559
KAZ,MLI,4995012.57681478,11.4455231422596
KEN,MLI,3526803.08481055,8.24621125123532
KGZ,MLI,6548678.0368523,3.74165738677394
KOR,MLI,11266912.2159395,15.6204993518133
KWT,MLI,4408647.30694782,7.54983443527075
LAO,MLI,9857510.78091885,4.58257569495584
LBN,MLI,3432613.44429783,7.34846922834953
LBY,MLI,868053.95073065,7.87400787401181
LKA,MLI,8155528.94179521,3.74165738677394
MDA,MLI,3658461.53285103,6.16441400296898
MEX,MLI,7834144.33772054,7.28010988928052
MMR,MLI,9044815.18723776,9.89949493661167
MOZ,MLI,4473354.67910181,8.30662386291807
MUS,MLI,7082281.8673305,5
MYS,MLI,10338960.040779,4.69041575982343
NER,MLI,0,9.38083151964686
NGA,MLI,214129.79404384,8.48528137423857
NLD,MLI,3002456.69553681,8.83176086632785
NOR,MLI,3789426.90094017,4
NZL,MLI,15283057.9054894,5.47722557505166
OMN,MLI,5001709.99182184,4.58257569495584
PAK,MLI,5794903.06458708,2.44948974278318
PAN,MLI,7095260.12569042,12.6491106406735
PER,MLI,6648470.31444518,8.06225774829855
PHL,MLI,11899713.522031,9.2736184954957
POL,MLI,3328778.30269405,4.69041575982343
PRI,MLI,5646523.37820589,11.2249721603218
PRT,MLI,1307196.13165565,2.82842712474619
PRY,MLI,6146208.06986877,6.08276253029822
QAT,MLI,4814515.77578412,6
ROU,MLI,3207883.50464617,7.93725393319377
RWA,MLI,3393780.73100975,8.77496438739212
SAU,MLI,3241845.83424438,10.6301458127346
SGP,MLI,10947723.7407808,6.16441400296898
SLV,MLI,8085568.12509481,11.3578166916005
SVK,MLI,3200650.52068904,5.19615242270663
SVN,MLI,2812018.40849432,4.89897948556636
SWE,MLI,3677331.91516931,7.34846922834953
THA,MLI,9657082.46390477,8
TTO,MLI,5230635.45586943,5.3851648071345
TUR,MLI,2988651.50844176,4.24264068711928
TZA,MLI,3470390.60981935,12.0830459735946
UGA,MLI,3248945.27523677,7.61577310586391
URY,MLI,6662811.82360084,5.65685424949238
USA,MLI,5783808.79823065,7.74596669241483
VEN,MLI,5220984.37814749,2.23606797749979
VNM,MLI,9977042.66214196,6.557438524302
ZAF,MLI,4793061.5503281,18.5202591774521
AFG,MMR,2239082.66013457,9.1104335791443
AGO,MMR,8254827.10345531,13.6014705087354
ARE,MMR,3672231.17428618,8.66025403784439
ARG,MMR,14775225.8303153,8.88819441731559
AUS,MMR,3880526.12666242,8.66025403784439
AUT,MMR,6981437.30989386,5.91607978309962
BEL,MMR,7679925.24879261,8.77496438739212
BFA,MMR,9501534.16939561,5.56776436283002
BGD,MMR,0,5.29150262212918
BGR,MMR,6169032.32891597,5.65685424949238
BIH,MMR,6878028.78066681,6.85565460040104
BOL,MMR,16828014.4746314,6.32455532033676
BRA,MMR,14096674.2277741,4.47213595499958
BWA,MMR,8240101.3032293,8.71779788708135
CAN,MMR,7585126.13474841,10.0995049383621
CHE,MMR,7499254.54657914,6.2449979983984
CHL,MMR,14748801.2680811,7.34846922834953
CMR,MMR,8211754.50788671,7.41619848709566
COL,MMR,15312144.7631482,15.6843871413581
CRI,MMR,15586699.5458509,4
CZE,MMR,6831820.19866508,5.47722557505166
DNK,MMR,6976180.18682109,6.92820323027551
DOM,MMR,14490474.0750689,10.4880884817015
ECU,MMR,16661004.1946783,10.7238052947636
EGY,MMR,5683786.6765392,20.1494416796099
ESP,MMR,8197237.82341464,4.79583152331272
EST,MMR,6156406.93773072,10.6770782520313
FIN,MMR,6004966.68375082,7.93725393319377
FRA,MMR,5763239.03833855,10.7238052947636
GAB,MMR,8702674.33494995,14.9331845230681
GBR,MMR,7697094.02210792,11.5325625946708
GHA,MMR,9777488.62929394,5.47722557505166
GRC,MMR,6285616.24018745,9.16515138991168
GTM,MMR,14780949.5077043,6.2449979983984
HKG,MMR,1310966.84280391,11.3137084989848
HND,MMR,14993935.345303,13.856406460551
HRV,MMR,6868311.07168556,8.18535277187245
HUN,MMR,6560683.33550944,6.48074069840786
IDN,MMR,521338.35914216,5.8309518948453
IND,MMR,0,5.56776436283002
IRL,MMR,8287700.39268693,15.1986841535707
IRQ,MMR,4452192.29556855,10.4403065089106
ISR,MMR,5627420.3023209,9.2736184954957
ITA,MMR,7058410.96917461,9.32737905308882
JAM,MMR,14761985.8648382,5.47722557505166
JOR,MMR,5320309.64120059,8.94427190999916
JPN,MMR,2322702.37839119,7.41619848709566
KAZ,MMR,2178675.27940197,9.4339811320566
KEN,MMR,5754435.95209857,5.65685424949238
KGZ,MMR,2167132.50598078,7.74596669241483
KOR,MMR,2705179.42974499,22.1810730128188
KWT,MMR,4459232.99171004,5.3851648071345
LAO,MMR,0,5.74456264653803
LBN,MMR,5554811.29642977,14.422205101856
LBY,MMR,6650041.48798274,6.48074069840786
LKA,MMR,1630376.42961153,7.61577310586391
MDA,MMR,6027506.64564858,14
MEX,MMR,12298454.1476267,14.3178210632764
MLI,MMR,9044815.18723776,9.89949493661167
MOZ,MMR,6602844.64583702,4.79583152331272
MUS,MMR,5534560.63607824,12.9228479833201
MYS,MMR,413974.57462112,7.74596669241483
NER,MMR,7835236.4773478,7.07106781186548
NGA,MMR,8248202.05284907,5.47722557505166
NLD,MMR,7527686.39632132,9.59166304662544
NOR,MMR,6151765.04955927,11.3137084989848
NZL,MMR,9156016.32036509,10
OMN,MMR,3333735.92418192,11.9582607431014
PAK,MMR,1962601.04848367,9.2736184954957
PAN,MMR,15766081.6285223,6.16441400296898
PER,MMR,16755981.3236919,5.3851648071345
PHL,MMR,1946255.22651129,6
POL,MMR,6442848.72300457,8
PRI,MMR,14495903.1966732,7.61577310586391
PRT,MMR,8948791.04573862,9.05538513813742
PRY,MMR,16563468.0613632,4.35889894354067
QAT,MMR,4153228.86737,4.47213595499958
ROU,MMR,6067224.56240577,6.85565460040104
RWA,MMR,7129373.94910878,7.41619848709566
SAU,MMR,3768127.23457948,6.85565460040104
SGP,MMR,1113567.018559,9.05538513813742
SLV,MMR,15180171.1161112,6.85565460040104
SVK,MMR,6571666.97726015,7
SVN,MMR,7060230.47053266,9.16515138991168
SWE,MMR,6385550.84340217,9.59166304662544
THA,MMR,0,4.47213595499958
TTO,MMR,14996895.9141796,7.14142842854285
TUR,MMR,4811463.13424684,7.34846922834953
TZA,MMR,6394467.72364599,5.47722557505166
UGA,MMR,6527643.89003488,5.8309518948453
URY,MMR,16067808.1818129,4.69041575982343
USA,MMR,6525177.44216174,7.07106781186548
VEN,MMR,15121882.9372212,10.4403065089106
VNM,MMR,124437.17463191,14.1774468787578
ZAF,MMR,8071902.90703072,12.5299640861417
AFG,MOZ,4986471.78961621,7.34846922834953
AGO,MOZ,711666.40440719,11.916375287813
ARE,MOZ,3940099.52298317,7.34846922834953
ARG,MOZ,7962764.14313713,7.87400787401181
AUS,MOZ,7532352.86387844,4.69041575982343
AUT,MOZ,6748658.1126099,3.74165738677394
BEL,MOZ,7369022.19965112,5.8309518948453
BFA,MOZ,4274475.43049868,4.47213595499958
BGD,MOZ,6406597.56522739,4.58257569495584
BGR,MOZ,5946925.41647746,4.58257569495584
BIH,MOZ,6251119.23948501,4.47213595499958
BOL,MOZ,9018283.66805796,6.08276253029822
BRA,MOZ,7109779.40060368,5.56776436283002
BWA,MOZ,199190.71738573,8.42614977317636
CAN,MOZ,10708995.4251444,6.2449979983984
CHE,MOZ,6890333.1033641,3.16227766016838
CHL,MOZ,8099861.23732054,5.91607978309962
CMR,MOZ,2420760.87492132,7.87400787401181
COL,MOZ,10805047.1214267,13.9642400437689
CRI,MOZ,12710025.0327491,3.87298334620742
CZE,MOZ,6922049.33073294,3
DNK,MOZ,7635054.40477293,5
DOM,MOZ,11413695.8467848,8.77496438739212
ECU,MOZ,11639011.8692696,9.38083151964686
EGY,MOZ,3630721.49101725,19.6214168703486
ESP,MOZ,6535213.65089259,3.46410161513775
EST,MOZ,7654731.80623239,8.88819441731559
FIN,MOZ,7966154.71585102,6.16441400296898
FRA,MOZ,484092.65649316,9.16515138991168
GAB,MOZ,2250773.2814397,14.560219778561
GBR,MOZ,7687770.28570355,8.60232526704263
GHA,MOZ,3967435.13128149,3.87298334620742
GRC,MOZ,5263523.93491551,6.40312423743285
GTM,MOZ,13440347.4923319,3.16227766016838
HKG,MOZ,8773642.92102837,10.9087121146357
HND,MOZ,12890552.5760265,12.4498995979887
HRV,MOZ,6235605.34483165,5.65685424949238
HUN,MOZ,6575550.42681424,4.35889894354067
IDN,MOZ,6279082.19343737,5.3851648071345
IND,MOZ,4158353.43894945,4.47213595499958
IRL,MOZ,8119491.34858105,12.8840987267251
IRQ,MOZ,4433315.1829537,9.16515138991168
ISR,MOZ,4481129.68408851,6.2449979983984
ITA,MOZ,5754993.35540407,7.74596669241483
JAM,MOZ,12215402.0886122,3.87298334620742
JOR,MOZ,4435174.82628317,7.14142842854285
JPN,MOZ,9803666.89806795,9.38083151964686
KAZ,MOZ,5938133.76441028,8.60232526704263
KEN,MOZ,656235.22785991,5
KGZ,MOZ,6305764.47575372,6.70820393249937
KOR,MOZ,10249330.4222346,20.5669638012031
KWT,MOZ,4404992.60854265,3.74165738677394
LAO,MOZ,7327896.7634069,5.29150262212918
LBN,MOZ,4870976.26881338,13.4536240470737
LBY,MOZ,3658638.41041035,4.35889894354067
LKA,MOZ,4753958.53368737,5.91607978309962
MDA,MOZ,6337541.68999704,12.8452325786651
MEX,MOZ,13352144.5121491,13.2664991614216
MLI,MOZ,4473354.67910181,8.30662386291807
MMR,MOZ,6602844.64583702,4.79583152331272
MUS,MOZ,1853986.61953855,11.5758369027902
MYS,MOZ,6804427.96706067,5.74456264653803
NER,MOZ,3667001.93297448,5
NGA,MOZ,3167850.43894498,4.58257569495584
NLD,MOZ,7476776.5665955,5.56776436283002
NOR,MOZ,8115716.91793933,9.21954445729289
NZL,MOZ,10217335.8843002,7.93725393319377
OMN,MOZ,3319034.14524965,10.3923048454133
PAK,MOZ,4576506.95273183,7.93725393319377
PAN,MOZ,12097922.8610213,7.14142842854285
PER,MOZ,10233364.1240226,4.24264068711928
PHL,MOZ,8697529.84203444,5
POL,MOZ,6836802.27593718,5.91607978309962
PRI,MOZ,11088483.9295316,5.56776436283002
PRT,MOZ,6995061.59854754,7.28010988928052
PRY,MOZ,8428612.54304422,4.24264068711928
QAT,MOZ,4059373.37994748,4.35889894354067
ROU,MOZ,6146202.00774217,5.29150262212918
RWA,MOZ,1122732.236281,6.16441400296898
SAU,MOZ,2995089.73635568,5.47722557505166
SGP,MOZ,7096657.0196865,8.88819441731559
SLV,MOZ,13348297.1837527,6.16441400296898
SVK,MOZ,6787739.41274984,4.24264068711928
SVN,MOZ,6641581.4905951,7.14142842854285
SWE,MOZ,7695918.57887728,6.08276253029822
THA,MOZ,6704840.95036432,5.91607978309962
TTO,MOZ,10410559.9680787,3.74165738677394
TUR,MOZ,5167947.32421092,5
TZA,MOZ,0,5.91607978309962
UGA,MOZ,1227196.1241117,4.35889894354067
URY,MOZ,8004742.74631435,5.3851648071345
USA,MOZ,11738995.594006,3.60555127546399
VEN,MOZ,10238308.2796406,8.60232526704263
VNM,MOZ,7372006.87498802,13.0384048104053
ZAF,MOZ,0,12.8840987267251
AFG,MUS,5517100.95431405,14.560219778561
AGO,MUS,3574557.84030238,2
ARE,MUS,4746272.77250442,4.89897948556636
ARG,MUS,9968906.33477911,4.47213595499958
AUS,MUS,5636053.73766713,10.9544511501033
AUT,MUS,8507967.42655077,8.48528137423857
BEL,MUS,9259931.26545907,9.16515138991168
BFA,MUS,6993259.36667053,8.36660026534076
BGD,MUS,5769470.71018889,9.4339811320566
BGR,MUS,7530746.81243863,8.77496438739212
BIH,MUS,8028692.57470927,8.36660026534076
BOL,MUS,11652951.4063184,15.1327459504216
BRA,MUS,9917103.18134147,12.7671453348037
BWA,MUS,2898309.09194927,18.7349939951952
CAN,MUS,12621300.0082034,8.18535277187245
CHE,MUS,8773009.20949491,10.1980390271856
CHL,MUS,10070380.3124387,5.91607978309962
CMR,MUS,5114181.67347304,6.6332495807108
COL,MUS,13596356.9314204,3.3166247903554
CRI,MUS,15525488.0247493,11.9582607431014
CZE,MUS,8614240.43174751,9.64365076099295
DNK,MUS,9260151.70373418,6.70820393249937
DOM,MUS,14342312.6689226,3
ECU,MUS,14333595.8962989,2.44948974278318
EGY,MUS,5182943.46864553,8.54400374531753
ESP,MUS,8644693.59136096,10.0995049383621
EST,MUS,9064859.53149334,3.3166247903554
FIN,MUS,9347009.6300475,5.65685424949238
FRA,MUS,172708.72672542,3.74165738677394
GAB,MUS,5087046.78902325,5.09901951359278
GBR,MUS,9615853.32182763,5.29150262212918
GHA,MUS,6800590.80147866,13.8202749610853
GRC,MUS,6946470.59908925,7
GTM,MUS,16342594.7112396,9.38083151964686
HKG,MUS,7697140.03731305,7.14142842854285
HND,MUS,15795052.2619564,1.73205080756888
HRV,MUS,8014052.01062134,7.87400787401181
HUN,MUS,8231330.5960995,12.9228479833201
IDN,MUS,4862445.55885779,12.6885775404495
IND,MUS,3562743.35087474,9.05538513813742
IRL,MUS,10117597.4920271,13.5646599662505
IRQ,MUS,5586053.06369774,3.16227766016838
ISR,MUS,6014064.24253115,6.2449979983984
ITA,MUS,7718634.80455005,4.24264068711928
JAM,MUS,15142093.7781941,11.9582607431014
JOR,MUS,5936944.94205337,4.79583152331272
JPN,MUS,8675336.59421031,11.916375287813
KAZ,MUS,6814481.49974574,16
KEN,MUS,2607192.61347523,11.5325625946708
KGZ,MUS,6727428.0948667,8.06225774829855
KOR,MUS,9369104.54449577,11.6189500386223
KWT,MUS,5485852.74376735,11.6619037896906
LAO,MUS,6303331.92544606,8.36660026534076
LBN,MUS,6353511.38145118,3
LBY,MUS,5690277.83516346,12.1243556529821
LKA,MUS,3804220.82838252,7.14142842854285
MDA,MUS,7855022.2509612,2.23606797749979
MEX,MUS,16280665.7427754,3.16227766016838
MLI,MUS,7082281.8673305,5
MMR,MUS,5534560.63607824,12.9228479833201
MOZ,MUS,1853986.61953855,11.5758369027902
MYS,MUS,5394745.75111652,9
NER,MUS,6094517.06775397,13.8924439894498
NGA,MUS,5831859.52747355,12.6885775404495
NLD,MUS,9339737.52787737,11.2694276695846
NOR,MUS,9724379.27397506,3.60555127546399
NZL,MUS,9459189.53068137,5.56776436283002
OMN,MUS,4104209.6568445,1.4142135623731
PAK,MUS,4989802.8062209,5.56776436283002
PAN,MUS,14939150.8874525,16.8226038412607
PER,MUS,12836445.9178025,12.328828005938
PHL,MUS,7184078.298566,13.6014705087354
POL,MUS,8410438.13003519,9.1104335791443
PRI,MUS,14017037.8933578,15.0665191733194
PRT,MUS,9305380.90565835,5
PRY,MUS,11025244.2534195,10
QAT,MUS,5004474.00123876,9.74679434480896
ROU,MUS,7679141.23674001,12.4096736459909
RWA,MUS,3501581.79019839,13.2664991614216
SAU,MUS,4262989.7141625,14.9666295470958
SGP,MUS,5538159.06536518,9.1104335791443
SLV,MUS,16225735.714283,15.6204993518133
SVK,MUS,8381175.4543186,9.38083151964686
SVN,MUS,8436116.07618903,8.88819441731559
SWE,MUS,9305011.49099601,8.77496438739212
THA,MUS,5411689.15647578,12.1243556529821
TTO,MUS,13326507.0012162,8.94427190999916
TUR,MUS,6487060.43371517,7.54983443527075
TZA,MUS,2111870.06440117,16.0934769394311
UGA,MUS,3413140.9623361,12.1243556529821
URY,MUS,10524929.2579866,8.54400374531753
USA,MUS,13422434.1357307,11.7046999107196
VEN,MUS,13105293.1594283,3.46410161513775
VNM,MUS,6053855.51273671,2
ZAF,MUS,2584193.41478928,22.9782505861521
AFG,MYS,4238460.22040432,6.08276253029822
AGO,MYS,8592290.68464369,9.74679434480896
ARE,MYS,5038712.86884844,4.58257569495584
ARG,MYS,13959851.6735134,5.74456264653803
AUS,MYS,2121513.11233578,7.14142842854285
AUT,MYS,8920001.82073233,3.3166247903554
BEL,MYS,9690686.2286491,3.87298334620742
BFA,MYS,10644371.994183,3.3166247903554
BGD,MYS,1782342.68783419,3.16227766016838
BGR,MYS,7995307.12932313,2.44948974278318
BIH,MYS,8718159.01226207,2.23606797749979
BOL,MYS,17060191.7186387,6.92820323027551
BRA,MYS,14987693.2465238,5.65685424949238
BWA,MYS,8270745.72725632,10.1980390271856
CAN,MYS,9689919.43283375,5.09901951359278
CHE,MYS,9425707.61248478,5.56776436283002
CHL,MYS,13893725.2448603,5.09901951359278
CMR,MYS,9229216.77760554,6.08276253029822
COL,MYS,17563750.732474,11.6619037896906
CRI,MYS,16694276.5483721,5.09901951359278
CZE,MYS,8802494.19731971,3.46410161513775
DNK,MYS,9073479.29324902,4.69041575982343
DOM,MYS,16835222.9054255,6.16441400296898
ECU,MYS,16537569.1370656,6.70820393249937
EGY,MYS,6937851.22120702,17.3781471969828
ESP,MYS,10001444.3981357,3.60555127546399
EST,MYS,8337268.3335079,6.6332495807108
FIN,MYS,8276728.57737619,5.91607978309962
FRA,MYS,5622022.92182076,6.08276253029822
GAB,MYS,9467428.27177875,12.4498995979887
GBR,MYS,9944236.49450482,6.40312423743285
GHA,MYS,10860064.4044872,6
GRC,MYS,7923639.76767703,5.09901951359278
GTM,MYS,15811096.0088286,3
HKG,MYS,1681915.11189453,10.9544511501033
HND,MYS,16147223.1487916,10.1980390271856
HRV,MYS,8737922.08830338,3.3166247903554
HUN,MYS,8493988.6190118,4.69041575982343
IDN,MYS,0,4.89897948556636
IND,MYS,634337.25139485,3.3166247903554
IRL,MYS,10444615.3212927,10.5356537528527
IRQ,MYS,5935946.86616067,7
ISR,MYS,7176779.66590356,4.69041575982343
ITA,MYS,8797376.47654694,5.19615242270663
JAM,MYS,16681335.187005,4
JOR,MYS,6851355.55321505,5.09901951359278
JPN,MYS,2003380.64200621,7.68114574786861
KAZ,MYS,4411510.77489877,7.41619848709566
KEN,MYS,6399249.59472505,4.69041575982343
KGZ,MYS,4396370.00516897,2
KOR,MYS,3020803.37573716,19.5448202856921
KWT,MYS,5904902.00807565,4.58257569495584
LAO,MYS,941289.88080443,3
LBN,MYS,7139486.10756284,11.13552872566
LBY,MYS,8162464.7674764,4.89897948556636
LKA,MYS,1963314.41092596,2.82842712474619
MDA,MYS,7927568.66773267,10.1980390271856
MEX,MYS,12729311.8500324,11.3578166916005
MLI,MYS,10338960.040779,4.69041575982343
MMR,MYS,413974.57462112,7.74596669241483
MOZ,MYS,6804427.96706067,5.74456264653803
MUS,MYS,5394745.75111652,9
NER,MYS,9103772.85263353,5.47722557505166
NGA,MYS,9319371.0455719,4.69041575982343
NLD,MYS,9598126.57886018,6.6332495807108
NOR,MYS,8518566.22678344,7.34846922834953
NZL,MYS,7116668.98907886,7.21110255092798
OMN,MYS,4618302.33661119,8.30662386291807
PAK,MYS,3645445.56336343,4
PAN,MYS,17054884.7940338,8.83176086632785
PER,MYS,17731850.6934873,4.12310562561766
PHL,MYS,53925.44817024,5.29150262212918
POL,MYS,8438129.51058119,2.82842712474619
PRI,MYS,16819327.7172339,6.92820323027551
PRT,MYS,10832653.1115107,5.47722557505166
PRY,MYS,16346695.0464085,3.60555127546399
QAT,MYS,5505424.99441046,4.69041575982343
ROU,MYS,7936884.70192504,4.35889894354067
RWA,MYS,7691132.51528628,5
SAU,MYS,5026397.49496865,7
SGP,MYS,3018.55914346,6.6332495807108
SLV,MYS,16134931.1750144,7.28010988928052
SVK,MYS,8530884.83798992,3.3166247903554
SVN,MYS,8965012.02818823,4.69041575982343
SWE,MYS,8696682.52619872,7.48331477354788
THA,MYS,0,5.47722557505166
TTO,MYS,17064553.1913176,4.12310562561766
TUR,MYS,6499705.20319361,2.82842712474619
TZA,MYS,6754123.23634634,8.71779788708135
UGA,MYS,7184820.61308462,4.47213595499958
URY,MYS,15643131.3599167,5.47722557505166
USA,MYS,7083804.6610868,4.24264068711928
VEN,MYS,17211942.3714693,5.74456264653803
VNM,MYS,380206.3974251,10.7238052947636
ZAF,MYS,8031904.71362061,14.5258390463339
AFG,NER,4571003.34805047,2.64575131106459
AGO,NER,1947078.66695986,14.456832294801
ARE,NER,3678892.40209868,9.21954445729289
ARG,NER,7334173.64240782,10.2469507659596
AUS,NER,11533275.4497871,7.41619848709566
AUT,NER,2554845.21224675,6.08276253029822
BEL,NER,2943132.67663811,5.91607978309962
BFA,NER,0,6.557438524302
BGD,NER,7306707.71554519,5.47722557505166
BGR,NER,2169386.10159895,5.8309518948453
BIH,NER,2198717.03852369,5.74456264653803
BOL,NER,7279433.63155717,3.16227766016838
BRA,NER,4492863.51707509,4.47213595499958
BWA,NER,3615472.6175136,5.65685424949238
CAN,NER,5983680.00911369,7.74596669241483
CHE,NER,2495793.06209389,6.2449979983984
CHL,NER,8401120.58142981,8.94427190999916
CMR,NER,85421.19948826,9.64365076099295
COL,NER,7433482.05330132,16.431676725155
CRI,NER,8966565.27606635,4
CZE,NER,2793478.35467255,4.89897948556636
DNK,NER,3459648.32481009,8.12403840463596
DOM,NER,7267441.46606311,10.9544511501033
ECU,NER,8445145.35931753,11.5325625946708
EGY,NER,952637.60590601,22.2261107708929
ESP,NER,1944768.94056886,4.58257569495584
EST,NER,3909679.65384708,11.2249721603218
FIN,NER,4127331.50118271,9.4339811320566
FRA,NER,2003492.24276461,10.816653826392
GAB,NER,1184218.84073294,17.058722109232
GBR,NER,3191681.573212,10.3440804327886
GHA,NER,242422.00876892,2.82842712474619
GRC,NER,1597910.35805693,8.83176086632785
GTM,NER,9401166.29226742,5
HKG,NER,9898284.49403489,14.2828568570857
HND,NER,8891370.62498417,14.9666295470958
HRV,NER,2185921.27755066,6.70820393249937
HUN,NER,2531781.83816343,1.4142135623731
IDN,NER,8662423.66116551,3.46410161513775
IND,NER,5362695.09856788,5.56776436283002
IRL,NER,3552400.16947541,11.6189500386223
IRQ,NER,2578376.92279359,11.4455231422596
ISR,NER,2107101.79090115,8.48528137423857
ITA,NER,1470906.32943002,9.74679434480896
JAM,NER,8099996.05796714,3.16227766016838
JOR,NER,2111143.9937893,9.38083151964686
JPN,NER,10584736.9687463,9.1104335791443
KAZ,NER,3964528.64172244,4.58257569495584
KEN,NER,2461918.97046937,5.47722557505166
KGZ,NER,5387187.2530882,6.78232998312527
KOR,NER,10173796.3321127,23.7907545067406
KWT,NER,3214098.36147716,3.3166247903554
LAO,NER,8655347.9975147,6.557438524302
LBN,NER,2265700.2716443,16.062378404209
